"image-container href","img-responsive src","exhibitor-name","exhibitor-info href","wrap-word","title-in-exhibitor-summary","brands href","wrap-word 2","text-left","pps-tags","pps-tags href","directory-stand 2"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shinhung%20ind%20co%20ltd.org-91881f0d-1366-42f1-b409-867370bf3dbd.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-8e4a10d1-9a6d-4128-ad18-0247767b3779/desktop-small/5095aa94-4041-4de9-8834-353cb1238987.jpg","SHINHUNG IND. CO., LTD.","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shinhung%20ind%20co%20ltd.org-91881f0d-1366-42f1-b409-867370bf3dbd.html","We specialize in the manufacture of high-quality hand tools for gas-related applications and shipbuilding industries. Our products are widely used in industrial, heavy industry, maintenance, and marine sectors. With a strong focus on quality, durability, and customer satisfaction, we offer both standard and customized products to meet diverse customer needs. Through extensive manufacturing experience and strict quality control, we are committed to providing reliable products and long-term value to our customers.","Brands","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shinhung%20ind%20co%20ltd.org-91881f0d-1366-42f1-b409-867370bf3dbd.html","SHINHUNG","Categories","OTHERS, Manufacturer (Brand Owner), Shipbuilding","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shinhung%20ind%20co%20ltd.org-91881f0d-1366-42f1-b409-867370bf3dbd.html","0F19-7"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.swissmic%20shenzhen%20ltd.org-7cb330e2-979d-4a20-bbdf-6d10e8a61e46.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","SWISSMIC SHENZHEN LTD.","","","","","","","","","0F16"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.tae%20chang%20machine%20co.org-c4d77e07-7d2d-41d9-9a55-7954fe67dfea.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-b14fc3b8-58ab-41da-8c96-95e6da317463/desktop-small/66383d76-8af0-4b15-988a-c9804c422100.png","TAE CHANG MACHINE CO.","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.tae%20chang%20machine%20co.org-c4d77e07-7d2d-41d9-9a55-7954fe67dfea.html","TAE CHANG MACHINE CO., LTD. is a Korean precision machining company specializing in automotive brake components, aerospace & defense components, machine tool parts, and precision machined components. We provide high-quality CNC machining solutions with advanced manufacturing capabilities and strict quality control, serving the automotive, aerospace, defense, and industrial sectors. We also supply commercial dishwashers for professional kitchen environments and export them to overseas markets, including Thailand.","Brands","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.tae%20chang%20machine%20co.org-c4d77e07-7d2d-41d9-9a55-7954fe67dfea.html","TAE CHANG MACHINE","Categories","Polishing, Deburring, R&D, OTHERS, Manufacturer (Brand Owner), Aerospace, Automotive & Auto Parts, Machine Building, Mold & Die","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.tae%20chang%20machine%20co.org-c4d77e07-7d2d-41d9-9a55-7954fe67dfea.html","0F19-5"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.taejin%20system%20co%20ltd.org-22a26ee1-f4fa-4d1d-baf8-a3293dfe844f.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-74c806ff-a37a-4eb4-a6c8-2a0d56ec24c7/desktop-small/44c39ce0-1d7d-45fe-95d3-69c1689aa9bb.png","TAEJIN SYSTEM CO., LTD.","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.taejin%20system%20co%20ltd.org-22a26ee1-f4fa-4d1d-baf8-a3293dfe844f.html","Taejin System delivers smart factory solutions for manufacturing and agricultural distribution sites. Our systems integrate production, equipment, energy, and hygiene data to improve efficiency and visibility. Through Smart AI-MES, Smart FEMS, Smart HACCP, Smart APC, and customized automation, we help customers reduce repetitive work, improve productivity and quality, and respond faster to operational issues.","Brands","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.taejin%20system%20co%20ltd.org-22a26ee1-f4fa-4d1d-baf8-a3293dfe844f.html","Taejin System, Smart AI-MES, Smart FEMS, Smart HACCP, Smart Monitoring, Smart APC","Categories","Consulting, Engineering Design & Services, Full Range of Control, R&D, Service Providers (e.g., Consultancy, IT Hardware/Software, Legal, Waste Management, etc.), Automotive & Auto Parts, Electrical & Electronics, Food & Beverage, Machine Building, Packaging, Plastic & Rubber","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.taejin%20system%20co%20ltd.org-22a26ee1-f4fa-4d1d-baf8-a3293dfe844f.html","0E19-9"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.techniques%20surfaces%20thailand%20ltd.org-fd46c41a-d2b7-45d8-9daf-793a2a059c00.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-f861dd6f-4ed8-4911-80f2-43702b5300f6/desktop-small/b68b850e-2c8e-461a-b44c-2de9fa32e5b6.jpg","TECHNIQUES SURFACES (THAILAND) LTD.","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.techniques%20surfaces%20thailand%20ltd.org-fd46c41a-d2b7-45d8-9daf-793a2a059c00.html","Techniques Surfaces Thailand is a member of HEF group and a world leader in Surface improvement technologies (Salt bath nitriding, PVD/DLC coatings) based in France. We aim to support our customers in Thailand or in Southeast Asia to benefit from the HEF Group technology and experience, to improve their system, or solve their issues. In the manufacturing industry, the surface treatment of HEF such as 'TUFFTRIDE' treatment, 'low temperature DLC' treatment, electromagnetic shielding coating 'PROCEM' treatment are widely adopted by the manufacturing companies around the world.","Brands","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.techniques%20surfaces%20thailand%20ltd.org-fd46c41a-d2b7-45d8-9daf-793a2a059c00.html","TUFFTRIDE, ARCOR, QPQ, CERTESS, DLC","Categories","Anti-corrosion Coating, Green Technology Coatings, Industrial Coating, Plasma Technology, Plating/Painting on Plastics, PVD/DLC, Coating Applications, Heat Treatment, Metallic Effects Powder Coatings, Surface Analysis, Coating Service, Consulting, R&D, Functional & Smart Coatings/Inks, OEM/Subcontrator, Aerospace, Automotive & Auto Parts, Food & Beverage, Oil & Gas, Metallurgical, Mold & Die","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.techniques%20surfaces%20thailand%20ltd.org-fd46c41a-d2b7-45d8-9daf-793a2a059c00.html","0F15"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thinky%20corporation.org-a1eb42b2-fd94-4f09-8d05-737b123d796b.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-f803eeef-6a4f-443a-a818-42cd73bcc042/desktop-small/e978425b-e9f7-4b1a-a1ef-e0d6f495f99f.jpg","THINKY CORPORATION","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thinky%20corporation.org-a1eb42b2-fd94-4f09-8d05-737b123d796b.html","We design, manufacture ""Rotation and Revolution"" mixer by a very unique technology. THINKY mixers are used in 67 countries around the world, and a total of more than 50,000 units have been sold.","Brands","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thinky%20corporation.org-a1eb42b2-fd94-4f09-8d05-737b123d796b.html","THINKY Mixer","Categories","OTHERS, Manufacturer (Brand Owner), Aerospace, Automotive & Auto Parts, Chemical, Cosmetics / Beauty, Electrical & Electronics, Plastic & Rubber","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thinky%20corporation.org-a1eb42b2-fd94-4f09-8d05-737b123d796b.html","0F25"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.toa-shinto%20thailand%20co%20ltd%20head%20office.org-84d56a01-2c37-42d4-8226-33772d6b21b0.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-d416b1b5-9290-44d1-8053-07644b3e673c/desktop-small/e7eb3fe2-05b7-4a4e-87d1-08e8bc9af2ae.png","TOA-Shinto (THAILAND) CO., LTD. (HEAD OFFICE)","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.toa-shinto%20thailand%20co%20ltd%20head%20office.org-84d56a01-2c37-42d4-8226-33772d6b21b0.html","ผลิตและจำหน่ายสีชุบกันสนิมรถยนต์ สีชุบด้วยระบบไฟฟ้า (Electro Deposition Paint)
Main Products : 
1)EDP paint
● CED for Automotive and Auto part
● AED for Aluminium sash
2)EDP Special type (Low bake and No circulate)
3)Baking paint
4)Any profession paint","Brands","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.toa-shinto%20thailand%20co%20ltd%20head%20office.org-84d56a01-2c37-42d4-8226-33772d6b21b0.html","EDP (Electro Deposit Paint)","Categories","Electrophoretic Coatings (Anode/Cathode), Manufacturer (Brand Owner), Automotive & Auto Parts","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.toa-shinto%20thailand%20co%20ltd%20head%20office.org-84d56a01-2c37-42d4-8226-33772d6b21b0.html","0E24"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ts%20coating%20thailand%20co%20ltd.org-9ec2e817-5fa3-49d6-8e36-32cc51237219.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-8ff23dab-1537-4b52-9528-4c0a60860b0e/desktop-small/13cb950a-5f4f-4160-b852-3cfb9f7a68ae.png","TS COATING (THAILAND) CO., LTD.","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ts%20coating%20thailand%20co%20ltd.org-9ec2e817-5fa3-49d6-8e36-32cc51237219.html","We offer comprehensive support across all areas: from paint development and equipment manufacturing to painting technique consulting. With bases in Japan and Thailand, we handle R&D in Japan and manufacturing, odor analysis, and countermeasures in Thailand. At our booth, we offer effective solutions for various concerns, including odor from paint booths and VOC reduction. Through these products and services, we provide tailored solutions to meet customer needs, helping create a more sustainable and comfortable environment.","","","","Categories","Spray Booth, Wastewater Treatment, Filters, OTHERS, Manufacturer (Brand Owner), Automotive & Auto Parts, Food & Beverage","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.ts%20coating%20thailand%20co%20ltd.org-9ec2e817-5fa3-49d6-8e36-32cc51237219.html","0F10"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.uncountable%20inc.org-84339432-9d06-4fea-9ae4-91fa69107a9e.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-7eacd1a9-5c1d-4d91-8eab-5d1251430283/desktop-small/4b5a9d15-4886-4006-97a9-2a1146f189fb.png","UNCOUNTABLE INC.","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.uncountable%20inc.org-84339432-9d06-4fea-9ae4-91fa69107a9e.html","Uncountable Inc. is an AI platform transforming enterprise product development. Founded in 2016 and headquartered in San Francisco with global operations, Uncountable helps leading organizations modernize R&D, Quality, and PLM. By eliminating data silos and creating a centralized source of truth, we enable over 150 industry leaders to innovate faster and make better decisions.","Brands","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.uncountable%20inc.org-84339432-9d06-4fea-9ae4-91fa69107a9e.html","Uncountable","Categories","OTHERS, Service Providers (e.g., Consultancy, IT Hardware/Software, Legal, Waste Management, etc.), Chemical, Cosmetics / Beauty, Food & Beverage, Plastic & Rubber","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.uncountable%20inc.org-84339432-9d06-4fea-9ae4-91fa69107a9e.html","0E05"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.union%20tsl%20limited.org-8e303ec0-ea77-479b-9887-8de66bb0805e.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-450a4cda-3b15-446d-9bc9-2faa9dc3d1ac/desktop-small/e819f2f9-a0ad-4d3b-b83c-4321535437ab.jpg","UNION TSL LIMITED","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.union%20tsl%20limited.org-8e303ec0-ea77-479b-9887-8de66bb0805e.html","The industries which UTSL is active are Textile & Garment, Printing and Packaging, Graphic Art & Design, Plastics, Paint, Automotive, Cosmetic, Food, Pharmaceutical and Paper. UTSL does provide good products & solutions for Color Quality Control.","Brands","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.union%20tsl%20limited.org-8e303ec0-ea77-479b-9887-8de66bb0805e.html","X-Rite","","","","0E23"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.wealthy%20shine%20co%20ltd.org-049ec3e4-6d2b-4eee-a6bb-139bfbc24d2b.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-f8a7bf19-37a6-4e45-a04c-1adb698beadd/desktop-small/6f712483-9608-412e-afe1-b7d04707b906.jpg","WEALTHY SHINE CO., LTD.","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.wealthy%20shine%20co%20ltd.org-049ec3e4-6d2b-4eee-a6bb-139bfbc24d2b.html","Wealthy Shine Co., Ltd. was established in 2002. As a maker and distributor of innovative and safe chemical, machiners, and row materials.","Brands","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.wealthy%20shine%20co%20ltd.org-049ec3e4-6d2b-4eee-a6bb-139bfbc24d2b.html","ARMOR","Categories","Anti-corrosion Coating, Cleaning, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive & Auto Parts","https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.wealthy%20shine%20co%20ltd.org-049ec3e4-6d2b-4eee-a6bb-139bfbc24d2b.html","0F09"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.weltem%20co%20ltd.org-ae9b8cde-017b-46e8-b69d-bad0095c385d.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","WELTEM CO., LTD.","","","","","","","","","0F19-4"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.wuhan%20pinestone%20technology%20co%20ltd.org-8dcbde7b-b400-496b-a8da-7ffc0ada5a75.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","WUHAN PINESTONE TECHNOLOGY CO., LTD.","","","","","","","","","0F35"
"https://www.surfaceandcoatings.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.wuxi%20xingyi%20intelligent%20environment%20protection%20equipment%20co%20ltd.org-f239af5a-fd71-42bf-ae1a-4aa9262b1d73.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","WUXI XINGYI INTELLIGENT ENVIRONMENT PROTECTION EQUIPMENT CO., LTD.","","","","","","","","","0F14"
