,url,Nature of Business,Location,Main Categories,Brands,Contact Person,Office Address,Country/Region,Major Markets,Position,Year of Establishment,Total Employees,Annual Turnover
1440,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dmas-Hong-Kong-Limited/1X0ABWRL,,Hong Kong,"Fine Jewellery, Jewellery & Watch",,Akhtar Sohail,"Room 1808, Bebverley Commercial Center, 105 Chattham Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,Director,,,
1441,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Double-Technology-Limited/1X00DPV2,Manufacturer,Hong Kong,"Costume & Fashion Jewellery, Design Services, Jewellery & Watch",,Mr Alf Wong,"Room 2413B, Well Fung Ind. Ctr., 68 Ta Chuen Ping St., Kwai Chung, H.K. Hong Kong.",Hong Kong,"Chinese Mainland, Hong Kong, Taiwan",Managing Director,2003.0,16 - 25,"US$ 1,000,000 - 4,999,999"
1442,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dragon-Imperial-Limited/1S00OVNTY,,Hong Kong,,,Mei Yun Chan,"Rm C 7/F Bo Fung Bldg, 32 Haiphong Road, Tsimshatsui",Hong Kong,,Director,,,
1443,https://sourcing.hktdc.com/en/Supplier-Store/Profile/EAG-Global-Limited/1X0737E1,Wholesaler,Hong Kong,"Fine Jewellery, Jewellery & Watch",,Miss Iris Chiang,"Room E3, 13/FL., Kaiser Estate Phase 1, 41 Man Yue Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,,Director,,,
1444,https://sourcing.hktdc.com/en/Supplier-Store/Profile/EEF-Jewelry-HK-Limited/1S00P77HE,,Hong Kong,,,Kelfen Zheng,"No.2-309 2/F, Chungking Exptess, No.5.36 Nathan Road, Tsim Sha Tsui",Hong Kong,,Marketing manager,,,
1445,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Eternity-Pack-Limited/1S00OWJPE,"Exporter, Manufacturer, Wholesaler",Hong Kong,Packaging & Displaying Materials,,Miss Caroline Jin,"Flat/Rm 1405A, 14/F, The Belgian Bank Building",Hong Kong,"Middle East, North America, Western Europe, Worldwide",,2014.0,,
1446,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Faith-Gallery-Limited/1X06AUVN,"Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch",,Ms Faith Wong,"Room 1105, Guardforce Centre, 3 Hok Yuen Street East, Hung Hom, Kowloon, Hong Kong",Hong Kong,Middle East,,2008.0,,
1447,https://sourcing.hktdc.com/en/Supplier-Store/Profile/FEIYI-JEWELRY-CO-LIMITED/1S00P98K4,,Hong Kong,,,Ms mr zhou,,Hong Kong,,,,,
1448,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Flame-Asia-Company-Limited/1S00OLM0E,,Hong Kong View details Factory & Facility,,,Mr SAMKIT SHAH,,Hong Kong,,,,,
1449,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Freya-Trading-HK-Limited/1S00P9H9S,,Hong Kong,,,R. Bipin,"Flat P54, 1/F., Kaiser Estate, Phase 3, 11 Hok Yuen Street, Hung Hom, Kowloon",Hong Kong,,Marketing Head,,,
1450,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gemcolorz-Limited/1X09YQN7,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Clothing/ Garments, Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Jewellery & Watch, Synthetic Diamonds & Gemstones Jewellery",,Mr Anurag Jain,"Front Flat, 14/F, Ocean View Court, 25 Chatham Road South, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,Worldwide,Manager,,,
1451,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gisser-Limited/1S00OGEJ1,,Hong Kong View details Factory & Facility,,,Mr Wilson Chau,,Hong Kong,,,,,
1452,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guang-Li-Jin-Limited/1S00P7PZE,,Hong Kong,,,JIAMEI LUO,"Unit 6A, 14/F, Belgian Bank Bldg, 721-725 Nathan Rd, Mong Kok, Kowloon, Hong Kong",Hong Kong,,,,,
1453,https://sourcing.hktdc.com/en/Supplier-Store/Profile/HK-Bling-Jewelry-Co-Limited/1X0AMTUR,,Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery",,Su Zhen Huang,"Unit 4, 7/F, Bright Way Twr, 33 Mong Kok Rd, Mong Kok, Kowloon, Hong Kong",Hong Kong,,,,,
1454,https://sourcing.hktdc.com/en/Supplier-Store/Profile/HK-Chaozun-Jewelry-Limited/1S00P99X0,,Hong Kong,,,Wing Chen,"Flat/Rm H-25, 3/F, Kaiser Estate Phase II, 47-53 Man Yu St & 20-28 Man Lok St, Hung Hom, Kowloon, Hong Kong",Hong Kong,,,,,
1455,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hang-Wo-Jewellry-Limited/1X09EHBA,,Hong Kong,"Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",,Vienna Tsang,"Rm 1110, 11/F., Heng Ngai Jewelry Centre, No. 4 Hok Yuen Street East, Hung Hom, Kowloon, Hong Kong",Hong Kong,,Account,,,
1456,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Heartford-Jewellery-Group-Belgium-Limited/1X08E18P,"Buying Office, Chain Store, Distributor, Exporter, Manufacturer, Retailer, Wholesaler, e-tailer",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",,Mr Gordon Chen,"Room 911, 9/F, Hollywood Plaza, 610 Nathan Road,",Hong Kong,,Managing director,,,
1457,https://sourcing.hktdc.com/en/Supplier-Store/Profile/HONG-KONG-YONGFA-JEWELRY-LIMITED/1S00P96UC,,Hong Kong,,,Ms Jenny wong,,Hong Kong,,,,,
1458,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hyberpack-Productions-Limited/1X00BN12,"Exporter, Manufacturer",Hong Kong,"Bags, Handbags & Accessories, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Packaging Materials, Paper Packaging",,Mr Patrick Wong,"Flat E, 16/F, Phase 2, Superluck Industrial Centre Phase 2, No. 57 Sha Tsui Road, Tsuen Wan, Hong Kong.",Hong Kong,Worldwide,Sales Manager,2005.0,201 - 500,"US$ 1,000,000 - 4,999,999"
1459,https://sourcing.hktdc.com/en/Supplier-Store/Profile/IRYS-Hong-Kong-Limited/1S00P5GRB,,Hong Kong,Jewellery Parts & Tools,,priyanka parmar,"Unit 19, 9/F, Blk B, Focal Ind Ctr, 21 Man Lok St, Hung Hom, Kowloon, Hong Kong",Hong Kong,,Marketing Executive,,,
1460,https://sourcing.hktdc.com/en/Supplier-Store/Profile/ISRA-GLOBAL-LIMITED/1S00P6XHO,,Hong Kong,,,Dr Rahil Shah,,Hong Kong,,,,,
1461,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Iswear-China-Limited/1S00OXLXO,,Hong Kong,,,Jason Chen,"FLAT/RM C 7/F, Hi-Speed Centre,18 On Chuen Street, Fanling Nt,Hong Kong",Hong Kong,,,,,
1462,https://sourcing.hktdc.com/en/Supplier-Store/Profile/JHK-Jewellery-Manufacture-Company-O-B-JHK-Group-Limited/1X07380C,"Exporter, Manufacturer, Trade/Industrial Organisation, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch",,Sau Yung To,"Unit 1402, 14/F., Peninsula Square, 18 Sung On St., Hunghom, Kln., Hong Kong",Hong Kong,Worldwide,Marketing Manager,1982.0,,
1463,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jinlan-Jewellery-Co-Limited/1S00P8L43,,Hong Kong,,,Dr Jie Lau,,Hong Kong,,,,,
1464,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Joily-Limited/1S00P8HCJ,,Hong Kong,,,Yingmiao Wu,"UNIT A56, 29/F ., LEGEND, TOWER, 7 SHING YIP STREET, KWUN TONG, HONG KONG",Hong Kong,,,,,
1465,https://sourcing.hktdc.com/en/Supplier-Store/Profile/KENN-JEWELRY-DESIGN/1S00O4VGT,,Hong Kong View details Factory & Facility,,,Mr Ken Chan,,Hong Kong,,,,,
1466,https://sourcing.hktdc.com/en/Supplier-Store/Profile/KIM-TONG-INDUSTRIAL-CO-LIMITED/1S00P86Y0,,Hong Kong,,,Ms Lisa Liao,,Hong Kong,,,,,
1467,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lon-s-Design-Ltd/1S00OPYA8,,Hong Kong,,,Sam Ma,"Unit 28, 3/F, Beverley Comm Ctr, 87-105 Chatham Rd S, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,Director,,,
1468,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lucinu-HK-Limited/1S00P8V05,,Hong Kong,Fine Jewellery,,Wing Yeung,"RM 5 , 9/F MULTIFIELD PLAZA, 3 PRAT AVENUE TST",Hong Kong,,CLERK,,,
1469,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Luen-Fat-Opal-Jewellery-Company/1X0B1W2A,,Hong Kong,,,Walter Kin-Wah Wong,"Flat F, 8/F Union Bldg., 33-35 Chatham Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,Manager,,,
1470,https://sourcing.hktdc.com/en/Supplier-Store/Profile/MCG-Trading-Limited/1X09XPP8,,Hong Kong,Fine Jewellery,,Xiufang Qiu,"Unit 04, 7/F, Bright Way Tower, 33 Mong Kok Road, Mong Kok, Kowloon, Hong Kong",Hong Kong,,,,,
1471,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Margarite-London/1S00P46TF,,Hong Kong,,,Miss PUI PUI KWUN,,Hong Kong,,,,,
1472,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Mayu-Technology-Group-Co-Ltd/1X09EQ7N,,Hong Kong,"Automobile & Transport, Automobile Parts & Accessories, Consumer Electronics",,Grace Peng,"Unit 2103, 21/F., Sino Centre, 582 Nathan Road, Mong Kok, Kowloon, Hong Kong",Hong Kong,,,,,
1473,https://sourcing.hktdc.com/en/Supplier-Store/Profile/MENTION-TECHNOLOGY-CO-LIMITED/1S00OXRD6,,Hong Kong,,,Ms Daisy Chen,,Hong Kong,,,,,
1474,https://sourcing.hktdc.com/en/Supplier-Store/Profile/META-JEWELRY-LIMITED/1S00P91Z2,,Hong Kong View details Factory & Facility,,,Mr MITESH RAGHAVBHAI PATEL,,Hong Kong,,,,,
1475,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Mica-Silver-Jewellery-Mfy-China-Co/1X009LSH,Exporter,Hong Kong,"Clothing/ Garments, Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Jewellery & Watch",MICA,Miss Bonnie Chan,"Unit 205 2/F Focal Industrial Center Block A 21 Man Lok Street 11 Hok Yuen Street Hunghom, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Japan, Korea, Worldwide",A. MANAGER,1998.0,26 - 50,"US$ 5,000,000 - 9,999,999"
1476,https://sourcing.hktdc.com/en/Supplier-Store/Profile/My-Ammolite-International-Ltd/1X0AB2VZ,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",,Mr Stanley P Chiang,"Unit 1315, Worldwide Industrial Centre, 43-47 Shan Mei Street, Shatin",Hong Kong,"Chinese Mainland, Hong Kong, North America, Southeast Asia, Taiwan",Director,2009.0,16 - 25,"US$ 500,000 - 999,999"
1477,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Nivoda/1S00P856D,,Hong Kong,,,Miss Ruby Edwards,,Hong Kong,,,,,
1478,https://sourcing.hktdc.com/en/Supplier-Store/Profile/NURATI-JEWELRY/1S00OY3W9,,Hong Kong,,,Miss ALIYA ALTHOFF,,Hong Kong,,,,,
1479,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Origin-Gems-Jewels-Ltd/1S00NY8NV,,Hong Kong,,,Sandhya Puran Chourdia,"2503, Bank of America Tower, 12 Harcounrt Road, Central, Hong Kong",Hong Kong,,CEO,,,
1480,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Premium-Star-HK-Trading-Company/1X0AMV1E,"Import Agent, Retailer, Wholesaler",Hong Kong,Jewellery Parts & Tools,Vallorbe,Mr Alan To,"Unit C, 12/F., Wing Hong Centre, 18 Wing Hong Street, Lai Chi Kok, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong, Southeast Asia",Director,2010.0,1 - 5,"US$ 500,000 - 999,999"
1481,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Quality-Gems-Co/1X00CT0L,Exporter,Hong Kong,,,NIEH Lily,,Hong Kong,,,,,
1482,https://sourcing.hktdc.com/en/Supplier-Store/Profile/R-K-Gems-Co-/1X0A1C1Z,"Exporter, Importer, Manufacturer, Retailer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",,Mr Devesh lodha,"Room ""5"" Floor 7, Hart Avenue Plaza, 5-9 Hart Avenue,",Hong Kong,Worldwide,proprietor,,,
1483,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Rubin-Son-Hong-Kong-Limited/1X009P9O,"Distributor, Exporter, Importer, Retailer, Wholesaler",Hong Kong,"Building Materials & Supplies, Gifts, Toys & Sports Supplies, Industrial Machinery, Parts & Raw Materials, Jewellery & Watch, Jewellery Machinery, Jewellery Parts & Tools",Rubin & Son,Mr Raymond Cheng,"Flat H, 2/F., Kaiser Estate Phase 2, 51 Man Yue Street, Hunghom, Kowloon, Hong Kong",Hong Kong,Worldwide,Managing Director,1988.0,,
1484,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Senses-Group-Ltd/1X04FJ3C,"Exporter, Manufacturer",Hong Kong,"Consumer Electronics, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery & Watch, Jewellery Parts & Tools, Optical Equipment, Packaging & Displaying Materials, Stationery","Lite Loupe, Royal Sword",Mr Andy Siu,"Unit I-2, 6/F, Summit Building, 30 Man Yue Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,Worldwide,President,2008.0,1 - 5,"US$ 50,000 - 99,999"
1485,https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHING-HOI-TRADING-AND-MANUFACTURER/1S00OGJPE,,Hong Kong View details Factory & Facility,,,Mrs ASHA LODHA,,Hong Kong,,,,,
1486,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shining-Jewellery-Manufacturer-Company/1X0AMTK1,,Hong Kong,"Fine Jewellery, Jewellery & Watch",,Tan Ying Lau,"Unit 6, 12/F, Pakpolee Comm Ctr, 1A Sai Yeung Choi St S, Mong Kok, Kowloon, Hong Kong",Hong Kong,,Owner,,,
1487,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shree-Sil-Impex-HK-Ltd/1X08E2BJ,"Distributor, Exporter, Importer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",,Mr Rajesh Vithani,"Rm.908, Fu Hang Industrial Building, 1 Hok Yuen Street East,",Hong Kong,,,,,
1488,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Suri-Suri-Jewelry-Co-Limited/1S00OJYO2,,Hong Kong,,,Laura Hong,"Unit C2, 3/F, On Shing Ind Bldg, 2-16 Wo Liu Hang Rd, Sha Tin, New Territories, Hong Kong",Hong Kong,,,,,
1489,https://sourcing.hktdc.com/en/Supplier-Store/Profile/THL-Fine-Jewellery-Ltd/1X06COOC,,Hong Kong,,,Katharine Lee,"2/F, Eton Tower, 8 Hysan Avenue, Causeway Bay, Hong Kong",Hong Kong,,Administrative Assistant,,,
1490,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tak-Ngai-Jewellery-Company/1X009RK7,"Distributor, Manufacturer, Retailer, Wholesaler",Hong Kong,Loose Stones & Raw Materials,,Fuk-Wing Chin,"218 Ha Wo Che Village, Shatin, New Territories, Hong Kong Yau Ma Tei, Kowloon, Hong Kong.",Hong Kong,,Manager,,,
1491,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tien-Fook-Jewellery-Ltd/1X02Q62G,Retailer,Hong Kong,Fine Jewellery,,Mr Arthur Wai-Fun Mang,"Flat B1, 9/F, Astoria Building, 24-34 Ashley Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,Trading Manager,,,
1492,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Times-Treasures-Trading-Limited/1S00OMLLO,,Hong Kong,,,Candice Tse,"Flat 907A, 9/F, Blk B, Hung Hom Commercial Centre, Hung Hom, 37 Ma Tau Wai Road",Hong Kong,,,,,
1493,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Top-Fancy-Creation-Ltd/1X0BAUQS,,Hong Kong,,,Tony Pang,"Unit D, 29/F Ph 1, Vigor Ind Bldg 49-53 Ta Chuen Ping St Kwai Chung, New Territories, Hong Kong",Hong Kong,,,,,
1494,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Trade-Channel/1X0AAM60,,Hong Kong,"Jewellery & Watch, Packaging & Displaying Materials, Watches & Clocks",,Louisa Li-Ha Lo,"Unit O, 10/F, Int'l Ind Ctr, 2-8 Kwei Tei St, Sha Tin, New Territories, Hong Kong",Hong Kong,,Sales Manager,,,
1495,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Twinkle-Creation-Company-Limited/1S00O0TMD,,Hong Kong View details Factory & Facility,,,Mr Hiu Tung Chui,,Hong Kong,,,,,
1496,https://sourcing.hktdc.com/en/Supplier-Store/Profile/United-Color-Gems-H-K-/1X0B36A8,,Hong Kong,,,Raj Jajoo,"Unit K, 17/F, Far East Mansion, 5-6 Middle Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
1497,https://sourcing.hktdc.com/en/Supplier-Store/Profile/VRAY-Instrument-Limited/1S00P4GDH,,Hong Kong View details Factory & Facility,,,Miss Zhou Jingjing,,Hong Kong,,,,,
1498,https://sourcing.hktdc.com/en/Supplier-Store/Profile/VST-HK-LIMITED/1S00P7VLE,,Hong Kong View details Factory & Facility,,,Mr THOLIA SIDDHANT,,Hong Kong,,,,,
1499,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wing-Fung-Jeweller-International-Limited/1S00OK3QR,,Hong Kong,,,Sam Ng,"Unit 1001-8, 10/F, Cosco Tower, 183 Queen's Road Central, Hong Kong",Hong Kong,,Sales Manager,,,
1500,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wing-Wo-Hong-Industrial-Products-Ltd/1X06ASAE,"Exporter, Importer",Hong Kong,"Building Materials & Supplies, Costume & Fashion Jewellery, Hand Tools, Industrial Machinery, Parts & Raw Materials, Jewellery & Watch, Jewellery Machinery, Jewellery Parts & Tools, Metal & Metallurgy Machinery",,Mr Marcus Lo,"20/F, Hang Lung House, 184-192 Queen's Rd Central, Hong Kong",Hong Kong,Worldwide,Director,1954.0,6 - 10,"US$ 500,000 - 999,999"
1501,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wondrous-Group-Limited/1X09D46I,"Retailer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch",,Mr Albert Yeung,"3/F, Attilio Building, No 579 Nathan Road, Mongkok, Kowloon, Hong Kong",Hong Kong,,,,,
1502,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yh-Jewelry-Ltd/1S00P8Z3S,,Hong Kong,,,Tsz Yu Peggy Chan,"RM909J, 9/F, BLK A, HUNGHOM COMMERCIAL CENTRE, 37-29 MA TAU WAI ROAD, HUNGHOM, KOWLOON",Hong Kong,,Manager,,,
1503,https://sourcing.hktdc.com/en/Supplier-Store/Profile/AKR-CO-LTD/1S00OG3M3,,Japan,,,Ms li wenhui,,Japan,,,,,
1504,https://sourcing.hktdc.com/en/Supplier-Store/Profile/AZAS-A/1S00P9XUL,,Uzbekistan,,,Khudaynazarov Bakhtiyor,"10a, Yukori Bogishamol st., Yangi Namangan dis., Namangan, Uzbekistan",Uzbekistan,,Director,,,
1505,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Aarohi-Co-Ltd-Japan-/1S00P3WP1,,Japan,Fine Jewellery,,Mr Prateek Surana,,Japan,,,,,
1506,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Amasta/1S00P9XXC,,Uzbekistan,,,Karaali Ela,"8, Ok yul st., Ferghana dis., Ferghana, Uzbekistan",Uzbekistan,,,,,
1507,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Amber-Marcin-Buzalski/1S00OLFMR,,Poland,,,Mikolaj Buzalski,ul. Beniowskiego 59,Poland,,Asian Market Developer,,,
1508,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Anfook-Jewelry-Co-Ltd-/1S00P7O5X,,Chinese Mainland,"Costume & Fashion Jewellery, Fine Jewellery",,Sunny Wong,"502 and 503# 5/F,no#74,ShaNan Road, Xiao Ping Industrial District, Sha Tou Street, Panyu, Guangzhou, Guangdong, 511400, CHINA",Chinese Mainland,,sales,,,
1509,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Antonino-De-Simone-srl/1S00P9MXN,,Italy,,,Annunziata Elena De Simone,via avezzana 24,Italy,,owner,,,
1510,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Arezia-Oro-Srl/1S00O8W04,,Italy,Fine Jewellery,,Andrea Francesconi,"Via Setteponti, 67 52100 Arezzo AR Italy",Italy,,,,,
1511,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Artesania-Platera-S-de-RL-de-CV/1S00P956D,,Mexico,,,Gabriel Guzman,Av. Republica #20 - 401,Mexico,,Owner,,,
1512,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Asahi-Jewellery-Co-Ltd-/1X0732O6,Wholesaler,"Yamanashi, Japan","Fine Jewellery, Jewellery & Watch",,Mr Masamichi Nozawa,"1-2-38, Asake, Kofu-City, Yamanashi-Pre, 400-0862, Japan",Japan,"Chinese Mainland, Japan, Southeast Asia",President,,,
1513,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Asolo-Gold-s-p-a-/1S00O8OHX,,Italy,"Fine Jewellery, Jewellery & Watch",,Diana Lovato,"Via delle Industrie, 9 31020 San Zenone degli Ezzelini TV Italy",Italy,,Export manager,,,
1514,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Asuka-Co-Ltd-/1S00P8KZJ,,Japan,,,YOUYOU LONG,"4-14-7, Katsuyamaminami, Ikuno-ku, Osaka-shi, Osaka-fu, Japan",Japan,,,,,
1515,https://sourcing.hktdc.com/en/Supplier-Store/Profile/AUTOWAY-NINGBO-SMART-HOME-CO-LTD/1S00P9XGR,,Chinese Mainland,,,Mr YU YU,,Chinese Mainland,,,,,
1516,https://sourcing.hktdc.com/en/Supplier-Store/Profile/BALOO-GIOIELLI-SRL/1S00OXD2H,,Italy View details Factory & Facility,,,Mrs Manuela Sculco,,Italy,,,,,
1517,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Baofeng-Jewelry-Co-Ltd-/1S00P9CBR,,Chinese Mainland,,,Dr Xinbo Wei,,Chinese Mainland,,,,,
1518,https://sourcing.hktdc.com/en/Supplier-Store/Profile/BeBe-Koubou/1X07QX81,"Manufacturer, Private Individual","Fukuoka, Japan","Fine Jewellery, Jewellery & Watch",,Imamura Manabu,"2-12-206 Kogashira-Machi, Kurume, Fukuoka, 830-0045, Japan",Japan,,President,,,
1519,https://sourcing.hktdc.com/en/Supplier-Store/Profile/BETTER-SILVER/1X00CULX,Manufacturer,Italy,Fine Jewellery,,Mr Paolo Bettinardi,"Via Dell'Artigianato 25, 36050 Bressanvido (VI) 36050 Bressanvido (VI), Italy",Italy,,Sales Manager,1977.0,51 - 100,"US$ 50,000 - 99,999"
1520,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Blu-Oro-S-r-l-/1S00O8OIU,,Italy,"Fine Jewellery, Jewellery & Watch",,Lorenzo Sereni,"Via L. Di Toscana, 10 52048 Alberoro Monte S. Savino AR Italy",Italy,,sales consultant,,,
1521,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Bolzon-Gioielli-Srl/1S00PA90R,,Italy,,,Giorgia Grande,"VIA POSTALE VECCHIA 120/A, VIA POSTALE VECCHIA 120/A, TRISSINO (VI), ITALY",Italy,,amministration & logistic,,,
1522,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Brilliant-Jewelry-Company-Limited/1S00OXVMB,,Japan,,,YASH KUMAR BOHRA,"3-12-5-2F Taito, Taito-Ku, Tokyo 110-0016, Japan",Japan,,MANAGER,,,
1523,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Broqueles-Gen-Rey/1X0B2P3U,,Mexico,"Costume & Fashion Jewellery, Fine Jewellery",,Antonio Avila,Paseo Del Hpospicio #65 Piso 2 Local P 44360 Guadalajara Mexico,Mexico,,Global Commercial Manager,,,
1524,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Bryant-Limited/1S00OL17E,,Chinese Mainland,,,Ma Bryant,"Room 711,7th floor,Hengsha Commercial Building, No.388, Jinshazhou Road, Baiyun District,Guangzhou Province, China",Chinese Mainland,,Sales Manager,,,
1525,https://sourcing.hktdc.com/en/Supplier-Store/Profile/CG-Cast-Co-Ltd/1S00OY9CR,,Japan,,,Lee Chohyun,"3-26-6 Sumiyoshi, Kofu-Shi, Yamanashi 400-0851, Japan",Japan,,,,,
1526,https://sourcing.hktdc.com/en/Supplier-Store/Profile/CHL-Innovation-Industries-Sdn-Bhd/1S00OJ2UG,,Malaysia View details Factory & Facility,,,Mr Boon Pah Goay,,Malaysia,,,,,
1527,https://sourcing.hktdc.com/en/Supplier-Store/Profile/CAMET-snc/1X08FD1W,"Distributor, Exporter, Manufacturer",Italy,,,Mr MATTEO PICCIAFUOCHI,"LA MAESTA' A 215 CORTONA, AREZZO Cortona",Italy,Worldwide,Sales Manager,1986.0,,
1528,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Capra-Srl/1X00NLOL,"Exporter, Manufacturer",Italy,"Fine Jewellery, Jewellery & Watch",,Mr Michele Ronconi,"via Panza 7, 15046 S. Salvatore Monferrato (AL),",Italy,,Sales Person,,,
1529,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cartibaul-Jewellery-GuangZhou-Co-Ltd/1S00P9IOI,,Chinese Mainland,,,Bonney Chen,"Room 409 Juying Internation Jewllery Trade Center, Shatou Street, Panyu, Guangzhou",Chinese Mainland,,,,,
1530,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cassero-Gioielli-S-r-l-/1S00O8O19,,Italy,,,Michele Sorrentino,,Italy,,,,,
1531,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Charu-Jewels/1S00P9H61,,India,,,Tanayy Desai,"U-15 C, GHB Gems & Jewellery Park, Ichchhapor, Surat",India,,,,,
1532,https://sourcing.hktdc.com/en/Supplier-Store/Profile/CHECCARINI-PREZIOSI-S-R-L-/1S00OKX3U,,Italy View details Factory & Facility,,,Dr SANDRO CHECCARINI,,Italy,,,,,
1533,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Clair-Company-Limited/1S00OL2JD,,Japan,,,Emi Ueno,"6-12 Yorozuya-Machi, Nagasaki City, Nagasaki 850-0852, Japan",Japan,,,,,
1534,https://sourcing.hktdc.com/en/Supplier-Store/Profile/C-D-I-Coar-Distribuzione-Internazionale/1S00P7C9X,,Italy,,,Dr Federico Mecucci,,Italy,,,,,
