exhibitor_id,company_name,exhibition_area,hall,booth_number,main_products,profile_url,logo_url,company_profile,source_page,source_position
4028,"Jice(Nanjing) Technology Co., Ltd","Semiconductor Equipment,Semiconductor Core Parts,Others",Hall 14,14B112,Ultra-Precision Environmental Control System (UPECS) Ultra-precision Chiller Ultra-Precision Air Conditioning Unit,https://exhibitors.iicieexpo.com/jtycn/zsen4028.html,https://exhibitors.iicieexpo.com/File/zslogo/202605270921429536.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=31,367
4398,"XIAOYUAN INDUSTRIAL MANUFACTURING (SHENZHEN) CO., LTD",Others,Hall 16,16C118,"Pneumatic diaphragm valve, manual diaphragm valve, electric diaphragm valve, metal pneumatic valve, metal manual valve",https://exhibitors.iicieexpo.com/jtycn/zsen4398.html,https://exhibitors.iicieexpo.com/File/zslogo/202607080842162844.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=31,368
4061,US-China Association for IP Cooperation,Others,Hall 14,14C94,US patent brokage service; US patent agency.,https://exhibitors.iicieexpo.com/jtycn/zsen4061.html,https://exhibitors.iicieexpo.com/File/zslogo/202607071631496839.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=31,369
4328,"Jiangsu Institute of Advanced Semiconductors Co.,LTD","Semiconductor Equipment,Semiconductor Material,Compound Semiconductor and Power Device,Others",Hall 16,16B74,,https://exhibitors.iicieexpo.com/jtycn/zsen4328.html,https://exhibitors.iicieexpo.com/File/zslogo/202606231145445360.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=31,370
4042,"Norgren Manufacturing (Shanghai) Co., Ltd.",Semiconductor Core Parts,Hall 16,15B85,"We specialize in pneumatic actuators, solenoid valves and air preparation. We have century-long precision manufacturing and comprehensive quality control. Our items fit pneumatic systems with great compatibility. Fully tested under harsh conditions, extreme temperatures, dust, explosion risks, acid, alkali and high pressure, ideal for chemical, high-pressure and explosion-proof workshops.",https://exhibitors.iicieexpo.com/jtycn/zsen4042.html,https://exhibitors.iicieexpo.com/File/zslogo/202607070943303098.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=31,371
4358,"Shanghai Kangkaida Electronic Technology Co., Ltd.","Semiconductor Equipment,Semiconductor Material,Semiconductor Core Parts",Hall 14,14C91,,https://exhibitors.iicieexpo.com/jtycn/zsen4358.html,https://exhibitors.iicieexpo.com/File/zslogo/202607031134381789.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=31,372
4054,"Suzhou Jingtuo Semiconductor Technology Co.,Ltd",Semiconductor Equipment,Hall 15,15C03,Ozone generator、Ozone Delivery System、Mini Ozone Delivery System、Ozone Destructor、Dissolves Ozone Water System、DI-CO2 System、DIH2 System、Dissolved Ozone Killer,https://exhibitors.iicieexpo.com/jtycn/zsen4054.html,https://exhibitors.iicieexpo.com/File/zslogo/202607061400313667.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=32,373
4010,"Shenzhen Vanch Intelligent Technology Co.,Ltd",Semiconductor Equipment,Hall 16,16E74,"Semiconductor RFID reader equipment, cleanroom anti-static ceramic anti-metal RFID tags, FOUP wafer carrier dedicated identification reader heads, split-type industrial RFID readers/writers, narrow-beam directional RFID antennas, semiconductor workshop RFID material traceability systems, MES-interfacing RFID acquisition modules;",https://exhibitors.iicieexpo.com/jtycn/zsen4010.html,https://exhibitors.iicieexpo.com/File/zslogo/202607061149424824.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=32,374
4171,"Dongguan Tiancheng Instrument Equipment Co., Ltd.",Semiconductor Equipment,Hall 14,14C89,,https://exhibitors.iicieexpo.com/jtycn/zsen4171.html,https://exhibitors.iicieexpo.com/File/zslogo/202607061546318856.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=32,375
4183,"Zhenjiang Reco New Material Co., Ltd.",Semiconductor Material,Hall 16,16A79,"Diamond thinning wheels, Diamond beveling grinding wheels, CMP Diamond conditioning discs，Diamond silicon core drill, Diamond ring-shaped wire.",https://exhibitors.iicieexpo.com/jtycn/zsen4183.html,https://exhibitors.iicieexpo.com/File/zslogo/202607061058581801.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=32,376
4402,"Jiangsu Xingzuan Superhard Material Technology Co., Ltd.",Others,Hall 16,16D72,"Resin bond diamond and CBN grinding wheels, Vitrified bond diamond and CBN grinding wheels, Metal sintered diamond and CBN grinding wheels, Electroplated bond diamond and CBN grinding wheels, Brazed diamond and CBN grinding wheels",https://exhibitors.iicieexpo.com/jtycn/zsen4402.html,https://exhibitors.iicieexpo.com/File/zslogo/202607061055091127.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=32,377
4179,"TIANJIN LONGBO TECHONOLOGY CO.,LTD","Semiconductor Equipment,Semiconductor Material,Chip,IC Design / Manufacturing Service,Semiconductor Core Parts,Compound Semiconductor and Power Device,AI Computing Power",Hall 15,15E43,Main Products Stainless steel bellows & hoses for vacuum service Stainless steel hoses for fluid conveyance Stainless steel hoses for gas delivery Stainless steel bellows for wire and cable protection,https://exhibitors.iicieexpo.com/jtycn/zsen4179.html,https://exhibitors.iicieexpo.com/File/zslogo/202607061432160994.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=32,378
4391,"Xiamen Qingguang Technology Co., Ltd.","Semiconductor Equipment,Semiconductor Material,Chip,IC Design / Manufacturing Service,Semiconductor Core Parts,Compound Semiconductor and Power Device",Hall 15,15D74,,https://exhibitors.iicieexpo.com/jtycn/zsen4391.html,https://exhibitors.iicieexpo.com/File/zslogo/202607061424340361.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=32,379
4390,"Suntech Applied Material(Hefei) Co., Ltd",Semiconductor Material,Hall 15,15D73,Ceramic Structural Components、Ceramic Capillary、AlN Heater etc,https://exhibitors.iicieexpo.com/jtycn/zsen4390.html,https://exhibitors.iicieexpo.com/File/zslogo/202607061106299983.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=32,380
3984,"Shenzhen Yubao Diamond Tools Co., Ltd",Others,Hall 14,14A46,Resin-bonded grinding wheel、Metal-bonded grinding wheel、Vitrified grinding wheel、Electroformed grinding wheel、Brazed grinding wheel、Dressing tools,https://exhibitors.iicieexpo.com/jtycn/zsen3984.html,https://exhibitors.iicieexpo.com/File/zslogo/202605281448535730.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=32,381
3966,"ZHEJIANG CERAFRA ADVANCED MATERIAL CO., LTD.",Semiconductor Core Parts,Hall 14,14D08,,https://exhibitors.iicieexpo.com/jtycn/zsen3966.html,https://exhibitors.iicieexpo.com/File/zslogo/202606230935476959.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=32,382
3997,"Tuojie (Xi'an)Optoelectronic Technology Co.,Ltd",Semiconductor Equipment,Hall 14,14A35,,https://exhibitors.iicieexpo.com/jtycn/zsen3997.html,https://exhibitors.iicieexpo.com/File/zslogo/202607060924166533.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=32,383
4066,"Science & Technology (tangshan)Co.,Ltd",Semiconductor Material,Hall 15,15E20,,https://exhibitors.iicieexpo.com/jtycn/zsen4066.html,https://exhibitors.iicieexpo.com/File/zslogo/202607060919353001.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=32,384
4035,Iray,Others,Hall 16,16B82,"detectors, high-voltage generators, and X-ray tubes",https://exhibitors.iicieexpo.com/jtycn/zsen4035.html,https://exhibitors.iicieexpo.com/File/zslogo/202607060915007702.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=33,385
4375,"Kunshan CHINHUNG Intelligent Equipment Technology Co., Ltd.",Semiconductor Equipment,Hall 14,14D17,,https://exhibitors.iicieexpo.com/jtycn/zsen4375.html,https://exhibitors.iicieexpo.com/File/zslogo/202607060818365291.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=33,386
4253,HIKVISION,"AI Computing Power,Others",Hall 14,14B07,,https://exhibitors.iicieexpo.com/jtycn/zsen4253.html,https://exhibitors.iicieexpo.com/File/zslogo/202607051157574078.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=33,387
4389,"GUANGDONG WIZSHINE SEMICONDUCTOR EQUIPMENT CO., LTD.",Semiconductor Equipment,Hall 14,14A48,Auto C-Molding Machine(Compression-Molding),https://exhibitors.iicieexpo.com/jtycn/zsen4389.html,https://exhibitors.iicieexpo.com/File/zslogo/202607032147015370.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=33,388
4344,"Henan Xinhong Abrasive Material Co., Ltd.","Semiconductor Material,Compound Semiconductor and Power Device",Hall 16,16B110,,https://exhibitors.iicieexpo.com/jtycn/zsen4344.html,https://exhibitors.iicieexpo.com/File/zslogo/202607031715509704.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=33,389
3990,"SHENYANG BOTE PRECISION TRANSMISSION CO., LTD.",Semiconductor Core Parts,Hall 15,15E23,,https://exhibitors.iicieexpo.com/jtycn/zsen3990.html,https://exhibitors.iicieexpo.com/File/zslogo/202607031432453973.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=33,390
4357,"Yingyou Indstrial Technology(Shanghai)Co., Ltd.",Semiconductor Core Parts,Hall 15,15E19,,https://exhibitors.iicieexpo.com/jtycn/zsen4357.html,https://exhibitors.iicieexpo.com/File/zslogo/202607030828460940.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=33,391
4157,"CETC BEIJING ELECTRONIC EQUIPMENT CO.,LTD",Semiconductor Equipment,Hall 14,14D40,"The company is primarily engaged in the research and development, production and sales of equipment such as thinning machines, dicing machines, and grinding machines used in the fields of integrated circuits, third-generation semiconductors, and other discrete devices. Our scope of business covers material processing, chip manufacturing, and packaging processes for 4 to 12-inch wafers.",https://exhibitors.iicieexpo.com/jtycn/zsen4157.html,https://exhibitors.iicieexpo.com/File/zslogo/202606011439570971.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=33,392
4029,IKA Works Guangzhou,Semiconductor Equipment,Hall 16,16A93,,https://exhibitors.iicieexpo.com/jtycn/zsen4029.html,https://exhibitors.iicieexpo.com/File/zslogo/202605261510429246.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=33,393
4127,"ShenZhen Helplight Technology Co. , Ltd.","Semiconductor Material,IC Design / Manufacturing Service",Hall 16,16A95,,https://exhibitors.iicieexpo.com/jtycn/zsen4127.html,https://exhibitors.iicieexpo.com/File/zslogo/202607021530550723.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=33,394
4116,"Wuhan Jingce Electronic Group Co., Ltd.",Others,Hall 14,14D48,,https://exhibitors.iicieexpo.com/jtycn/zsen4116.html,https://exhibitors.iicieexpo.com/File/zslogo/202606041650555570.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=33,395
4216,"Dongguan Yuding Mould Parts Co., Ltd","Semiconductor Equipment,IC Design / Manufacturing Service,Semiconductor Core Parts",Hall 16,16C97,"Our main products: precision tungsten steel / high-speed steel / ceramic punches, positioning pins, bushings, pin gauges, special-shaped inserts, optical grinding components, powder metallurgy molds, jigs and fixtures. We also offer CNC turn-mill composite machining of mechanical parts in various materials.",https://exhibitors.iicieexpo.com/jtycn/zsen4216.html,https://exhibitors.iicieexpo.com/File/zslogo/202607011558299340.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=33,396
4405,Denka Chemicals Holdings Asia Pacific Pte Ltd,Semiconductor Material,Hall 16,16C108,"DENKA SPHERICAL ALUMINA, DENKA FUSED SILICA (DF) SPHERICAL (FB, FBX), SNECTON（Low Dielectric Macromonomer：LDM）",https://exhibitors.iicieexpo.com/jtycn/zsen4405.html,https://exhibitors.iicieexpo.com/File/zslogo/202607011356129630.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=34,397
4409,"Suzhou Flyingman Precision Instuments Co., Ltd.",Semiconductor Equipment,Hall 14,14A09,,https://exhibitors.iicieexpo.com/jtycn/zsen4409.html,https://exhibitors.iicieexpo.com/File/zslogo/202607011327126267.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=34,398
4122,"Ningbo Femto&nano Technology Co., Ltd","Semiconductor Equipment,Semiconductor Material,IC Design / Manufacturing Service,Semiconductor Core Parts",Hall 15,15E59,"Water-jet guided laser technical services & development; intelligent & general manufacturing equipment production; laser micro-processing & marking; general equipment maintenance; sales of optical instruments, cutting/welding machines, electronic & electromechanical parts, mechanical fittings and optoelectronic devices",https://exhibitors.iicieexpo.com/jtycn/zsen4122.html,https://exhibitors.iicieexpo.com/File/zslogo/202607011051275254.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=34,399
4349,"KUNSHAN FANQI MACHINERY CO., LTD","Semiconductor Material,Chip,IC Design / Manufacturing Service,Semiconductor Core Parts",Hall 14,14B96,"Industrial Oven, Nitrogen-Purge Clean Oven, Hot Air Circulating Oven, High-Temperature Oven, Clean Room Oven, Tunnel Drying Line",https://exhibitors.iicieexpo.com/jtycn/zsen4349.html,https://exhibitors.iicieexpo.com/File/zslogo/202606240912390625.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=34,400
4372,"Jiulian Advanced Materials Co., Ltd.","Semiconductor Material,Semiconductor Core Parts,Others",Hall 14,14A42,"PEEK is a high-grade special engineering plastic with outstanding comprehensive performance. It features high temperature resistance, wear and corrosion resistance, insulation and self-lubrication, and can withstand 250℃ long-term working temperature, often used as metal substitute. Our company extrudes pure, glass/carbon fiber reinforced PEEK sheets, rods and tubes with uniform texture, no pores",https://exhibitors.iicieexpo.com/jtycn/zsen4372.html,https://exhibitors.iicieexpo.com/File/zslogo/202606301504374933.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=34,401
4087,DC-SemiconductorMaterials(Hangzhou)Co..Ltd,Semiconductor Material,Hall 14,14C19,"Chip encapsulation ETFE release film, Mini LED COB lamp hot-press release film, wafer process high-purity clean ETFE isolation film, automotive-grade IGBT/SiC power device isolation film",https://exhibitors.iicieexpo.com/jtycn/zsen4087.html,https://exhibitors.iicieexpo.com/File/zslogo/202606301502155880.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=34,402
4203,Guangzhou HKUST Fok Ying Tung Research Institute,"IC Design / Manufacturing Service,Others",Hall 16,16E51,"CEMAR focuses on chip packaging reliability research and engineering applications. Serving leading technology companies, it extends its capabilities to board-level manufacturing, electronic assembly, consumer electronics, precision electronics and automotive electronics. Services cover failure analysis, material characterization, simulation, testing validation and design optimization.",https://exhibitors.iicieexpo.com/jtycn/zsen4203.html,https://exhibitors.iicieexpo.com/File/zslogo/202606301107176383.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=34,403
3980,"SUZHOU VEGA TECHNOLOGY CO.,LTD.",Semiconductor Equipment,Hall 14,14D60,,https://exhibitors.iicieexpo.com/jtycn/zsen3980.html,https://exhibitors.iicieexpo.com/File/zslogo/202606291530481656.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=34,404
4262,SCHOOL OF INTEGRATED CIRCUITSTECHN，SHENZHEN POLYTECHNIC UNIVERSITY,"Semiconductor Material,Chip,IC Design / Manufacturing Service,Semiconductor Core Parts,AI Computing Power",Hall 16,16E56,,https://exhibitors.iicieexpo.com/jtycn/zsen4262.html,https://exhibitors.iicieexpo.com/File/zslogo/202606291910090469.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=34,405
4329,"DALIAN RICHUAN PRECISE MOULD PRODUCTS CO., LTD.","Semiconductor Equipment,IC Design / Manufacturing Service,Semiconductor Core Parts",Hall 14,14B13,"nuclear energy components, stamped parts, die-cast components and semiconductor components (including semiconductor chucks, articulated arms, etc.",https://exhibitors.iicieexpo.com/jtycn/zsen4329.html,https://exhibitors.iicieexpo.com/File/zslogo/202606221731429445.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=34,406
3981,"Dongguan Strong Laser Advanced Equipment Co., Ltd.",Semiconductor Equipment,Hall 16,16E40,High power picosecond & femtosecond laser and laser micro processing system,https://exhibitors.iicieexpo.com/jtycn/zsen3981.html,https://exhibitors.iicieexpo.com/File/zslogo/202606271341117646.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=34,407
4377,Sinowon Innovation Metrology Manufacture Limited,Others,Hall 16,16B55,"Our core products include multi-sensor CMMs, fully automatic vision measuring machines, profile projectors, ellipsometers, and precision displacement platforms. We also offer mechanical testers like material testing machines and hardness testers, along with microscopes and metallographic preparation equipment.",https://exhibitors.iicieexpo.com/jtycn/zsen4377.html,https://exhibitors.iicieexpo.com/File/zslogo/202606251554226175.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=34,408
4040,"HUBEI COREFIRE SEMICONDUCTOR TECHNOLOGY CO., LTD","Semiconductor Material,IC Design / Manufacturing Service,Semiconductor Core Parts",Hall 15,15D28,,https://exhibitors.iicieexpo.com/jtycn/zsen4040.html,https://exhibitors.iicieexpo.com/File/zslogo/202606151555470696.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=35,409
4301,Cosemi Material (JiangXi) Company Ltd.,"Semiconductor Material,Chip,IC Design / Manufacturing Service,Semiconductor Core Parts,Compound Semiconductor and Power Device,AI Computing Power",Hall 14,14C42,,https://exhibitors.iicieexpo.com/jtycn/zsen4301.html,https://exhibitors.iicieexpo.com/File/zslogo/202606241505226637.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=35,410
4118,"Weiss-Voetsch Environmental Testing Instruments (Taicang) Co., Ltd.",Others,Hall 14,14B25,,https://exhibitors.iicieexpo.com/jtycn/zsen4118.html,https://exhibitors.iicieexpo.com/File/zslogo/202606241459370161.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=35,411
4215,HISEMI TECHNOLOGY (SUZHOU) Ltd.,"Semiconductor Equipment,Semiconductor Material,Chip,IC Design / Manufacturing Service,Semiconductor Core Parts",Hall 16,16B73,,https://exhibitors.iicieexpo.com/jtycn/zsen4215.html,https://exhibitors.iicieexpo.com/File/zslogo/202606051555304497.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=35,412
4062,"CHANGCHUN ZHIRAN OPTOELECTRONICS TECHNOLOGY CO.,LTD.","Semiconductor Equipment,Semiconductor Material,Semiconductor Core Parts",Hall 14,14D69,,https://exhibitors.iicieexpo.com/jtycn/zsen4062.html,https://exhibitors.iicieexpo.com/File/zslogo/202606241015279482.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=35,413
4330,Advinno Technologies,"Chip,IC Design / Manufacturing Service,Others",Hall 16,16C107,"Multi-foundry process technology accesss, PDK provisioning and design kit onboarding Prototype fabrication coordination (MPW shuttle) Manufacturing qualification and ramp support Process selection and technology consultant Design Enablement ecosystem support",https://exhibitors.iicieexpo.com/jtycn/zsen4330.html,https://exhibitors.iicieexpo.com/File/zslogo/202606101411171958.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=35,414
4327,"ShangHai Winners Digital Technology Co., Ltd",Semiconductor Core Parts,Hall 14,14D35,,https://exhibitors.iicieexpo.com/jtycn/zsen4327.html,https://exhibitors.iicieexpo.com/File/zslogo/202606221547504772.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=35,415
4194,"DONGGUAN XY NEW MATERIAL CO.,LTD","Semiconductor Core Parts,Others",Hall 14,14C52,"Ceramic robotic arms, ceramic vacuum suction cups, and so on",https://exhibitors.iicieexpo.com/jtycn/zsen4194.html,https://exhibitors.iicieexpo.com/File/zslogo/202606231125348224.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=35,416
4346,"Shenzhen Future Semiconductor Equipment Co., Ltd.","Semiconductor Equipment,Semiconductor Material,Chip,IC Design / Manufacturing Service,Semiconductor Core Parts,Compound Semiconductor and Power Device,AI Computing Power",Hall 14,14C95,Wafer Laser Marking Systems; Femtosecond/Picosecond Ultra-fast Laser Dicing and Singulation Equipment (featuring micro-crack-free and minimal HAZ); TGV Glass Substrate Micro-drilling Systems for Advanced Packaging; Precision Micro-machining and Laser Welding Equipment for HBM and PLP applications.,https://exhibitors.iicieexpo.com/jtycn/zsen4346.html,https://exhibitors.iicieexpo.com/File/zslogo/202606231118026082.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=35,417
4359,"Wuhan Spectral Isotope Technology Co., Ltd.",Semiconductor Material,Hall 15,15C105,,https://exhibitors.iicieexpo.com/jtycn/zsen4359.html,https://exhibitors.iicieexpo.com/File/zslogo/202606221551036628.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=35,418
4207,"School of Integrated Circuits, Tsinghua University",Others,Hall 16,16E48,,https://exhibitors.iicieexpo.com/jtycn/zsen4207.html,https://exhibitors.iicieexpo.com/File/zslogo/202606220913156742.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=35,419
3983,"Tianjin Taijing Gode Automation Technology Co., Ltd","Semiconductor Equipment,Semiconductor Core Parts",Hall 14,14D01,"We are working on the sales of YHB Dust Cleaner of Industrial Equipment, ELESA+GANTER Standard machinery accessories , Air spray gun，SAMICK Linear Bushing, YHB Lock Nut, SIM Couplings.",https://exhibitors.iicieexpo.com/jtycn/zsen3983.html,https://exhibitors.iicieexpo.com/File/zslogo/202606181452572955.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=35,420
4258,HUABO INSTRUMENTS,Others,Hall 14,14A15,,https://exhibitors.iicieexpo.com/jtycn/zsen4258.html,https://exhibitors.iicieexpo.com/File/zslogo/202606151504257794.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=36,421
4004,"Shanghai Siya Detection Instruments Co.,Ltd",Semiconductor Core Parts,Hall 15,15B99,,https://exhibitors.iicieexpo.com/jtycn/zsen4004.html,https://exhibitors.iicieexpo.com/File/zslogo/202606221142176038.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=36,422
4078,"IAS GLOBAL CO., LTD",Semiconductor Material,Hall 14,14A12,,https://exhibitors.iicieexpo.com/jtycn/zsen4078.html,https://exhibitors.iicieexpo.com/File/zslogo/202606221023101515.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=36,423
4076,"Guangdong Sanwood Technology Co.,Ltd",Semiconductor Equipment,Hall 16,16D85,,https://exhibitors.iicieexpo.com/jtycn/zsen4076.html,https://exhibitors.iicieexpo.com/File/zslogo/202606220927580015.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=36,424
4103,"Shenzhen VINKO Robotics Co., Ltd",Semiconductor Core Parts,Hall 14,14A39,"Integrated intelligent electric actuators, electric cylinder, multi-axis robot, actuator driver and controller, multi-axis actuator controller",https://exhibitors.iicieexpo.com/jtycn/zsen4103.html,https://exhibitors.iicieexpo.com/File/zslogo/202606220815210966.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=36,425
4293,"Shenzhen Terawan Technology Co., Ltd.","Semiconductor Equipment,Others",Hall 15,15E74,1.Multi mode Multi-channel Lens Array aliger 2.Dual Lens auto aliger for Silicon Photonics 3.Chip tester for Silicon Photonics Peak/SOA/TFLN,https://exhibitors.iicieexpo.com/jtycn/zsen4293.html,https://exhibitors.iicieexpo.com/File/zslogo/202606161401245222.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=36,426
4043,"Fujian Yonghong New Materials Co., Ltd","Semiconductor Material,Semiconductor Core Parts",Hall 15,15D09,Perfluoroelastomer (FFKM) Fluorosilicone Rubber (FVMQ) Perfluoropolyether (PFPE),https://exhibitors.iicieexpo.com/jtycn/zsen4043.html,https://exhibitors.iicieexpo.com/File/zslogo/202606201612295189.jpg,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=36,427
4201,Guangdong Institute of Semiconductor Micro-Nano Manufacturing Technology,IC Design / Manufacturing Service,Hall 16,16E47,"1.Micro/Nano Fabrication Services.We offer 8-inch silicon wafer and 8-inch silicon-based gallium nitride (GaN) wafer processing capabilities. 2.Material Epitaxial Growth Services.We provide 2- to 8-inch gallium nitride (GaN) material epitaxial growth. 3.Industrial Park Leasing Services. We offer over 30,000 square meters of Class 1000 and Class 10000 cleanrooms.",https://exhibitors.iicieexpo.com/jtycn/zsen4201.html,https://exhibitors.iicieexpo.com/File/zslogo/202606201059519301.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=36,428
4079,"Zheng Zhou Huaxin Innovative New Materials Technology CO.,LTD",Others,Hall 14,14C09,Dicing Blades、Resin Bond Diamond / CBN Grinding Wheels、Metal Bond Diamond / CBN Grinding Wheels、Dicing Wheel,https://exhibitors.iicieexpo.com/jtycn/zsen4079.html,https://exhibitors.iicieexpo.com/File/zslogo/202606100941035782.png,,https://exhibitors.iicieexpo.com/gwen/data/zslist.ashx?method=dg_zhanshang&random=1&pageindex=36,429
