Company Name,Location,Booth,url
Ocean Brilliant (HK) Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YA2K
Opal House Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YAZT
Pearl Success International Investment Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005U6SI
Pearlbaby (HK) Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005U6HF
Prutha Diam (HK) Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005Y9NU
R.A.S. Gems (HK) Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YAV5
Rama Gems,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YIYO
Rocks n Beauty Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UU5R
Rose Creation Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YHT4
Ruma HK Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YJYN
STS Global Supply Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YJ0H
Selective Gem House,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005W83J
Shanghai Pearl Company Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005U6K6
Shree International (HK) Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YIKU
Shree Sil Impex (HK) Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YIAO
Smiling Rocks Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005ZJXQ
Splendid Pearls & Jewellery Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005U6J9
Star Rays Diamond HK Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005VZTM
Tanu International Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YI1F
Trillion Star (HK) Limited,Hong Kong,['Booth: AWE 7-G16   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YJZK
Varniraj Exports Limited,Hong Kong,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005ZK0G
Vidhi Enterprises (HK),Hong Kong,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YHVY
Wah Tai Jewellery (Hong Kong) Limited,Hong Kong,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005U6QO
Yuhan Diam HK Ltd,Hong Kong,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YKZJ
"Zhanhao Industry Co., Limited",Hong Kong,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S00605M1
Afm Gems,Sri Lanka,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005Y6TF
Alpha Tajima,Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UD3E
"Beihai Nian Bo Wen Jewelry Co., Ltd",Chinese Mainland,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005Y7FK
Beihai Yueji Jewerly Co Ltd,Chinese Mainland,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005Y7GH
Boutique Jewellery,Chinese Mainland,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005Y74H
Brasil Gem Commerce Ltda,Brazil,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005Y7RK
Btc Gems Inc,USA,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005Y6QO
Chronicle Century LLC,USA,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005W1A5
Classic Grown Diamond FZCO,United Arab Emirates,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005WNG1
Condito Giovanni s.r.l.,Italy,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005ZF49
Coral Michelangelo Di Pinto Carmela C. S.A.S.,Italy,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YGQE
De Simone Fratelli S.r.l.,Italy,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YGMQ
Ecobrilliance Private Limited,India,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005VYTN
Gemextra Ltda,Brazil,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UOZF
Gems Factory srl,Italy,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YGRB
Green Republik S.A.S.,Colombia,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YG1H
Green Shine C I SAS,Colombia,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YG2E
Guangxi Xihui Tiancheng Technology Co Ltd,Chinese Mainland,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YA3H
"Guangzhou Milai Jewelry Co., Ltd.",Chinese Mainland,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005VHG7
"Housho Co., Ltd.",Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005ZJYN
"IKKO PEARL Co., Ltd",Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UDAT
"Inoue Pearl Co., Ltd",Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UECM
"Isowa International Co., Ltd.",Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UEJ1
JS Gems,Brazil,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UP18
Japan Auction House,Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YDI5
"Kakuda Pearl Co., Ltd.",Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UDKZ
"Kiuchi Kogei Co., Ltd.",Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YDNQ
Kobe Pearls & Gems Co Ltd,Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UD9W
Maruata Pearls,French Polynesia,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YCCO
"Masaki Coral Co., Ltd.",Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YDMT
Nagahori Corporation,Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UDT8
"Okuda Pearl Trading Co., Ltd.",Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UDNQ
POE Black Pearl,French Polynesia,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005Y91O
Pellegrino Francesco ditta ind.,Italy,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YGNN
Rahi Impex,India,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YFKX
"Shenyang Moonlight Jewelry Manufacturing Co., Ltd.",Chinese Mainland,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005ZJUZ
Shimada Trading Co Ltd,Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UF49
"Shimizu Trading Co., Ltd.",Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YK37
Shivanta Gems LLP,India,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005VO9L
Simplex Diam Inc.,USA,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UKPD
"Spica Co., Ltd.",Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UEKY
Sukainagems Co Ltd,Thailand,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UXA9
The Best Emeralds Ltda.,Colombia,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YLBI
"Toetsu Trading Co., Ltd.",Japan,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UEPJ
Zahran International,Sri Lanka,['Booth: AWE 7-H25   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YYTN
"Zhejiang Qingzhiyuan Jewelry Co., Ltd.",Chinese Mainland,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YLDC
"Zhuji BaoDi Jewelry Co., Ltd",Chinese Mainland,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YLIX
"Zhuji Chuanjia Jewelry Co., Ltd.",Chinese Mainland,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YLH0
"Zhuji Rongcan Jewelry Co., Ltd.",Chinese Mainland,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YM1B
"Zhuji Weiyi Jewelry Co., Ltd",Chinese Mainland,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YLJU
A K Export,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Y6W6
A2R (HK),Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005XUC6
Aagam Jewels Ltd,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Y6PR
Aaps Diam (H.K.) Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Y5SJ
Aashi Diamonds Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005V8FJ
Aehan Exports Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005ZL7U
Andiamex Asia Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005X1X8
Archit Enterprise HK Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005V8PP
Arihant Gems Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005VB3G
Art Grace Asia Pacific Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Y5ZY
Aura Exim (HK) Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005VG3B
B.M. Gems (HK) Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005V4VB
BGC Asia Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Y6J9
Bling O Bling Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005V4TH
Bright Elite International Trading Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Y5JA
Bright Future,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Y7HE
Bright Gemstone,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005UXN6
Bright Moon Impex Limited.,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005VBDM
Brilliance Trading Company,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Y7V8
C & M Energy Company Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Y7QN
C. Dinesh HK Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Y7J8
C.A. Creation (HK) Co.,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Y5RM
CCX Ornaments Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005XXLC
Cai Bao Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005V4ZZ
Casun (HK) Advanced Technology Group Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005VB5A
Chiara HK Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YC2I
China Diamond Corporation Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Y8MY
Chun Sing Jewellery,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005UZA7
Classyy Carats Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005V8YY
Clear Diamonds (H.K.) Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YD2H
Color Diam Private Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005V8BV
Color Rays Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YEJ1
Creation Diamonds Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005V8IA
D Origin Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005V94F
Daesyn Company Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005UX9C
Dani's Diam,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005V8NV
Dhruv International (HK) Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005VBGD
Diagems Trading Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005VB4D
Diamond ICQ Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YUSU
Divine Gems,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Y9U9
Ellen's Collection,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YFS9
Fancy Collection (HK) Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005VG2E
Fancy Creation (HK) Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005VB74
Fancy Gem House,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YBZS
Fancy Impex (HK) Limited,Hong Kong,['Booth: AWE 1-N19   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YD3E
Ferrari Logistics ( Asia ) Ltd,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005ZKDD
Fukui Shell Nucleus Factory,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005U6L3
GP Global Trading,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YB3G
Gem N Gems Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005UXFU
GemFari Precious Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S00605OV
Gempro HK Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YAXZ
Gems & Beads,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005W7BW
Gleam Co,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005UXJI
Godego Trading Company,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005VAW2
Graceful Jewellery Co,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005Y9PO
H. Diam HK Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005VBAV
HRK Star (HK) Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005VB9Y
Happy Diamonds,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005VFYR
Harshstar Company Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YACQ
Hayley's Trade Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005UXM9
Hbstar HK Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005WW6M
"Hong Kong Chuzhu Gem Arts & Crafts Co., Limited",Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YAK2
"Hong Kong Gem Comprehensive Research Technology Co., Limited",Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005VHI1
Hong Kong Pearl Association,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YBRG
"Hong Kong Theone Trade Co., Limited",Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005W0KC
"Hong Kong Wanjin Jewelry Co., Limited",Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YFFC
Hong Kong Zeran Trading Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005V4Y2
Huamei Pearls Ornaments Company,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005U877
IG Corporation (HK) Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005Y9YX
Image Link HK,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YGFB
Intl Gem Marketing,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005Y983
Italia Brothers Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YFBO
Jeni Diam HK Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005VZSP
Jiv Impex HK Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YD8Z
K Mineral Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YD9W
KB Impex Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YA82
Kaka's Diam Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005VBBS
Kalpataru (HK) Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005VFV0
Lavish Collection Ltd,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005V8TD
Lotus Diamonds Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005V8CS
MM Diam Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005VFWX
Marquise Galore Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005UXLC
Meet Diam (HK) Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005V8UA
Millat Han (Hong Kong) Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005V594
"Mingli Jewellery Co., Limited",Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005WXSR
Moy Pearl Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YAAW
Mr. Gemstonehk Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YFYR
Multy Stone House (H.K.),Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YBPM
ND Facets Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YDEH
Neha Collection Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YFU3
New Lite Trading (HK) Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005UXD0
Noble Great Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005VG1H
Pearls Beauty Co.,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YT3Y
"Peerstone Co., Ltd.",Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005YB74
Petra Asia Limited,Hong Kong,['Booth: AWE 5-F40   |   Trade Associations & Publications   |   '],/event/hkdgp/en/exhibitor/1S005VB81
Princess Diam (HK) Limited,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YGH5
R D Gems HK Limited,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005V4X5
R.W Jewellery Company Limited,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YE1J
RSR Gems (HK) Limited,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005V4W8
Radiant Overseas Limited,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005Y93I
Raj Impex,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005VFZO
Raja Gems Hong Kong,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UZB4
Rakhi (HK) Limited,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YJ2B
Ratan Trading Company,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005V50V
Raymond Opal Company,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005V6EO
Real Gems Inc (H.K.) Limited,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005V65F
Real Poe International Limited,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005YI8U
Rich Treasure Corporation Limited,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005UXHO
Royal Diam HK Ltd.,Hong Kong,['Booth: AWE 5-A33   |   Diamond   |   '],/event/hkdgp/en/exhibitor/1S005W63L
