ref,department,url,batch_time,description,award_date,awardee,sum
2715EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4070.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of GE15) / comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region,Jul 2022,Otis Elevator Company (H.K.) Limited,"$42,152,774.00"
1484EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4066.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance and Improvement of Heating, Ventilation and Air-conditioning Installations for Hospitals and Clinics in Kowloon East Region / Air Conditioning Installation",Jul 2022,ATAL Engineering Limited,"$103,443,977.23"
1361EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4064.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of Medical Gas Pipeline Systems for Health Sector Venues / Steam and Compressed Air Installation,Jul 2022,Linde HKO Limited,"$88,855,484.00"
1026EM22T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4112.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Repairs, Operation and Maintenance to Boilers, Hot Water Installations, Steam Related Equipment and Accessories in Various Health Care Institutions in Hong Kong of the Government of the Hong Kong Special Administrative Region / Liquefied Petroleum Gas Installation",Jul 2022,Yau Sang Engineering Company,"$26,218,100.00"
2139EM21W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4114.html,2026-03-08 16:28:30.070572,"District Cooling System (DCS) at Kai Tak Development (KTD) Phase IIIR – Electrical and Mechanical Installation at Sites 1E2, 1F1 and 1P3 and Modification Works at Northern District Cooling System Plant / Air Conditioning Installation",Jul 2022,"Winston Air Conditioning & Engineering (Hong Kong) Company, Limited","$59,882,628.18"
1910EM21W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4144.html,2026-03-08 16:28:30.070572,"Replacement of Refractories and Insulation Bricks for Cremators at Fu Shan Crematorium, Diamond Hill Crematorium and Cape Collinson Crematorium / Mechanical Plant and Equipment Installation",Jul 2022,Southa Technical Limited,"$33,670,000.00"
1080EM22W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4148.html,2026-03-08 16:28:30.070572,Replacement of Chiller Plants and Associated Works at Kwai Tsing Theatre and Yuen Long Theatre / Air Conditioning Installation,Jul 2022,"Winston Air Conditioning & Engineering (Hong Kong) Company, Limited","$19,198,000.00"
2859EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4104.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Maintenance of Liquefied Petroleum Gas Installations at Various Venues of Security and Vehicle Services Division / Liquefied Petroleum Gas Installation,Jul 2022,Yau Sang Engineering Company,"$16,798,800.00"
1358EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4015.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance of Electrical, Mechanical and Air-conditioning Installations at Cheung Sha Wan Wholesale Food Market / Air Conditioning Installation",Jul 2022,Young's Engineering Company limited,"$35,934,000.00"
1040EM22T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4098.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Comprehensive Maintenance of Folding Gates and Roller Shutters at Various Disciplined Services Venues / Mechanical Plant and Equipment Installation,Jul 2022,"Associated Engineers, Limited","$33,938,000.00"
2612EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4101.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of Fire Service Installations for Hong Kong Boundary Crossing Facilities (HKBCF) and Hong Kong Link Road (HKLR) at Hong Kong Zhuhai Macao Bridge / Fire Service Installation,Jun 2022,Chubb Hong Kong Limited,"$29,505,960.00"
2799EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2969.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of TO21E) / Comprehensive maintenance and repair of escalator installations at various premises of the Government of the Hong Kong Special Administrative Region,Jun 2022,Chevalier (HK) Limited,"$5,216,534.72"
2668EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4150.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Hospital Authority (SA21) / Lift, Escalator and Passenger Conveyor Installation",Jun 2022,Shan On Engineering Company Limited,"$8,694,864.00"
2513EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4149.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Hospital Authority (TO17) / Lift, Escalator and Passenger Conveyor Installation",Jun 2022,Chevalier (HK) Limited,"$5,296,680.00"
2471EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4113.html,2026-03-08 16:28:30.070572,"36-month Term Contract for Maintenance of Heating, Ventilation and Air-conditioning Installations for Health Sector Venues in Health Sector Venues in Hong Kong Region and Outlying Islands / Air Conditioning Installation",Jun 2022,Alliance Contracting Company Limited,"$79,894,444.00"
1975EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2992.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of HT21E) / Comprehensive Maintenance and Repair of escalator installations at various premises of the Government of the Hong Kong Special Administrative Region,Jun 2022,Holake Hong Kong Lifts Limited,"$10,107,225.00"
2543EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4108.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of Air-Conditioning Installations for Hong Kong Port (HKP) and Hong Kong Link Road (HKLR) at Hong Kong Zhuhai Macao Bridge and Other Lantau Engineering Services Venues / Air Conditioning Installation,Jun 2022,Meco Engineering Limited,"$65,177,160.00"
2877EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4091.html,2026-03-08 16:28:30.070572,"54-Month Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of Hospital Authority (SG22) / Lift, Escalator and Passenger Conveyor Installation",Jun 2022,SIGMA Elevator (HK) Limited,"$7,418,100.00"
2574EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4093.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for Maintenance of Security and Electronics Systems at Various Venues of Correctional Services Department, Immigration Department and Custom & Excises Department / Burglar Alarm and Security Installation",Jun 2022,G4S Security Systems (Hong Kong),"$18,973,400.00"
2207EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4069.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installation at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of OT21) / Comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region,Jun 2022,SIGMA Elevator (HK) Limited,"$38,923,361.60"
2709EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4084.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance of Heating, Ventilation and Air-conditioning Installations for The Venues of Boundary Crossing Facilities and Transport Services Division / Air Conditioning Installation",Jun 2022,Young's Engineering Company limited,"$89,149,708.00"
2BDTD22001,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1752.html,2026-03-08 16:28:30.070572,"Design, Implementation and Integration of Vehicle Assets and Vehicle Maintenance Jobs Management System / Implementation service for Information System",May 2022,"Yonyou Network Technology Co., Ltd","HK$9,757,676.00"
2617EM21W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4095.html,2026-03-08 16:28:30.070572,"Replacement of 3 Lifts at Wong Tai Sin Rank and File Married Quarters and 4 Lifts at Wing Ting Road Fire Services Married Quarters for the Fire Services Department / Lift, Escalator and Passenger Conveyor Installation",May 2022,Schindler Lifts (Hong Kong),"$12,400,000.00"
1703EM19T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2996.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance of Electrical Installations and Domestic Appliances at Various Staff Quarters of Customs and Excise Department, Correctional Services Department, Fire Services Department, Independent Commission Against Corruption, and Immigration Department for the Government of the Hong Kong Special Administrative Region (NEC4 TSC OPTION A) / Electrical Installation",May 2022,"Union (Luen Hop) Refrigeration Co., Limited","$50,663,840.00"
2039EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4085.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Repairs, Operation and Maintenance of Boilers, Hot Water Installations, Steam Related Equipment and Accessories in Various Healthcare Venues in the New Territories / Steam and Compressed Air Installation",May 2022,Kwong Hing Loong Engine & Boiler Factory Limited,"$56,951,600.00"
2679EM21W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4068.html,2026-03-08 16:28:30.070572,"Supply and Installation of Data Acquisition Systems of Free-flow Tolling System and Associated Modification Works for Existing E&M Systems Affected by Toll Plaza Modification in Six Tunnels / Complete design, supply, delivery and installation of one (1) set each of new Data Acquisition System (DAS) in Cross Harbour Tunnel, Eastern Harbour Crossing, Aberdeen Tunnel, Tate’s Cairn Tunnel, Western Harbour Crossing and Tai Lam Tunnel in Hong Kong Special Administrative Region.",May 2022,Autotoll Limited,"$225,000,000.00"
1302EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4010.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance of Heating, Ventilation and Air-conditioning Installations for Seven Boundary Contol Points / Air Conditioning Installation",May 2022,Westco Airconditioning Limited,"$88,989,984.00"
1974EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2991.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of HT21) / Comprehensive Maintenance and Repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region,May 2022,Hitachi Elevator Engineering Company (Hong Kong) Limited,"$23,907,760.00"
2332EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4087.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Operation and Maintenance of Air-conditioning Installations for various Disciplined Services Departments and Independent Commission Against Corruption in New Territories Region (NEC 3 TSC OPTION A)  / Air Conditioning Installation,May 2022,Young's Engineering Company limited,"$107,828,920.00"
1330EM20A,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4039.html,2026-03-08 16:28:30.070572,District Cooling System (DCS) at Kwu Tung North New Development Area Phase 1 – DCS Pipe Laying and Associated Works (NEC4 ECC Option B) / Waterworks,May 2022,China Geo-Engineering Corporation,"$269,800,000.00"
2626EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4057.html,2026-03-08 16:28:30.070572,"54-Month Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of Hospital Authority (TK22) / Lift, Escalator and Passenger Conveyor Installation",May 2022,TK Elevator Hong Kong Limited,"$6,631,200.00"
1675EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4036.html,2026-03-08 16:28:30.070572,24-month Term Contract for Maintenance Services for Digital Trunked Radio System (Infrastructure) for Hong Kong Fire Services Department / Radio Electronics Installation,May 2022,Airbus Secure Land Communications Limited,"$17,224,752.00"
2312EM21W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4074.html,2026-03-08 16:28:30.070572,Replacement of Central Control and Monitoring System at Tseung Kwan O Tunnel / Industrial Type Electrical Installation,May 2022,ATAL Engineering Limited,"$10,839,360.00"
Contract No.: 1643EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4051.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Arsenal House, Police Headquarters, Wan Chai / Comprehensive maintenance and repair of Lift installations at Arsenal House, Police Headquarters, Wan Chai.",Apr 2022,TK Elevator Hong Kong Limited,"$40,644,768.00"
1961EM21W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4065.html,2026-03-08 16:28:30.070572,"Replacement of Traffic Control and Surveillance System in the Tsing Ma Control Area / including supply, installation, testing and commissioning of new system and migration of services. The new traffic control and surveillance system shall mainly consist of computerised central control system, traffic control and surveillance field equipment, communication network, etc. The civil works include construction and erection of mounting structures for field equipment.",Apr 2022,Autotoll Limited,"$280,000,000.00"
2794EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4067.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for Maintenance of Oil-fired Boilers, Gas-fired Boilers, Dual Fuel Boilers and Solar Hot Water Installations at Security and Vehicle Services Division Venues for the Government of the Hong Kong Special Administrative Region / Liquefied Petroleum Gas Installation",Apr 2022,Yau Sang Engineering Company,"$12,532,000.00"
1892EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4037.html,2026-03-08 16:28:30.070572,5-year Term Contract for Provision of Closed Circuit Television Systems at Outlying Islands and Remote Facilities in Hong Kong for Correctional Services Department / Video Electronics Installation,Apr 2022,Cosmic Commercial Services Limited,"$143,096,661.00"
1157EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4046.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of Air-Conditioning Installation and Other Associated Facilities at Unattended Municipal Venues in Kowloon / Air Conditioning Installation,Apr 2022,Newland Engineering Limited,"$86,168,668.00"
1056EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4048.html,2026-03-08 16:28:30.070572,"Quadrennial Term Contract for Maintenance and Repair of Electrical, Floodlight and Other Installations for Hong Kong Police Force, Correctional Services Department, Fire Services Department, Hong Kong Independent Commission Against Corruption and Security Bureau in Kowloon and Outlying Islands / Electrical Installation",Apr 2022,"Union (Luen Hop) Refrigeration Co., Limited","$46,258,860.00"
2019EM19T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4020.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of Electrical Installations and Domestic Appliances at Various Staff Quarters of the Hong Kong Police Force for the Government of the Hong Kong Special Administrative Region (NEC4 TSC OPTION A) / Electrical Installation,Apr 2022,"Union (Luen Hop) Refrigeration Co., Limited","$63,069,300.00"
1178EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4011.html,2026-03-08 16:28:30.070572,Triennial Maintenance Term Contract for the Electrical Installations in Selected Venues under Boundary Crossing Facilities and Transport Services Division in EMSD / Electrical Installation,Apr 2022,REC Engineering Company Limited,"$84,704,600.00"
2352EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4071.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of Electrical Installations and UPS Systems for Hong Kong Port (HKP)and Hong Kong Link Road (HKLR) at Hong Kong Zhuhai Macao Bridge / Electrical Installation,Apr 2022,"Union (Luen Hop) Refrigeration Co., Limited","$49,727,893.00"
1960EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4055.html,2026-03-08 16:28:30.070572,Two-Year Term Contract for the Provision of Maintenance Service of Fixed X-ray Vehicle Inspection System at Shenzhen Bay Control Point / provision of maintenance services for Fixed X-ray Vehicle Inspection System,Apr 2022,Nuctech Hong Kong Company Limited,"$29,657,472.00"
2425EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4045.html,2026-03-08 16:28:30.070572,"42-month Term Contract for the Operation and Maintenance of Electrical, Mechanical and Other Installations for Municipal Venues of the Government of the Hong Kong Special Administrative Region in Kowloon Region [Package I] / Electrical Installation",Apr 2022,"Union (Luen Hop) Refrigeration Co., Limited","$136,836,200.00"
3031EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4053.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Repairs, Operation and Maintenance to Boilers, Hot Water Installations, Steam Related Equipment and Accessories in Various Health Care Institutions in Kowloon / Steam and Compressed Air Installation",Mar 2022,Kwong Hing Loong Engine & Boiler Factory Limited,"$37,033,892.00"
1337EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4044.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Comprehensive Maintenance, Repair of, Alteration and Addition to, CCTV, Burglar Alarm and Security Installation at Various Municipal Venues in Hong Kong and Kowloon Region for the Government of the Hong Kong Special Administrative Region / Burglar Alarm and Security Installation",Mar 2022,G4S Security Systems (Hong Kong),"$28,990,120.00"
1420EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4030.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-Out, Replacement and Improvement Works for Hospital Authority Building, Kowloon Hospital, Hong Kong Children’s Hospital and Nearby Health Services Venues / Air Conditioning Installation",Mar 2022,Alliance Contracting Company Limited,"$137,332,364.00"
1421EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4027.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-Out, Replacement and Improvement Works for Queen Elizabeth Hospital and Nearby Health Services Venues / Air Conditioning Installation",Mar 2022,Alliance Contracting Company Limited,"$75,982,200.00"
2495EM19W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4040.html,2026-03-08 16:28:30.070572,Replacement of High Voltage Power Supply System at Cheung Tsing Tunnel / Industrial Type Electrical Installation,Mar 2022,Kum Shing Engineering Company Limited,"$32,488,888.00"
3006EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4054.html,2026-03-08 16:28:30.070572,Four-year Term Contract for Maintenance and Modification Works of Speed Enforcement Camera System (Phase II) for Hong Kong Police Force / comprehensive maintenance service and modification works of Speed Enforcement Camera System (Phase II) of Hong Kong Police Force,Mar 2022,QTC Traffic Technology Limited,"$47,704,256.00"
Contract No.: 1201EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4026.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of SG21) / comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region,Mar 2022,SIGMA Elevator (HK) Limited,"$64,144,768.00"
2405EM21W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4034.html,2026-03-08 16:28:30.070572,"Replacement of Stage Machineries and Stage Automation System at Yuen Long Theatre of the Government of the Hong Kong Special Administrative Region / replacement of stage machineries and stage automation system at the auditorium of Yuen Long Theatre of Hong Kong, for 912 days",Feb 2022,Stage Technologies (Asia-Pacific) Limited,"$56,211,143.00"
1900EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4038.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance of Heating, Ventilation and Air-conditioning Installations for Health Sector Venues in New Territories West Region / Air Conditioning Installation",Feb 2022,Young's Engineering Company limited,"$204,441,284.00"
1569EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4032.html,2026-03-08 16:28:30.070572,Two Years Term Contract for Replacement of Energy Efficient Lighting at Various Venues of Hospital Authority in Hong Kong (Batch 2) / Electrical Installation,Feb 2022,Iu Cheong Electric Company,"$44,965,640.00"
2353EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4043.html,2026-03-08 16:28:30.070572,"4-year Term Contract for the Replacement and Expansion of Red Light Camera System and Speed Enforcement Camera System for Transport Department / the replacement of Phase 1 & 2 Red Light Camera Systems, and the expansion of Red Light Camera Systems and Speed Enforcement Camera Systems for Transport Department",Jan 2022,Win Promise Limited,"$23,888,888.00"
1796EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4028.html,2026-03-08 16:28:30.070572,"Triennial Contract to supply and installation of public address systems, auxiliary equipment and emergency call-out system for the Government of the Hong Kong Special Administrative Region / Audio Electronics Installation",Jan 2022,Shun Tung Electric Company Limited,"$34,705,718.00"
1319EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4029.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-out, Replacement and Improvement Works for Health Sector Venues in Hong Kong West Region / Air Conditioning Installation",Jan 2022,Yordland Engineering Limited,"$59,996,590.00"
1976EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_3002.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of KO21E) / Comprehensive maintenance and repair of escalator installations at various premises of the Government of the Hong Kong Special Administrative Region,Jan 2022,Kone Elevator (HK) Limited,"$5,389,080.00"
2639EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4022.html,2026-03-08 16:28:30.070572,"Triennial Contract in Electrical Works in Change of Tenancy in Government Quarters in the Hong Kong Island, Kowloon & New Territories. / Electrical Installation",Dec 2021,Iu Cheong Electric Company,"$43,526,970.00"
1188EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4019.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Air-conditioning, Electrical, Mechanical and Building Services Projects at Correctional Services Department Venues and Other Disciplined Services Venues / Air Conditioning Installation",Dec 2021,Meco Engineering Limited,"$65,000,000.00"
3197EM19W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4014.html,2026-03-08 16:28:30.070572,Replacement of Fire Service System at Tseung Kwan O Tunnel / Fire Service Installation,Dec 2021,Wise Engineering Company,"$9,857,500.00"
1078EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_3003.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-out, Replacement and Improvement Works at Various Municipal Venues of the Government of the Hong Kong Special Administrative Region / Air Conditioning Installation",Dec 2021,Quad-Tech Engineering (H.K.) Company Limited,"$109,255,760.00"
2113EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2966.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Operation and Maintenance of Electrical, Mechanical and Other Installations for Municipal Venues in New Territories East Areas of the Government of the Hong Kong Special Administrative Region / Electrical Installation",Dec 2021,REC Engineering Company Limited,"$111,225,820.00"
2BDTD21002,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_1743.html,2026-03-08 16:28:30.070572,Provision of SAP Enterprise Support Service from year 2022 to year 2023 to the Electrical and Mechanical Services Trading Fund / Support service for Information System,Dec 2021,DynaSys Solutions Limited,"HK$7,574,243.00"
1594EM20W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4013.html,2026-03-08 16:28:30.070572,Replacement of Fire Service System at Cross Harbour Tunnel / Fire Service Installation,Dec 2021,Wise Engineering Company,"$9,486,500.00"
3203EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_3007.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Escalator Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (CN21) / comprehensive maintenance and repair of escalator installations at various premises of the Government of the Hong Kong Special Administrative Region,Nov 2021,Kone Elevator (HK) Limited,"$4,428,240.00"
