"card-image href","logourl src","card-title","card-title 3","info-item 2","info-item 4","info-item 6","info-item 8","info-item 10","info-item 11","info-item 12"
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489922/gold-foundation-company-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Gold Foundation Company Limited","Gold Foundation Company Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 5C-E","5D206","Display Materials : Collections & Sets, Packaging Materials : Jewellery/Watch Boxes, Display Materials : Mirrors, Display Materials : Display Components, Packaging Materials : Cases/Boxes,","Packaging Materials : Pouches, Packaging Materials : Totes & Bags","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/498025/gold-jigi","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Gold Jigi","Gold Jigi","KOREA","HKCEC","Hall 3FG","3G820","Wedding Jewellery : Wedding Bands, Wedding Jewellery : Engagement Jewellery, LGD Jewellery : Fancy Colour, LGD Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : White,","Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Silver Jewellery : Sterling Silver, Plain Precious Metal Jewellery : Platinum Jewellery, Men Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489798/gold-label-technology-ltd","https://jewellerynet.com/admin-api/profile/company/606338/4be4e30b.jpeg","Gold Label Technology Ltd","Gold Label Technology Ltd","Hong Kong,S.A.R.,China","HKCEC","Hall 5C-E","5E614","E&S : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488999/gold-source-jewellery-limited","https://jewellerynet.com/admin-api/profile/company/607016/a3751c95.png","Gold Source Jewellery Limited","Gold Source Jewellery Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E Concourse","1M001","Coloured Gemstone Jewellery : Ruby Jewellery, Diamond Jewellery : Fancy Colour, Diamond Jewellery : White, Coloured Gemstone Jewellery : Tourmaline Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery,","Wedding Jewellery : Engagement Jewellery, Pearl Jewellery : Natural Saltwater : Akoya, Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490348/gold-top-jewellery-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Gold Top Jewellery Limited","Gold Top Jewellery Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1E725","Diamond Jewellery : White, Diamond Jewellery : Fancy Colour, Coloured Gemstone Jewellery : Ruby Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery, LGD Jewellery : Fancy Colour,","LGD Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Coloured Gemstone Jewellery : Emerald Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488858/gold-treasure-international-jewellery-company-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Gold Treasure International Jewellery Company Limited","Gold Treasure International Jewellery Company Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1C512","Coloured Gemstone Jewellery : Jade Jewellery, Coloured Gemstone Jewellery : Opal Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery,","Pearl Jewellery : Cultured Saltwater : South Sea, Pearl Jewellery : Cultured Saltwater : Tahitian, Pearl Jewellery : Natural Saltwater : South Sea","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490254/golden-clef-international-spa","https://jewellerynet.com/admin-api/profile/company/794441/a2db7466.jpg","Golden Clef International Spa","Golden Clef International Spa","ITALY","HKCEC","Hall 3B-E","3B508","Antique & Vintage : Vintage Jewellery, 3D Printed Jewellery, Seasonal Jewellery, Smart Jewellery, Pearl Jewellery : Cultured Freshwater : Beaded,","LGD Jewellery : Fancy Colour, Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Commemorative Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/493250/golden-forest-industrial-company-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Golden Forest Industrial Company Limited","Golden Forest Industrial Company Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 5FG","5F527","Silver Jewellery : Sterling Silver","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489763/golden-jewellers-(private)-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Golden Jewellers (Private) Limited","Golden Jewellers (Private) Limited","SRI LANKA (REP OF)","AWE","Hall 8","8G15","Diamonds : Fancy Colour : 1 ct. or above, Coloured Gemstones : Emerald, Coloured Gemstones : Garnet, Diamonds : Fancy Colour : Below 1 ct., Coloured Gemstones : Ruby,","Coloured Gemstones : Sapphire, Coloured Gemstones : Tourmaline","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488872/golden-master-jewellery-limited","https://jewellerynet.com/admin-api/profile/company/607014/f93d23eb.bmp","Golden Master Jewellery Limited","金帝珠寶有限公司","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1E212","Diamond Jewellery : White, Wedding Jewellery : Engagement Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Plain Precious Metal Jewellery : Platinum Jewellery,","Pearl Jewellery : Cultured Freshwater : Others, Pearl Jewellery : Natural Saltwater : Others, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489399/golden-stone-usa-impex-inc","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Golden Stone USA Impex Inc","Golden Stone USA Impex Inc","USA","HKCEC","Hall 3B-E","3C502","Antique & Vintage : Antique Watches, Antique & Vintage : Vintage Jewellery, Antique & Vintage : Antique Jewellery, Coloured Gemstone Jewellery : Opal Jewellery, Diamond Jewellery : White,","Coloured Gemstone Jewellery : Ruby Jewellery, Coloured Gemstone Jewellery : Tourmaline Jewellery, Coloured Gemstone Jewellery : Others, Coloured Gemstone Jewellery : Sapphire Jewellery, Jewellery Watches : Diamond Watches","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/498026/golden-time","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Golden Time","Golden Time","KOREA","HKCEC","Hall 3FG","3G824","Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Jewellery Watches : Diamond Watches, Precious Metals : Gold, Plain Precious Metal Jewellery : Gold Jewellery : Rose,","Jewellery Watches : Watches w/ Gold Cases","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489355/goldenage-international-limited","https://jewellerynet.com/admin-api/profile/company/606816/394af8e5.jpg","Goldenage International Limited","金年華國際有限公司","Hong Kong,S.A.R.,China","AWE","Hall 11","11S28","Jewellery Findings : Bails, Jewellery Findings : Bracelet Blanks, Jewellery Mountings : Gold, Jewellery Mountings : Gold-Filled, Jewellery Mountings : Platinum,","Jewellery Mountings : Silver, Jewellery Findings : Bead Caps,  Cones,  Tips, Jewellery Findings : Chains, Jewellery Findings : Clasps, Jewellery Findings : Components","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/502483/goldenline","https://exhibitors.informamarkets-info.com/layout-fresh/assets/images/ads/2022JGW/2026JGW_empty.png","Goldenline","Goldenline","TÜRKİYE","HKCEC","Hall 3B-E","3C302","Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Others, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Men Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Rose","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490035/goldfine-manufacturers-public-co-ltd","https://jewellerynet.com/admin-api/profile/company/603328/887871ea.jpeg","Goldfine Manufacturers Public Co Ltd","Goldfine Manufacturers Public Co Ltd","THAILAND","HKCEC","Hall 5FG","5F115","Synthetic Gemstone Jewellery, Pearl Jewellery : Natural Freshwater : Round, Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Silver Jewellery : Sterling Silver,","Diamond/ Coloured Gemstone Simulants Jewellery, Gemmological Laboratories, Men Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488881/goldiaq-creation-limited","https://jewellerynet.com/admin-api/profile/company/606766/1a2cba1f.png","Goldiaq Creation Limited","駿德珠寶設計有限公司","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1B528","Coloured Gemstone Jewellery : Jade Jewellery, Coloured Gemstone Jewellery : Garnet Jewellery, Antique & Vintage : Antique Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery,","Coloured Gemstone Jewellery : Tourmaline Jewellery, Coloured Gemstone Jewellery : Others, Coloured Gemstone Jewellery : Sapphire Jewellery, Coloured Gemstone Jewellery : Coral Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489349/goldmart-jewelry-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Goldmart Jewelry Limited","金源珠寶(國際)有限公司","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1B530","Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery, Wedding Jewellery : Wedding Bands, Coloured Gemstone Jewellery : Sapphire Jewellery, Wedding Jewellery : Engagement Jewellery,","Coloured Gemstone Jewellery : Emerald Jewellery, Men Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/498031/goldpang-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Goldpang Co Ltd","Goldpang Co Ltd","KOREA","HKCEC","Hall 3FG","3F124","Body Jewellery, Jewellery Findings : Bails, Jewellery Findings : Others, Jewellery Findings : Bead Caps,  Cones,","Tips, Jewellery Findings : Chains, Jewellery Findings : Jump,  Split Rings, Jewellery Findings : Charms, Jewellery Findings : Clasps, Jewellery Findings : Components, Jewellery Findings : End Bars,  End Caps,  Separator Bars","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/498038/goldtech-co-ltd","https://jewellerynet.com/api/profile/company/3932112/logo/20250905104634A540.jpg","Goldtech Co Ltd","Goldtech Co Ltd","KOREA","HKCEC","Hall 3FG","3F117","LGD Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Silver Jewellery : Sterling Silver, Jewellery Mountings : Gold,","Jewellery Mountings : Silver, Jewellery Findings : Chains, Jewellery Mfg Services : Plain Precious Metal Jewellery, Men Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489412/goldtech-jewelry-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Goldtech Jewelry Limited","Goldtech Jewelry Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 3B-E","3E220","Diamond Jewellery : White, Coloured Gemstone Jewellery : Others, Wedding Jewellery : Engagement Jewellery, LGD Jewellery : Fancy Colour, LGD Jewellery : White,","Silver Jewellery : Others, Jewellery Mfg Services : Diamond Jewellery, Jewellery Mfg Services : Pearl Jewellery, Jewellery Mfg Services : Coloured Gemstone Jewellery, Jewellery Mfg Services : Lab-grown Diamond Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/501558/golkunda-diamonds---jewellery-ltd","https://exhibitors.informamarkets-info.com/layout-fresh/assets/images/ads/2022JGW/2026JGW_empty.png","Golkunda Diamonds & Jewellery Ltd","Golkunda Diamonds & Jewellery Ltd","INDIA","HKCEC","Hall 3B-E","3C513","Diamond Jewellery : White, Children Jewellery, Body Jewellery, Seasonal Jewellery, Wedding Jewellery : Wedding Bands,","Wedding Jewellery : Engagement Jewellery, Wedding Jewellery : Others, LGD Jewellery : White, Silver Jewellery : Sterling Silver, Men Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489460/gollod-international-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Gollod International Co Ltd","Gollod International Co Ltd","JAPAN","HKCEC","Hall 3FG","3G527","Coloured Gemstone Jewellery : Garnet Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery, Coloured Gemstone Jewellery : Tourmaline Jewellery, Pearl Jewellery : Cultured Freshwater : Beaded,","Coloured Gemstone Jewellery : Sapphire Jewellery, Pearl Jewellery : Natural Saltwater : Akoya, Coloured Gemstone Jewellery : Emerald Jewellery, Pearl Jewellery : Natural Saltwater : South Sea, Pearl Jewellery : Natural Saltwater : Tahitian","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490123/good-old-days","https://jewellerynet.com/admin-api/profile/company/3112623/df2e8367.png","Good Old Days","Good Old Days","Hong Kong,S.A.R.,China","HKCEC","Convention Hall","CHH02","Antique & Vintage : Antique Watches, Coloured Gemstone Jewellery : Jade Jewellery, Antique & Vintage : Vintage Jewellery, Antique & Vintage : Antique Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery,","Jewellery Watches : Watches w/ Platinum Cases, Jewellery Watches : Diamond Watches, Coloured Gemstone Jewellery : Emerald Jewellery, Jewellery Watches : Watches w/ Coloured Gemstones, Jewellery Watches : Watches w/ Gold Cases","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490019/good-way-jewellery-manufactory-limited","https://jewellerynet.com/admin-api/profile/company/607012/2dbbf838.jpeg","Good Way Jewellery Manufactory Limited","順利首飾廠有限公司","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1C128","Diamond Jewellery : White, Diamond Jewellery : Fancy Colour, LGD Jewellery : Fancy Colour, LGD Jewellery : White, Pearl Jewellery : Natural Freshwater : Round,","LGD Jewellery : Gemstone, Clearance Jewellery, Men Jewellery, Pearl Jewellery : Natural Saltwater : South Sea","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489024/goodwin-refractory-services","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Goodwin Refractory Services","Goodwin Refractory Services","UK","HKCEC","Hall 5C-E","5E620","E&S : Casting Equipment and Supplies, Tech. : Tech. for Jewellery Mfg","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/495210/gopinathji-impex","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Gopinathji Impex","Gopinathji Impex","INDIA","AWE","Hall 5","5B18","Diamonds : White : 1 ct. or above, Diamonds : White : Below 1 ct.","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489963/gorgoglione-srl","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Gorgoglione Srl","Gorgoglione Srl","ITALY","HKCEC","Grand Hall","GHA25","Diamond Jewellery : White, Diamond Jewellery : Fancy Colour","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488787/gotoh-pearl-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Gotoh Pearl Co Ltd","Gotoh Pearl Co Ltd","JAPAN","AWE","Hall 11","11Q22","Pearls : Cultured Saltwater : Akoya (J)","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/498039/gp-global-trading","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","GP Global Trading","GP Global Trading","Hong Kong,S.A.R.,China","AWE","Hall 9","9E17","Diamonds : White : Below 1 ct.","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490878/grace-jewel-co-ltd","https://jewellerynet.com/admin-api/profile/company/604330/dfa3783a.jpeg","Grace Jewel Co Ltd","深圳银姿珠宝首饰有限公司","CHINA","HKCEC","Hall 5FG","5G508","Precious Metals : Silver, Silver Jewellery : Sterling Silver","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489001/grace-of-art-co-ltd","https://jewellerynet.com/admin-api/profile/company/605878/9a6d6ef0.png","Grace of Art Co Ltd","Grace of Art Co Ltd","THAILAND","HKCEC","Hall 5FG","5F138","Silver Jewellery : Sterling Silver","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490102/graceful-jewellery-co","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Graceful Jewellery Co","Graceful Jewellery Co","Hong Kong,S.A.R.,China","AWE","Hall 6","6M21","Coloured Gemstones : Emerald, Coloured Gemstones : Ruby, Coloured Gemstones : Sapphire","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489900/grand-central-jewellery-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Grand Central Jewellery Limited","Grand Central Jewellery Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1C730","Diamond Jewellery : White, Coloured Gemstone Jewellery : Others, Wedding Jewellery : Wedding Bands, Wedding Jewellery : Engagement Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : White,","Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Plain Precious Metal Jewellery : Platinum Jewellery, Commemorative Jewellery, Men Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488935/grand-oro-jewellery-company-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Grand Oro Jewellery Company Limited","Grand Oro Jewellery Company Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1A418","Diamond Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Plain Precious Metal Jewellery : Platinum Jewellery, Precious Metals : Gold,","Plain Precious Metal Jewellery : Gold Jewellery : Rose, Jewellery Findings : Charms, Jewellery Findings : Clasps","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490263/grandview-asia-international-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Grandview Asia International Limited","Grandview Asia International Limited","Hong Kong,S.A.R.,China","AWE","Hall 5","5J20","Diamonds : Fancy Colour : 1 ct. or above","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489190/graus-antiques","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Graus Antiques","Graus Antiques","UK","HKCEC","Convention Hall","CHE06","Antique & Vintage : Vintage Jewellery, Antique & Vintage : Antique Watches, Antique & Vintage : Antique Jewellery, Antique & Vintage : Estate Jewellery, Jewellery Watches : Diamond Watches","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488883/gravier---gemmes","https://jewellerynet.com/admin-api/profile/company/604398/70ff04da.jpeg","Gravier & Gemmes","Gravier & Gemmes","FRANCE","AWE","Hall 3","3A21","Coloured Gemstones : Others, Stones : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489658/graziella-braccialini-spa","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Graziella Braccialini Spa","Graziella Braccialini Spa","ITALY","HKCEC","Hall 3B-E","3B513","Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488917/great-diam-(hk)-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Great Diam (HK) Ltd","Great Diam (HK) Ltd","Hong Kong,S.A.R.,China","AWE","Hall 7","7T28","Diamonds : Fancy Colour : 1 ct. or above, Diamonds : White : 1 ct. or above, Diamonds : Fancy Colour : Below 1 ct., Diamonds : White : Below 1 ct.","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489703/green-g-","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Green G.","Green G.","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1E516","Coloured Gemstone Jewellery : Jade Jewellery, Coloured Gemstone Jewellery : Opal Jewellery, Coloured Gemstone Jewellery : Ruby Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Tourmaline Jewellery,","Coloured Gemstone Jewellery : Others, Coloured Gemstone Jewellery : Sapphire Jewellery, Wedding Jewellery : Wedding Bands, Wedding Jewellery : Engagement Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489189/green-rock-ny-inc","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Green Rock NY Inc","Green Rock NY Inc","USA","AWE,HKCEC,","Hall 8,Hall 3B-E,","8H24,3C615,3C615","Coloured Gemstones : Opal, Diamonds : Fancy Colour : 1 ct. or above, Coloured Gemstones : Emerald, Coloured Gemstones : Garnet, Coloured Gemstones : Jade,","Diamonds : Fancy Colour : Below 1 ct., Diamonds : White : Below 1 ct., Coloured Gemstones : Ruby, Coloured Gemstones : Sapphire, Coloured Gemstones : Tourmaline","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488601/greenlab-diamonds-llp","https://jewellerynet.com/admin-api/profile/company/794451/de8be997.jpg","Greenlab Diamonds LLP","Greenlab Diamonds LLP","INDIA","AWE","Hall 10","10R14","Lab-grown Diamonds : Fancy Colour, Lab-grown Diamonds : White","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490449/greenlab-jewels-pvt-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Greenlab Jewels Pvt Ltd","Greenlab Jewels Pvt Ltd","INDIA","HKCEC","Hall 3B-E","3B336","LGD Jewellery : Fancy Colour, LGD Jewellery : White, LGD Jewellery : Gemstone","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/492527/greens-of-cheltenham-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Greens of Cheltenham Ltd","Greens of Cheltenham Ltd","UK","HKCEC","Convention Hall","CHM03","Antique & Vintage : Vintage Jewellery, Antique & Vintage : Antique Jewellery, Antique & Vintage : Estate Jewellery, Coloured Gemstone Jewellery : Ruby Jewellery, Diamond Jewellery : White,","Coloured Gemstone Jewellery : Sapphire Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Pre-owned / Second-hand / Green Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery, Pearl Jewellery : Natural Saltwater : Others","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488764/gros-diffusion-bvba","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Gros Diffusion Bvba","Gros Diffusion Bvba","BELGIUM","HKCEC","Convention Hall","CHG13","Antique & Vintage : Antique Watches, Antique & Vintage : Vintage Jewellery, Antique & Vintage : Antique Jewellery, Antique & Vintage : Estate Jewellery","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489846/grs-lab-(hong-kong)-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","GRS Lab (Hong Kong) Limited","GRS Lab (Hong Kong) Limited","Hong Kong,S.A.R.,China","AWE","Hall 10","10J00","Gemmological Laboratories","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490353/gss-thaigems-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","GSS Thaigems Co Ltd","GSS Thaigems Co Ltd","THAILAND","AWE","Hall 8","8C34","Digital Media, E-comm. Svcs, Coloured Gemstones : Emerald, Mktg Svcs, Coloured Gemstones : Garnet,","Coloured Gemstones : Ruby, Coloured Gemstones : Sapphire, Coloured Gemstones : Tourmaline, Coloured Gemstones : Others","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489518/gstar-gems---jewelry-factory-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Gstar Gems & Jewelry Factory Limited","Gstar Gems & Jewelry Factory Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 5FG","5F607","Coloured Gemstone Jewellery : Jade Jewellery, Coloured Gemstone Jewellery : Garnet Jewellery, Coloured Gemstone Jewellery : Opal Jewellery, Coloured Gemstone Jewellery : Fei Cui Jewellery, Coloured Gemstone Jewellery : Ruby Jewellery,","Coloured Gemstone Jewellery : Tourmaline Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery, Silver Jewellery : Others, Silver Jewellery : Sterling Silver, Coloured Gemstone Jewellery : Emerald Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490372/guang-zhou-wei-sheng-technology-and-service-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Guang Zhou Wei Sheng Technology And Service Co Ltd","广州唯盛科技服务有限公司","CHINA","HKCEC","Hall 3B-E","3D138","LGD Jewellery : Fancy Colour, LGD Jewellery : White, Precious Metals : Gold, LGD Jewellery : Gemstone, Precious Metals : Platinum","",""
