"item href","cover src","title","desc 2","desc 4","desc 6"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35524&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Guangzhou Numanz Daily Chemical Industry Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35525&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","佛山市南海黛妮电子科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35526&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","珠海世纪康美生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35527&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","南昌延续化妆品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35528&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州市健崎电子科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35529&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","FOSHAN NANHAI FAXON CASE&BAG FACTORY","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35530&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Shenzhen Zhengdasheng Chemical Co.,Ltd","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35531&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Shanghai Bodi Biotechnology Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35532&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","惠州市菲伊斑护肤有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35533&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州市企欣包装制品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35534&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Guangzhou Baicao Pharmaceutical Technology Co.,Ltd","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35535&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","徐州高优商贸有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35536&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","宁波普莱乐塑业有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35537&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","沈阳维恩生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35538&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","GUANGZHOU CHIXIANG TECHNOLOGY CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35539&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州市越秀区凯澜化妆品商行","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35540&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","深圳市新达包装科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35541&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州唯雅康医药科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35542&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Guangzhou Hongbinjie Glass Products Co.,Ltd","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35543&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州敷尔康生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35544&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州康肌丽肤电子科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35545&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Guangdong Shifei Cosmetics Co.,Ltd","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35546&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","佛山市宝捷精密机械有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35547&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","河南青薰化妆品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35548&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州美洁日用化工有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35549&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","金华铭扬日化有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35550&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州美芙泉医药科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35551&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州奕凡辰科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35552&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广东坤易绿能科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35553&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","河南润美生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35554&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Guangzhou Huangxi Cosmetics Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35555&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","南京信茂源生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35556&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","上海恒尔瑞医疗器械经营有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35557&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","深圳市玺阅生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35558&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州市天河区俏妍美化妆品商行","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35559&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","杭州悦洲生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35560&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州亿吉芙生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35561&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","内蒙古欧创科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35562&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广东泰克斯医疗科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35563&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","山东美沅生物工程有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35564&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Foshan SYLPH Electronic Technology Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35565&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","佛山市凌远医疗科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35566&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广东微肽生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35567&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州奥泌生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35568&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","青岛爱仁斯商贸有限公司东莞分公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35569&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","佛山市拓美斯科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35570&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","佛山市欧尼美化妆品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35571&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Dongguan Nodiman Packaging Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35572&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","ASY Anti-forgery Science and Technology （Fujian）Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35573&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州佰壹加网络科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35574&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","河南誉达木业有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35575&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","佛山市康林灸具实业有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35576&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州匠塑包装制品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35577&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","宁波新迪包装有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35578&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","RELAX（SHENZHEN）HEALTH MANAGEMENT CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35579&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广东日富智能装备股份有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35580&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","上海沁泽化妆品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35581&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","上海兰一积信息科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35582&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","哈尔滨斯达生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35583&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","长沙艾米尔美容用品贸易有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35584&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州辉阳国际生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35585&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","廊坊市大浩包装机械有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35586&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","绍兴市晨烽塑业有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35587&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","深圳市欧昱科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35588&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州市白云区三元里娜逸丝美甲用品商行","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35589&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州奇纹生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35590&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州欧奈尔化妆品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35591&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州华富生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35592&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州市南沙区恺舍美甲化妆用品店","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35593&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","倍加美医疗科技（天津）有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35594&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州宇极邦贸易有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35595&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广东久利化妆品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35596&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","南京茉莉荟美容有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35597&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","阳江市锐星美容制品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35598&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","杭州杭城故事生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35599&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","东莞市宝萍化妆用品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35600&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Guangzhou Enish Nail Products Co.,Ltd.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35601&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","GUANGZHOU JINGLIN HUI PACKAGING CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35602&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","阳羊羊（广州）医疗器械科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35603&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","宁波市深创电器有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35604&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","青岛千莱伊曼假睫毛工艺品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35605&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","中养科技（广东）有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35606&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州恒美丽光电科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35607&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","益减美（武汉）科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35608&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","鲁藏（山东）信息科技发展有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35609&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广东赫尔曼生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35610&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州市亮壳儿美甲产品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35611&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","北京中联美业企业管理顾问有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35612&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州市晟辉众创科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35613&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","皓雨（广州）化妆品制造有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35614&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","武汉聚美医疗科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35615&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","艾康（广州）日用品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35616&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","启航（广东）美容科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35617&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","镇江名护瘦身养生有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35618&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","BEIJING SHANG GU FANG BIOTECHNOLOGY CO.,LTD.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35619&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","杭州易展文旅传媒有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35620&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","江苏中泰包装机械有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35621&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广东粤妆医药生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35622&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","上海鸿滨医疗美容门诊部有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35623&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","上海纽菲医疗器械有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35624&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州苏漫美甲用品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35625&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Guangdong Haislink Technology Co.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35626&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广东棉密码健康科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35627&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州桢皙生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35628&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州市岱丰贸易有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35629&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州亮妆化妆品有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35630&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","WENZHOU MINGWEI MACHINERY CO.,LTD.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35631&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Hebei Weimei Commercial Props Technology Co.,Ltd","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35632&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","北京泰悦门诊部有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35633&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广州华浠医药生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35634&menuId=335","https://h5.chinainternationalbeauty.com74714.jpg/","深圳市和创元科技有限公司","Professional beauty","Skin care,Anti-aging ,Professional Beauty Equipment,Medical cosmetology","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35635&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","沈阳华远生物科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35636&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","深圳蔻莱雅美业咨询有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35637&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","深圳市赢运顾问咨询有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35638&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","温州欧仓贸易有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35639&menuId=335","https://h5.chinainternationalbeauty.com/profile/upload/2024/02/21/486187491027e18b62bc28a87b357006.jpg","PAIDI PACKAGING TECHNOLOGY CO.,LTD.ZHUHAI CITY","Supply chain","Outer Packaging & Graphic Design,Toiletries & Laundry Product OEM/ODM,Skin Care/Mask OEM/ODM,Purification Systems,Packaging Machinery,Other production line Equipment,Mechanical Equipment Accessories,Filling Machines,Emulsifying Equipment,Material Supply + OEM/ODM,Primary Packaging Containers,Raw Materials,Packaging Components & Accessories,Permanent Make-up OEM/ODM,Nail Product OEM/ODM,General Merchandise OEM/ODM,Health Supplement OEM/ODM,Baby Care Product OEM/ODM,Micro E-commerce/Social Commerce,Oral Care Product OEM/ODM,Color Cosmetics/Fragrance OEM/ODM","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35640&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","青岛名医医疗器械有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35641&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","吉林省益滋堂商贸有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35642&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","河南易科美医疗器械有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35643&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","SHEBEAUTY","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35644&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Guangzhou Difan Daily Necessities Co.,Ltd","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35645&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","GUANGZHOU MINGSHA PHARMACEUTICAL BIOTECHNOLOGY CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35646&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","GUANGZHOU KINGTEST TECHNOLOGY CO.,LTD","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35647&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","佳动创想（深圳）科技有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35648&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","山东霈盈贸易有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35649&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","HIFU (Hainan FTA) Medical Technology Co.,LTD.","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35650&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","四川修百川商贸有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35651&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","Shanghai Germes Professional Training Co.,Ltd","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35652&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","医美博策划私人有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35653&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","四川什邡鹏程包装装璜有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35654&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","东阳市瑾恬电子商务有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35655&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","高纳（杭州）传媒有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35656&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","广东美杜莎医疗器械有限公司","Professional beauty","other","No"
"https://en.chinainternationalbeauty.com/exhibitor/detail?id=35657&menuId=335","https://h5.chinainternationalbeauty.com/App/h5/static/icon/logo.png","台州翰凯塑业有限公司","Professional beauty","other","No"
