exhibitor_id,application_id,company_name,booth_no,show_area,profile_url,source_url,source_position
BDA019F05AE592D7F56501450B88EB6D,252148,Coretronic Intelligent Robotics Corporation,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0102","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/BDA019F05AE592D7BF807BB1A40D91122605680E9E44D119/info.html?lt=data&vt=company-name&cr=53,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=6&pageSize=10,53
071F6A13DEA2184DB3889E906789762A,252147,DARWIN CORPORATION,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0102","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/071F6A13DEA2184D314F308D3019AD4D2605680E9E44D119/info.html?lt=data&vt=company-name&cr=54,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=6&pageSize=10,54
E1D166F583B5B5F9D0636733C6861689,176289,"DAUDIN CO., LTD.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) IIoT and Embedded Systems J0602","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) IIoT and Embedded Systems",https://www.taitronics.tw/en/exhibitor/E1D166F583B5B5F94D5A74F48445475C/info.html?lt=data&vt=company-name&cr=55,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=6&pageSize=10,55
FF24DB77A11950864B12DAF39ADE868E,249626,"DE XIN TRADING CO.,LTD","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I1123","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/FF24DB77A1195086A3627ED5B688CA012605680E9E44D119/info.html?lt=data&vt=company-name&cr=56,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=6&pageSize=10,56
5399E615388022502A570BFDF8A47578,252418,DELTA ELECTRONICS INC.,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0817a","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/5399E6153880225069DDAA6A095B45342605680E9E44D119/info.html?lt=data&vt=company-name&cr=57,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=6&pageSize=10,57
0BDEEB4CC431E661D0636733C6861689,176045,"DER EE Electrical Instrument Co., Ltd.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Advanced Meters & Instruments J0816","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Advanced Meters & Instruments",https://www.taitronics.tw/en/exhibitor/0BDEEB4CC431E6614D5A74F48445475C/info.html?lt=data&vt=company-name&cr=58,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=6&pageSize=10,58
77A0807ECFE67857EC64F415E78126A4,252144,DFI INC.,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0102","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/77A0807ECFE678574BE486EA9ED8A2F22605680E9E44D119/info.html?lt=data&vt=company-name&cr=59,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=6&pageSize=10,59
C5F3CA1FD01E3D194207BF477FD711C1,252989,DIGI Gold Card Community,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups J1117a-10","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups",https://www.taitronics.tw/en/exhibitor/C5F3CA1FD01E3D19693B394090916437BFB422A6A801970E/info.html?lt=data&vt=company-name&cr=60,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=6&pageSize=10,60
8A8197EC8DB4698030779C9283908849,252526,Danish Graphene ApS,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Cloud Applications & Next-Generation Communications J0417a","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Cloud Applications & Next-Generation Communications",https://www.taitronics.tw/en/exhibitor/8A8197EC8DB46980F3D9DA708A680B4EBFB422A6A801970E/info.html?lt=data&vt=company-name&cr=61,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=7&pageSize=10,61
7ED9FD371223BD60D0636733C6861689,176010,"Double Max International Co., Ltd.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I1231","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/7ED9FD371223BD604D5A74F48445475C/info.html?lt=data&vt=company-name&cr=62,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=7&pageSize=10,62
9DD8F2D8924DE1A236CD4F4BB11D4379,252515,DreamTek-AI(Taiwan) Ltd.,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups J1311","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups",https://www.taitronics.tw/en/exhibitor/9DD8F2D8924DE1A2A3CD9B113DFB417B2605680E9E44D119/info.html?lt=data&vt=company-name&cr=63,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=7&pageSize=10,63
CDBF7CC04DF7C0BE5CB77FE3CC6D60B2,252536,Drover Labs,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Cloud Applications & Next-Generation Communications J0417a","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Cloud Applications & Next-Generation Communications",https://www.taitronics.tw/en/exhibitor/CDBF7CC04DF7C0BE45D288C175D66F42BFB422A6A801970E/info.html?lt=data&vt=company-name&cr=64,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=7&pageSize=10,64
0EC56EBA96B6D9B8D0636733C6861689,177714,Duoya Electronics Company Limited,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I1121","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/0EC56EBA96B6D9B84D5A74F48445475C/info.html?lt=data&vt=company-name&cr=65,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=7&pageSize=10,65
2DFD3CBAF680D80A634574D171F19069,250277,Dynamic Intelligence Asia (DIA),"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups J1117a-16","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups",https://www.taitronics.tw/en/exhibitor/2DFD3CBAF680D80A2B36B7467C1330D2BFB422A6A801970E/info.html?lt=data&vt=company-name&cr=66,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=7&pageSize=10,66
954C92CB359C73509750E5DC92F6EB01,252129,E INK HOLDINGS INC.,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0102","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/954C92CB359C7350EA382392949BD7722605680E9E44D119/info.html?lt=data&vt=company-name&cr=67,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=7&pageSize=10,67
CF5FA5AB8DD52181D0636733C6861689,177467,"ECHAINTOOL PRECISION CO., LTD.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I1030","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/CF5FA5AB8DD521814D5A74F48445475C/info.html?lt=data&vt=company-name&cr=68,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=7&pageSize=10,68
97F784A70389EAECD0636733C6861689,248411,ELAN MICROELECTRONICS CORPORATION,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0317a","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/97F784A70389EAEC4D5A74F48445475C/info.html?lt=data&vt=company-name&cr=69,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=7&pageSize=10,69
E7421BCE7DAB5159D0636733C6861689,177377,"ENG ELECTRIC CO., LTD.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I0924","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/E7421BCE7DAB51594D5A74F48445475C/info.html?lt=data&vt=company-name&cr=70,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=7&pageSize=10,70
DF12CE745BE12E81B0797BC4C1601C5C,252121,"EYS3D MICROELECTRONICS, CO.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0102","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/DF12CE745BE12E81141A2DA61B4B1FE52605680E9E44D119/info.html?lt=data&vt=company-name&cr=71,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=8&pageSize=10,71
DEA743BCEBB725234CE27679C0DD9BBF,249985,"EZ-TRILLION INDUSTRIAL INCUBATION CO., LTD.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups J1117a-13","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups",https://www.taitronics.tw/en/exhibitor/DEA743BCEBB72523AA6397457B2E59FF2605680E9E44D119/info.html?lt=data&vt=company-name&cr=72,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=8&pageSize=10,72
7E17183AF0A44690D0636733C6861689,176032,Eljintek Inc.,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I1024","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/7E17183AF0A446904D5A74F48445475C/info.html?lt=data&vt=company-name&cr=73,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=8&pageSize=10,73
CDBF7CC04DF7C0BEA208A1A52F171C49,252530,Emergentia,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Cloud Applications & Next-Generation Communications J0417a","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Cloud Applications & Next-Generation Communications",https://www.taitronics.tw/en/exhibitor/CDBF7CC04DF7C0BE7CCF32B40F189EC9BFB422A6A801970E/info.html?lt=data&vt=company-name&cr=74,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=8&pageSize=10,74
CDBF7CC04DF7C0BEDB52E08693A301DC,252537,Enord,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Cloud Applications & Next-Generation Communications J0417a","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Cloud Applications & Next-Generation Communications",https://www.taitronics.tw/en/exhibitor/CDBF7CC04DF7C0BE262BFD4EEA881136BFB422A6A801970E/info.html?lt=data&vt=company-name&cr=75,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=8&pageSize=10,75
BC24CF5B8975F3DAD0636733C6861689,248405,"Etubel Technology Co., Ltd.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Advanced Meters & Instruments I0931","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Advanced Meters & Instruments",https://www.taitronics.tw/en/exhibitor/BC24CF5B8975F3DA4D5A74F48445475C/info.html?lt=data&vt=company-name&cr=76,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=8&pageSize=10,76
7A9EF59761602F5FD0636733C6861689,176044,FS-TECH COMPANY LTD.,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications I0226","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/7A9EF59761602F5F4D5A74F48445475C/info.html?lt=data&vt=company-name&cr=77,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=8&pageSize=10,77
21148F478CB4E58D9B517510D1BDCFFF,249714,"FULL RIVER CAP. CO., LTD","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I0918","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/21148F478CB4E58D07A6BD0C56BF4F982605680E9E44D119/info.html?lt=data&vt=company-name&cr=78,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=8&pageSize=10,78
1B688D4531E5E4C84D2A62D000A40C5F,252159,"Far EasTone Telecommunications Co., Ltd","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0102","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/1B688D4531E5E4C8B03FA799818F99FA2605680E9E44D119/info.html?lt=data&vt=company-name&cr=79,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=8&pageSize=10,79
74786F92D76AE27CD0636733C6861689,176006,"Flash Star Industrial Co., Ltd.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Advanced Meters & Instruments I0929","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Advanced Meters & Instruments",https://www.taitronics.tw/en/exhibitor/74786F92D76AE27C4D5A74F48445475C/info.html?lt=data&vt=company-name&cr=80,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=8&pageSize=10,80
150766FB5204A7DFE1CDBC99FF93ED26,250114,FlowMind Technology,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups J1309","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups",https://www.taitronics.tw/en/exhibitor/150766FB5204A7DFA145CFEED806C19DBFB422A6A801970E/info.html?lt=data&vt=company-name&cr=81,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=9&pageSize=10,81
5728B1718C5E29D3D0636733C6861689,176443,"Focus Intelligence Technology Co., Ltd.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications I0317a","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/5728B1718C5E29D34D5A74F48445475C/info.html?lt=data&vt=company-name&cr=82,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=9&pageSize=10,82
B486B5B6EDE3C531723F59FAC2C3644E,252110,"Foremostar Technology Co., Ltd","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0102","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/B486B5B6EDE3C531FA821CE8E3055A182605680E9E44D119/info.html?lt=data&vt=company-name&cr=83,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=9&pageSize=10,83
E8A2173F7D4E38D44776B0CC70690788,248318,"Fudong Kunpeng (Shenzhen) Technology Co., Ltd","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I0517","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/E8A2173F7D4E38D4005D294DD8FDEB2ED0636733C6861689/info.html?lt=data&vt=company-name&cr=84,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=9&pageSize=10,84
88951F714053C202D0636733C6861689,176003,"Fuzetec Technology Co., Ltd.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Consumer Products & Automotive Electronics J1201","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Consumer Products & Automotive Electronics",https://www.taitronics.tw/en/exhibitor/88951F714053C2024D5A74F48445475C/info.html?lt=data&vt=company-name&cr=85,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=9&pageSize=10,85
90DB8F5A7A8E229ED0636733C6861689,176838,GCOM TECHNOLOGIES CO,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Advanced Meters & Instruments J0624","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Advanced Meters & Instruments",https://www.taitronics.tw/en/exhibitor/90DB8F5A7A8E229E4D5A74F48445475C/info.html?lt=data&vt=company-name&cr=86,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=9&pageSize=10,86
97E5D5FAD6ED18F232B486A181543CFE,252157,GMT GLOBAL INC.,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0102","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/97E5D5FAD6ED18F2C80935A03A0E3B942605680E9E44D119/info.html?lt=data&vt=company-name&cr=87,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=9&pageSize=10,87
8D9FB67B42A9CE0734847D8A667DDDAD,249708,GOLDEN BRIDGE ELECTECH INC.,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I1129","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/8D9FB67B42A9CE074064AA0E0BE1A19F2605680E9E44D119/info.html?lt=data&vt=company-name&cr=88,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=9&pageSize=10,88
63E7115089089291D0636733C6861689,248413,"GOOD OPPORTUNITY ELECTRONIC CO., LTD..","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I1130","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/63E71150890892914D5A74F48445475C/info.html?lt=data&vt=company-name&cr=89,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=9&pageSize=10,89
AE51B9F5CFEE993DD0636733C6861689,175937,"GOOD WILL INSTRUMENT CO., LTD.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Advanced Meters & Instruments J0811a","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Advanced Meters & Instruments",https://www.taitronics.tw/en/exhibitor/AE51B9F5CFEE993D4D5A74F48445475C/info.html?lt=data&vt=company-name&cr=90,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=9&pageSize=10,90
34E45298449A2B2D81EE2C9616538012,249715,"GRACEBILLION CO., LTD.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I1221","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/34E45298449A2B2D888C237071E249622605680E9E44D119/info.html?lt=data&vt=company-name&cr=91,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=10&pageSize=10,91
A5884A4C5E9905EFD0636733C6861689,248265,"GREAT RUBBER CO., LTD.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts J1104","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/A5884A4C5E9905EF4D5A74F48445475C/info.html?lt=data&vt=company-name&cr=92,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=10&pageSize=10,92
CAA40BB490FEE88FD0636733C6861689,177222,Gainta Industries Ltd.,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts J1001","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/CAA40BB490FEE88F4D5A74F48445475C/info.html?lt=data&vt=company-name&cr=93,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=10&pageSize=10,93
188F07179573EABCD0636733C6861689,177773,GlobalSat WorldCom Corporation,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Cloud Applications & Next-Generation Communications I0525","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Cloud Applications & Next-Generation Communications",https://www.taitronics.tw/en/exhibitor/188F07179573EABC4D5A74F48445475C/info.html?lt=data&vt=company-name&cr=94,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=10&pageSize=10,94
A0865AEE25949557181C21FA2F4A218C,252106,"Gocochain Co., Ltd.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0102","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/A0865AEE2594955764E97A1FDD4D83932605680E9E44D119/info.html?lt=data&vt=company-name&cr=95,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=10&pageSize=10,95
E42C5C3220314FB6D0636733C6861689,248831,Great Dragon Electrical Corporation,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I1017a","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/E42C5C3220314FB64D5A74F48445475C/info.html?lt=data&vt=company-name&cr=96,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=10&pageSize=10,96
6ABB890D83E4F6DCD0636733C6861689,176765,Greatlink International Group Inc.,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I1021","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/6ABB890D83E4F6DC4D5A74F48445475C/info.html?lt=data&vt=company-name&cr=97,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=10&pageSize=10,97
C706B884B40FF19BB99AE6737A460CC2,177321,"Guangdong JinShengxin Industrial Co., Ltd","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I0126","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/C706B884B40FF19B2A15088F522B8ADBD0636733C6861689/info.html?lt=data&vt=company-name&cr=98,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=10&pageSize=10,98
E443DD0CF13DE09CB99AE6737A460CC2,248474,"Guangdong World Precision Technology Co., Ltd.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Industrial Process & Automation Equipment J1301a","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Industrial Process & Automation Equipment",https://www.taitronics.tw/en/exhibitor/E443DD0CF13DE09C2A15088F522B8ADBD0636733C6861689/info.html?lt=data&vt=company-name&cr=99,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=10&pageSize=10,99
FEE118586D7F70E4D0636733C6861689,176019,Hitpoint Inc.,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I0618","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/FEE118586D7F70E44D5A74F48445475C/info.html?lt=data&vt=company-name&cr=100,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=10&pageSize=10,100
37F1295CA1FC7930D0636733C6861689,176038,"Hou Ta Electric Cords & Plugs Co., Ltd.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I0417a","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/37F1295CA1FC79304D5A74F48445475C/info.html?lt=data&vt=company-name&cr=101,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=11&pageSize=10,101
C461B47D36B9A00BD0636733C6861689,175998,"Hsintek Electroincs Co.,Ltd","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Optoelectronic & Display Technology I0425","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Optoelectronic & Display Technology",https://www.taitronics.tw/en/exhibitor/C461B47D36B9A00B4D5A74F48445475C/info.html?lt=data&vt=company-name&cr=102,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=11&pageSize=10,102
E41FE40AED1C39C1D0636733C6861689,177169,"Htech Co.,Ltd.","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts I0522","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Electronic Components & Parts",https://www.taitronics.tw/en/exhibitor/E41FE40AED1C39C14D5A74F48445475C/info.html?lt=data&vt=company-name&cr=103,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=11&pageSize=10,103
43E3BD5D5F28F2346FB8C7E121B2326A,252136,HuiTong intelligence Company Limited,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0102","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/43E3BD5D5F28F2347EAAE0C184CD82B22605680E9E44D119/info.html?lt=data&vt=company-name&cr=104,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=11&pageSize=10,104
67EC13099CA07DCC16D00FEA4EDE53D8,252161,HwaCom Systems Inc.,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0102","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/67EC13099CA07DCC2D61352AA52582282605680E9E44D119/info.html?lt=data&vt=company-name&cr=105,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=11&pageSize=10,105
3823CEC590F0AADA8C6F2AC538322D43,250809,IDMA INTERNATIONAL LTD,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups J1310","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups",https://www.taitronics.tw/en/exhibitor/3823CEC590F0AADA959F62F5BC3AC23CBFB422A6A801970E/info.html?lt=data&vt=company-name&cr=106,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=11&pageSize=10,106
2DFD3CBAF680D80A2168C25D1CA87F7D,250272,IMD Technologies,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups J1312","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) Big Bang Startups",https://www.taitronics.tw/en/exhibitor/2DFD3CBAF680D80AE59F10CA00C768CCBFB422A6A801970E/info.html?lt=data&vt=company-name&cr=107,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=11&pageSize=10,107
C227EC489DCD9949A0C99DB2E02D3159,250733,INDUSTRIAL TECHNOLOGY RESEARCH INSTITUTE,"Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications J0817a","Taipei Nangang Exhibition Center, Hall 1 (TaiNEX 1) AI Technology & Applications",https://www.taitronics.tw/en/exhibitor/C227EC489DCD994924B7465E0CF95D062605680E9E44D119/info.html?lt=data&vt=company-name&cr=108,https://www.taitronics.tw/en/exhibitor/company-name-data/index.html?currentPage=11&pageSize=10,108
