url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Contact Person,Office Address,Country/Region,Brands,Position
https://sourcing.hktdc.com/en/Supplier-Store/Profile/RISKY-CONSULTING-AND-TRAINING-LIMITED-PARTNERSHIP/1S00P0HRA,"Export Agent, Retailer, Wholesaler",Thailand,2019.0,Clothing/ Garments,"Hong Kong, Japan, Korea, Other Asian Countries, Taiwan",6 - 10,"US$ < 50,000",Mrs Krittin Wongsathan,Moo.1 Chiang Mai - Lumphun Road. Umong Lumphun,Thailand,KRIT BOUTIQUE Fashion Designer Design Development tourism Training View details Factory & Facility Quality Control,123/1
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SaproTech-Limited/1S00P091O,"Manufacturer, Others",New Zealand,2021.0,"Bags, Handbags & Accessories, Textiles, Fabrics & Yarns",Australasia,1 - 5,"US$ < 50,000 View details Factory & Facility",Dr Keith Hudson,Floor 2 40 Kenwyn Street Auckland New Zealand,New Zealand,,CEO
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shantou-City-Lucky-Fashion-Factory-Co-Ltd/1X00HMKM,"Exporter, Manufacturer","Shantou, Guangdong, Chinese Mainland",2000.0,"Clothing/ Garments, Fashion, Eyewear & Accessories","Australasia, Eastern Europe, Hong Kong, Korea, Middle East, North America, Southeast Asia, Western Europe",501 - 1000,"US$ 1,000,000 - 4,999,999",Ms Jack Zhang,"2/F, Block E4, Lianjiang Road, Longhu Industrial Park, Shantou City, Guangdong, China",Chinese Mainland,,Director
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shaoxing-Union-Cooperation-Imp-Exp-Co-Ltd-/1X0AUBPE,"Exporter, Manufacturer","Shaoxing, Zhejiang, Chinese Mainland",,,,,,Ms CHENFEI QIAN,"Rm 1702, No.1 Building, Kingland International Plaza, Shaoxing City, Zhejiang Province, China.",Chinese Mainland,,General Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Suzhou-Hengrun-Import-Export-Corp-Ltd/1X00NII0,"Exporter, Manufacturer","Suzhou, Jiangsu, Chinese Mainland",1979.0,"Clothing/ Garments, Fashion, Eyewear & Accessories","Eastern Europe, North America, Western Europe ODM OEM",,,Mr Zhang Yan,"No. 201 Zhuhui Road, Suzhou, Jiangsu, China",Chinese Mainland,,Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Thailand-Textile-Institute/1X09SACU,,Thailand,,"Bags, Handbags & Accessories, Clothing/ Garments",,,,Chanut Boonjaroen,"Soi Trimit, Rama 4 Road, Kluaynamtai, Klong-toey, Bangkok 10110, Thailand",Thailand,,Fashion & Design Development
https://sourcing.hktdc.com/en/Supplier-Store/Profile/TongXiang-MengZhiQiu-Cashmere-Product-Co-LTD/1S00P1792,"Exporter, Manufacturer, Retailer, Wholesaler","Jiaxing, Zhejiang, Chinese Mainland",2011.0,"Clothing/ Garments, Fashion Accessories, Textiles, Fabrics & Yarns","Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Worldwide",51 - 100,"US$ 10,000,000 - 49,999,999",Mr ZongYe Cui,"4/F, Building 1, No.887 Hengye Road, Puyuan Town Tongxiang city China",Chinese Mainland,MengZhiQiu cashmere ODM OEM Stock service RWS SFA OEKO View details Factory & Facility Research & Development Quality Control,Sales manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/VLVOVA/1S00OYZ3S,,Indonesia,,Clothing/ Garments,,,,Siti Muhibah,"5nd Floor, Wisma Argo Manunggal, kav.22 Gatot Subroto, South Jakarta, Indonesia",Indonesia,,Staff
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenzhou-Zebra-Apparel-Co-Ltd/1X06AKKS,"Exporter, Manufacturer","Wenzhou, Zhejiang, Chinese Mainland",2008.0,"Clothing/ Garments, Fashion Accessories, Fashion, Eyewear & Accessories, Sports Supplies","Eastern Europe, Japan, Western Europe",6 - 10,"US$ 100,000 - 249,999 ODM OEM",Ms Fane Lin,"No 199 Ouhai Road, Wutian Town, Wenzhou City, Zhejiang, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/World-Knitting-Textiles-Co-Ltd/1S00P0ABT,Manufacturer,Thailand,2005.0,"Bags, Handbags & Accessories, Clothing/ Garments, Textiles, Fabrics & Yarns","Japan, Other Asian Countries",101 - 200,"US$ 1,000,000 - 4,999,999",Ms Sukajit Techasmit,"55/7, Moo.6, Nadee, Muang Samutsakorn 74000",Thailand,"Uniqlo, Muji, Wacoal, Huckberry, Ping, Pearly Gate, Master bunny, Shimamura, Charle, Anita, Cosco, Certificate Name Issued By Certificate Type Valid Date ISO TUV Nord ISO 9001 31 Jul 2024 - 30 Jul 2027 Oekotex Hohenstein Others 29 Sep 2024 - 30 Sep 2025 RWS Control Union Others 22 Jan 2025 - 23 Jan 2026 View details Factory & Facility Research & Development Quality Control",Gemeral Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/YIWU-KANGCHEN-GARMENTS-CO-LTD/1S00OZ3ER,Manufacturer,"Jinhua, Zhejiang, Chinese Mainland",2018.0,Clothing/ Garments,"Eastern Europe, North America, Scandinavia, Western Europe",51 - 100,"US$ 500,000 - 999,999",Mr weikang zhang,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Jialu-Knitted-Underwear-Co-Ltd/1S00P0V3W,"Exporter, Manufacturer","Jinhua, Zhejiang, Chinese Mainland",,Clothing/ Garments,,,,Ms Yaping Lu,"Cailu Industrial Zone,Chengdong Street, Dongyang, Jinhua, Zhejiang",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Yinmao-Import-Export-Co-Ltd/1X00I2BJ,Manufacturer,"Jiaxing, Zhejiang, Chinese Mainland",1990.0,"Clothing/ Garments, Fashion Accessories, Fashion, Eyewear & Accessories","Eastern Europe, North America, Scandinavia, Southeast Asia, Western Europe",51 - 100,"US$ 10,000,000 - 49,999,999",Mr Mark Huang,"Floors 4 to 7 , Su Yin Building No.999 Hong Xing Road ZHEJIAING JIAXING China.",Chinese Mainland,YINMAO FASHION ODM OEM 3D Design,General Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Wugan-Clothing-Co-Ltd/1S00P1KBJ,"Exporter, Manufacturer, Wholesaler","Zhongshan, Guangdong, Chinese Mainland",2023.0,Clothing/ Garments,"Australasia, Central & South America, Japan, Middle East, North America, Western Europe",11 - 15,"US$ 1,000,000 - 4,999,999",Mr Larry Liang,"No. 11, Liancai Street, Jiuzhouji, Xiaolan Town, Zhongshan City., China",Chinese Mainland,Capinne Certificate Name Issued By Certificate Type Valid Date BSCI SGS BSCI 23 Oct 2024 - 23 Oct 2025,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zibo-Far-Link-International-Trading-Co-Ltd-/1S00OMY9B,,Chinese Mainland,,"Baby Care & Nursery, Clothing/ Garments, Homeware & Lifestyle Essentials, Personal Care, Socks, Legwears & Hosiery",,,,Andy Tan,"Room 302, 3rd Floor, South Skirt Building, Chenbao Building, 280 Liuquan Road, Zibo, Shandong, China",Chinese Mainland,,General Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zibo-Glory-Textile-Co-Ltd-/1S00P2SQ2,Manufacturer,"Zibo, Shandong, Chinese Mainland",,"Clothing/ Garments, Textiles, Fabrics & Yarns View details Factory & Facility",,,,Ms Yue Xi,"49 Huangying Industrial Park, Zhoucun, Zibo, Shandong, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Advance-Denim-Co-Ltd/1X0ARCND,,Hong Kong,,Clothing/ Garments,,,,Kathy Wong,"Unit B, 28/F, Grandion Plaza, 932 Cheung Sha Wan Rd, Cheung Sha Wan, Kowloon, Hong Kong",Hong Kong,,Senior Sales Supervisor
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Artknit-Apparel-HK-Co-Ltd-/1S00P1E57,,Hong Kong,,"Clothing/ Garments, Textiles, Fabrics & Yarns",,,,Anna Lau,"Rm B148, 10/F., Fou Wah Industrial Building, Fou Wah Industrial Building, No. 10-16 Pun Shan St Tsuen Wan, NT, Hong Kong, Hong Kong",Hong Kong,,Founder
https://sourcing.hktdc.com/en/Supplier-Store/Profile/BRILLIANT-VISION-EYEWEAR/1S00OS5GJ,,Hong Kong,,Eyewear & Accessories,,,,Zenghui Zhang,"Unit 2, 7/F, Fu Fai Comm Ctr, 27 Hillier St, Sheung Wan, Hong Kong",Hong Kong,,General Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Bridal-Wonderland/1X07XH1K,,Hong Kong,,Clothing/ Garments,,,,Sze Wai Lau,"RM 8268, 8/F BONSUN INDUSTRIAL BUILDING, 364-366 SHA TSUI ROAD, TSUEN WAN",Hong Kong,,Director
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cobalt-Fashion-Hong-Kong-Limited/1S00OYDXW,,Hong Kong,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Mr Titus Chiu,,Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Comfortex-Company-Limited/1S00O31TK,Manufacturer,Hong Kong,,,,,,Mr Wai Man So,"2/F Kras Asia Industrial Building 79 Hung To Road Kwun Tong, Kowloon, Hong Kong",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/E-BEST-TRADING-LIMITED/1S00OMFYR,,Hong Kong,,,,,,sabrina chan,"Unit N, 5/F, Universal Mansion, 52 Hillwood Rd, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FANTASY-COLOUR-COMPANY-LIMILTD/1S00OWP4Z,,Hong Kong,,,,,,Ms AILAN XU,,Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FENGCAI-INTERNATIONAL-HK-CO-LIMITED/1S00OYFKX,,Hong Kong,,,,,,Rickie Li,"Unit D52, 3/F., Wong King Industrial Building, No.2 Tai Yau, Hong Kong",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HONG-KONG-XINTONG-IMPORT-AND-EXPORT-CO-LIMITED/1S00OZ389,,Hong Kong,,,,,,Zengyun Wu,"3F, 33 Shiu Wo Street, Tsuen Wan, N.T., Hong Kong",Hong Kong,,sales manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Heartford-Jewellery-Group-Belgium-Limited/1X08E18P,"Buying Office, Chain Store, Distributor, Exporter, Manufacturer, Retailer, Wholesaler, e-tailer",Hong Kong,,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",,,,Mr Gordon Chen,"Room 911, 9/F, Hollywood Plaza, 610 Nathan Road,",Hong Kong,,Managing director
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Fur-Federation/1X001MES,"Others, Trade/Industrial Organisation",Hong Kong,1980.0,"Clothing/ Garments, Fashion, Eyewear & Accessories",,,,Ms Brenda Fung,"Room 1203, Chevalier House, 45-51 Chatham Road South, T.S.T., Kowloon, Hong Kong.",Hong Kong,,Manageress
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Woollen-Synthetic-Knitting-Manufacturers-Association-Ltd/1X09KATD,,Hong Kong,,"Textiles, Fabrics & Yarns",,,,Cansie Ruan,"36/F, Laws Commercial Plaza, 788 Cheung Sha Wan Road, Cheung Sha Wan, Kowloon, Hong Kong",Hong Kong,,Secretary
https://sourcing.hktdc.com/en/Supplier-Store/Profile/IWAI-HONGKONG-TRADING-CO-LIMITED/1S00OVHT4,,Hong Kong,,,,,,Ms xiaoming wang,,Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jmc-Alliance-Industries-Ltd/1X0AI1ZY,,Hong Kong,,,,,,Ophelia CHANG,"Unit 3A, 12/F, Elite Ind Ctr, 883 Cheung Sha Wan Rd, Cheung Sha Wan, Kowloon, Hong Kong",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jam-s-Imitation-Jewellery-Mfy-/1X07DP0X,"Exporter, Manufacturer",Hong Kong,2002.0,"Bags, Handbags & Accessories, Costume & Fashion Jewellery, Decoration & Crafts, Fashion Accessories, Festive Supplies, Gifts / Souvenirs","Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Middle East, North America, Other Asian Countries, Southeast Asia, Western Europe, Worldwide",201 - 500,,Miss Julia Chan,"Room 2, 5/F., Kwai Wu Industrial Building, 85-89 Ta Chuen Ping Street, Kwai Chung, N.T., Hong Kong",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/KOSKY-COMPANY-LIMITED/1S00OJ8W4,,Hong Kong,,"Bags, Handbags & Accessories, Clothing/ Garments, Consumer Electronics, Costume & Fashion Jewellery, Fashion Accessories View details Factory & Facility",,,,Miss HANNA LEUNG,,Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Long-Wise-Inc-Ltd-/1S00OV1Z2,"Distributor, Others",Hong Kong,,"Bags, Handbags & Accessories, Franchising & Licensing, Professional Services",Worldwide,,,Miss Freda Ku,"Unit D, 20/F Mai Luen Industrial Building 23-31 Kung Yip Street, Kwai Chung New Territories, Hong Kong",Hong Kong,"Van Gogh, Auspicious Art",Brand Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lotux-International-Holdings-Co-Ltd/1S00OYE0M,,Hong Kong,,Clothing/ Garments,,,,Miss Daphne Wan,,Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/MM-Limited/1S00OQ877,,Hong Kong,,"Bags, Handbags & Accessories, Textiles, Fabrics & Yarns Certificate Name Issued By Certificate Type Valid Date Biodegradation Test SGS ISO (others) 28 Jun 2022 - (N/A) Test for Plastic content SGS Others 18 Feb 2022 - (N/A)",,,,Ricky Kwan,"Unit 10, 3/F, Bio-Informatics Ctr, Ph 1, Building 2w, Hong Kong Science Park, 2 Science Park West Ave, Sha Tin, New Territories, Hong Kong",Hong Kong,,Director
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Made-by-Mistakes-Company/1S00OFYN5,,Hong Kong,,Clothing/ Garments,,,,CHU HEI CHOW,"Unit 10, 12/F, Hung Tai Ind Building, 37-39 Hung To Road, Kwun Tong, Kowloon, Hong Kong",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Max-Upper-Jeans-Co-Limited/1S00OV396,,Hong Kong View details Factory & Facility,,,,,,Mr Bruce Bao,,Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/OUD-Design-Store/1S00OELJU,Manufacturer,Hong Kong,,"Costume & Fashion Jewellery, Fashion Accessories",,,,Miss Wan Chi Chan,"Shop 117, 1/F D2 place Two 15 Cheung Shun Street",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/PROTEX-INDUSTRIAL-HK-LTD/1S00OMB3G,,Hong Kong,,,,,,Kit Ying Wong,"Unit A, 5/F, On Tat Ind Bldg, 3-5 Pat Tat St, San Po Kong, Kowloon, Hong Kong",Hong Kong,,SALE MANAGER
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SNS-Labels-H-K-Company-Limited/1S00OW07F,,Hong Kong View details Factory & Facility,,,,,,Li Kong,,Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Textile-Council-of-Hong-Kong-Ltd/1S00ONYA8,,Hong Kong,,,,,,Ms Rebecca Li,,Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Texwinca-Holdings-Ltd/1X03C778,,Hong Kong,,,,,,Bryan Poon,"16th Floor, Metroplaza, Tower II, 223 Hing Fong Ro Kwai Chung, Hong Kong",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/The-Inspection-Company-Limited/1X0B5PYZ,,Hong Kong,,,,,,Gregor Voege,"12 FL Infinitus Plaza, 199 Des Voqux Rd, Central",Hong Kong,,General Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Victory-Lloyd-Ltd/1X05PMZ7,"Buying Office, Export Agent, Manufacturer",Hong Kong,2007.0,"Clothing/ Garments, Design Services, Fashion Accessories","Chinese Mainland, Eastern Europe, Korea, Middle East, Western Europe",6 - 10,"US$ 100,000 - 249,999",Miss Janet Fan,"Unit A2, 13/F Kwai Fong Ind Bldg 9-15 Kwai Cheong Rd Kwai Chung, New Territories, Hong Kong",Hong Kong,,Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/WAHFU-SPORTSWEAR-FACTORY-LIMITED/1X0A2GF9,,Hong Kong,,"Clothing/ Garments, Fashion, Eyewear & Accessories, Sports Supplies",,,,Penly Wong,"Unit B5, 7/F TML Tower 3 Hoi Shing Road Tsuen Wan, New Territories, Hong Kong",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FUJIAN-TAIFAN-INDUSTRIAL-CO-LTD-/1S00O81PW,,Chinese Mainland,,"Textiles, Fabrics & Yarns",,,,Mr Enci Zhang,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FUJIAN-WEILAN-INTERNATIONAL-TRADING-CO-LTD-/1S00OAFKX,,Chinese Mainland,,Clothing/ Garments,,,,Fuller Zhang,"floor 5, 11A-4,FUYIYUN MALL, LINGXIU TOWN, SHISHI,FUJIAN",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/QINGDAO-HANDSOME-HOLDINGS-LIMITED/1S00OUHED,,Chinese Mainland,,Clothing/ Garments View details Factory & Facility,,,,Mr Brian JIN,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/QUANZHOUBOS-GARMENTS-COMPANY-LIMITED/1S00P0V12,,Chinese Mainland,,Clothing/ Garments,,,,Tonald chao,"2nd Floor 1856# Xiangjiang Road, Lingxiu Town, Shishi City, Fujian, China",Chinese Mainland,,Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHAOXING-BONA-TEXTILE-CO-LTD/1S00OAJEB,,Chinese Mainland,,,,,,Shasha Zhang,"ROOM56,2F NEW INTERGRATED BUILDING YUEZHOU TEXTILE NO.399 XIAXI ROAD,LINGZHI STREET, YUECHENG DISTRICT ,SHAOXING CITY,ZHEJIANG PROVINCE CHINA",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHISHI-CHALLENGE-WOLVES-SPORTS-CO-LTD-/1S00O6OR3,,Chinese Mainland,,Clothing/ Garments,,,,Miss Charlene Hou,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Suzhou-Dijiayuan-International-Trade-Co-Ltd/1S00OUZJG,,Chinese Mainland,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Mr FEI PAN,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/YIWU-JINGYI-GARMENTS-CO-LTD/1S00P0JVW,,Chinese Mainland,,,,,,Cody Guo,"6F,ABuilding,NO.Shangxi Road,Shangxi Town,Yiwu Cit China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Luren-Grament-Co-Ltd/1S00OZC4C,,Chinese Mainland,,,,,,JIEHONG LIANG,"Building B, Area A, No. 21 Liancheng Daxia, Lane 1 Deyuan South Road, Jidong, Xiaolan Town, Zhongshan, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ARIES-CO-LTD-/1S00OYQ24,,Japan,,,,,,YASUYUKI YAMADA,"2-12-12 Minami-Kaneden, Suita City, Osaka, Japan",Japan,,CEO
https://sourcing.hktdc.com/en/Supplier-Store/Profile/AltMat/1S00P0WVJ,,India,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Mrs Shikha Shah,,India,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Americano-Production-Co-Ltd-/1S00P075E,,Thailand,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Miss Benjamaporn Srithongkul,,Thailand,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Anqing-Zhaofeng-Printing-Dyeing-Co-Ltd/1S00P02UG,,Chinese Mainland,,"Textiles, Fabrics & Yarns",,,,KE LI,"No.71 Caishan Road, Daguan District, Anqing, Anhui, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/BINUS-University-International/1S00OYZ5M,,Indonesia,,,,,,Grasheli Andhini,"FX Campus - BINUS @Senayan, FX Sudirman Lantai 6 Jalan Jenderal Sudirman, Sena Jl. Pintu Satu Senayan No.3, RT.1/RW.3, Gelora, Daerah Khusus Ibukota Jakarta,Indonesia",Indonesia,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Bao-Lan-Textiles-Co-Ltd-/1S00P1DZQ,,Vietnam,,"Textiles, Fabrics & Yarns",,,,Toan Thuan Quach,"3F/l, 47A, D5 Street, Ward. 25, Binh Thanh Dist, Ho Chi Minh City, Viet Nam",Vietnam,,Founder
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Best-Buttons-Thailand-Co-Ltd-/1X0AI2GE,,Thailand,,"Clothing/ Garments, Fashion Accessories, Fashion, Eyewear & Accessories",,,,Wachiraphom Laoroekotai,"23/1 Moo2., Omyai, Sampran, Nakornpathom, 73160, Thailand",Thailand,,Co-founder
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CHANGSHU-SHUNFENG-KNITTING-TEXTILE-CO-LTD/1S00P0BOP,,Chinese Mainland,,,,,,XIAOYING QIAN,"SUJIAJIAN VILLAGE, GULI TOWN,CHANGSHU, SUZHOU,JIANGSU, CHINA",Chinese Mainland,,MANAGER
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CHANGSHU-XINHUI-KNITTING-CO-LTD/1S00P0BRG,,Chinese Mainland,,,,,,LUMEI JIN,"XIAJIA VILLAGE, GULI TOWN,CHANGSHU, Jiangu, Suzhou, CHINA",Chinese Mainland,,manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Changshu-Yilong-Dyeing-Finishing-Co-Ltd/1S00P0W7J,,Chinese Mainland View details Factory & Facility,,,,,,Dr YUQIAN GAO,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CHARGERUS-PCC/1S00P1R09,,France,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Dicky Kiam,,France,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CHARTER-ENTERPRISE-CO-LTD-/1X08COAQ,"Exporter, Manufacturer, Retailer, Wholesaler",Thailand,,"Clothing/ Garments, Fashion, Eyewear & Accessories, Textiles, Fabrics & Yarns","Southeast Asia, Western Europe",,,Ms Athisa Orapin,"653 Petchkasem, 63 Road, Bangkok 10160, Bangkok",Thailand,,Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CHICKAWA-DEE-LIMITED-PARTNERSHIP/1S00P083J,,Thailand,,"Clothing/ Garments, Textiles, Fabrics & Yarns View details Factory & Facility",,,,Miss TATIPAT SUNTITIKHUN,,Thailand,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/DOHKO-ELECTRONIC-COMMERCE-INC-/1S00OZ3VC,,USA View details Factory & Facility,,,,,,Ms Yingying Zhang,,USA,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Daegu-Gyeongbuk-Fashion-Business-Cooperative-DGFC-/1S00P0BZS,,"Korea, Republic Of",,,,,,Hyo Jin Lee,"17, Yutongdanji-ro 14-gil, 1F, Republic of Korea","Korea, Republic Of",,the head of the business team
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Daegu-Gyeongbuk-Textile-Industries-Association/1S00OQ8K4,,"Korea, Republic Of View details Factory & Facility",,,,,,Ms Lee Hyejin,,"Korea, Republic Of",,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Jinlida-Garment-Accessories-Co-Ltd/1S00OZGYQ,,Chinese Mainland,,Fashion Accessories,,,,Peng Tina,"Building 2 Zone2,Lilai industrial Zone,No 82,Qiaol North Gare Road ChangPing Town,Dongguan City, Guangdong province, China",Chinese Mainland,,sales manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Kangduo-Clothing-Co-Ltd-/1S00OUUWI,,Chinese Mainland,,,,,,Mr Tianhe Huang,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Qishang-Clothing-Co-Ltd/1S00OWG2E,,Chinese Mainland,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Mr peng jiang,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Rongxin-Craft-Products-Co-Ltd/1S00OZ7V8,,Chinese Mainland,,,,,,Ms Iris Hsu,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Sunlight-Garment-Factory-Co-LTD/1S00OZ7HE,,Chinese Mainland,,Clothing/ Garments,,,,David Huang,"Shatang Street Puxin industrial Zone, Shipai Town Dongguan, China",Chinese Mainland,,President
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ESA-Reflex-Shanghai-Co-LTD/1S00OYOOC,,Chinese Mainland,,"Clothing/ Garments, Stationery View details Factory & Facility",,,,Ms CINDY WANG,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FEELCIRCLE/1S00P0FWX,,Thailand,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Miss Apinya Boonlar,,Thailand,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FOSHAN-RICH-DAY-PACKING-CO-LTD/1S00OO8NV,,Chinese Mainland,,Clothing/ Garments,,,,Nancy Wang,"The 1st- 2nd floor of Building 2, Linyue Xiangyu Industrial Area, Pinzhou Town, Nanhai District, Foshan, Guangdong",Chinese Mainland,,Sales Manager
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FASHION-LINK-JOINT-STOCK-COMPANY/1S00P0FXU,,Vietnam,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,Mrs THI HONG PHUC NGUYEN,,Vietnam,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Flocus-BV/1S00P1E4A,,Netherlands,,"Textiles, Fabrics & Yarns",,,,Jeroen Muijsers,"Oldenzaalsestraat 1202,",Netherlands,,CEO
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Shunde-District-Lunjiao-Gambiered-Canton-Silk-Association/1S00P1DXW,,Chinese Mainland,,"Textiles, Fabrics & Yarns View details Factory & Facility",,,,jingyang chen,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Free-Market-Co-Ltd/1S00OOFRC,,Chinese Mainland,,,,,,Weijie Wang,"NO113 Qiushi Road, Jinhua, Zhejiang",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/GOODEN-CO-LTD-/1S00OYNUV,,Taiwan,,"Bags, Handbags & Accessories View details Factory & Facility",,,,Mr Karsoon Wong,,Taiwan,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/GUANGZHOU-DUOLONG-ZIPPER-CO-LTD/1S00P0WD1,,Chinese Mainland,,Clothing/ Garments,,,,Mr jianxin huang,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Hongren-Daxin-Textile-Co-LTD/1S00OXN1A,,Chinese Mainland View details Factory & Facility,,,,,,Mr WENXIAN YANG,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Dawang-Garments-Co-Ltd-/1S00OQSIQ,,Chinese Mainland,,,,,,Zheng Deng,"NO.3, Industrial Avenue, Xishan Village, Panyu District, Guangzhou, Guangdong",Chinese Mainland,,
