company_name,description,exhibit loc,url,full_url
Dalian Liangge Technology Development Co Ltd,,"W3, W3-22B",/beijing/en/exhibitor-search.detail.html/dalian-liangge-technology-development-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/dalian-liangge-technology-development-co-ltd.html#exhibitorheadline
"Danfoss (China) Investment Co., Ltd",,"W2, W2-13",/beijing/en/exhibitor-search.detail.html/danfoss-china-investment-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/danfoss-china-investment-co-ltd.html#exhibitorheadline
Daqi Instrument Automation (Gu'An) Co Ltd,,"W2, W2-35C",/beijing/en/exhibitor-search.detail.html/daqi-instrument-automation-guan-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/daqi-instrument-automation-guan-co-ltd.html#exhibitorheadline
DBV Valve Co Ltd,,"W2, W2-30B+",/beijing/en/exhibitor-search.detail.html/dbv-valve-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/dbv-valve-co-ltd.html#exhibitorheadline
DeqiangYuanda (BeiJing) Technolegy Company ltd.,,,/beijing/en/exhibitor-search.detail.html/deqiangyuanda-beijing-technolegy-company-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/deqiangyuanda-beijing-technolegy-company-ltd.html#exhibitorheadline
"Dezhou Bowen Electric Appliance Co., Ltd.",,"E1, E1-01F",/beijing/en/exhibitor-search.detail.html/dezhou-bowen-electric-appliance-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/dezhou-bowen-electric-appliance-co-ltd.html#exhibitorheadline
Dezhou Termic Heating Equipment Technology Co Ltd,,"E1, E1-05",/beijing/en/exhibitor-search.detail.html/dezhou-termic-heating-equipment-technology-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/dezhou-termic-heating-equipment-technology-co-ltd.html#exhibitorheadline
Diehl Metering (Jinan) Co Ltd,,,/beijing/en/exhibitor-search.detail.html/diehl-metering-jinan-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/diehl-metering-jinan-co-ltd.html#exhibitorheadline
Dongguan Horea Energy Technology Co Ltd,,"E3, E3-16C",/beijing/en/exhibitor-search.detail.html/dongguan-horea-energy-technology-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/dongguan-horea-energy-technology-co-ltd.html#exhibitorheadline
Dongguan Sanlaisi New Energy Equipment Co Ltd,,"E3, E3-25B",/beijing/en/exhibitor-search.detail.html/dongguan-sanlaisi-new-energy-equipment-co-ltd.html#exhibitorheadline,https://ishc-cihe.hk.messefrankfurt.com/beijing/en/beijing/en/exhibitor-search.detail.html/dongguan-sanlaisi-new-energy-equipment-co-ltd.html#exhibitorheadline
