url,Nature of Business,Location,Year of Establishment,Main Categories,Contact Person,Position,Office Address,Country/Region,Major Markets,Total Employees,Annual Turnover,Brands
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cangnan-Fangzhou-Houseware-Co-Ltd/1X0ADXZA,"Exporter, Manufacturer","Wenzhou, Zhejiang, Chinese Mainland",,Homeware & Lifestyle Essentials,Mr Allen Xue,Sales,"No.4 Knitting Industrial Zone, Yishan Town, Cangnan County, Wenzhou City, Zhejiang Province, China.",Chinese Mainland,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",51 - 100,"US$ 1,000,000 - 4,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date BSCI - - -",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Changzhou-Greenforest-Import-Export-Co-Ltd-/1X07UQCI,Exporter,"Changzhou, Jiangsu, Chinese Mainland",2007,"Art & Collectibles, Baby Care & Nursery, Bags, Handbags & Accessories, Beauty Supplies, Consumer Electronics, Costume & Fashion Jewellery, Dolls, Educational Toys, Gambling Games, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Health Care & Medical Supplies, Health, Beauty and Baby Care, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery & Watch, Lights, Plush & Stuffed Toys, Stationery, Watches & Clocks",Mr Wayne Ma,General Manager,"Rm.1606, No.5 Bldg., Modern Media Center, Changzhou City, Jiangsu Province, China.",Chinese Mainland,"Central & South America, Eastern Europe, Japan, North America, Scandinavia, Taiwan, Western Europe, Worldwide",11 - 15,"US$ 1,000,000 - 4,999,999",none ODM OEM ONE STOP SERVICE high-quality products competitive price prompt delivery View details Factory & Facility Research & Development Quality Control promotions showroom
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Chu-Kwun-Kee-Metal-Mfy-Ltd/1X000KYE,"Exporter, Manufacturer",Hong Kong,1963,"Arts & Crafts, Gift Sets, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Wedding Gifts & Accessories",Ms Meiling Wong,Manager,"6/F., CKK Industrial Building, 1 On Lok Mun Street, Fanling, New Territories, Hong Kong.",Hong Kong,"Eastern Europe, Japan, North America, Western Europe, Worldwide",26 - 50,"US$ 10,000,000 - 49,999,999",CKK self-owned plating factory free-tooling available OEM designs welcome customised packaging welcome
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Karrex-HK-Ltd/1X00ASG8,"Distributor, Manufacturer",Hong Kong,1996,,Mr Mohan Khemlani,Director,"3/F, Block A, Chung Mei Centre,15 Hing Yip Street, Kwun Tong, Kowloon, Hong Kong.",Hong Kong,"North America, Western Europe",16 - 25,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Moral-Team-Holdings-Limited/1X0B3J69,Manufacturer,Hong Kong,,"Bags, Handbags & Accessories, Homeware & Lifestyle Essentials",Mr Bosco Chu,Director,"Unit 14, 12/F, Lladro Ctr, 72 Hoi Yuen Rd, Kwun Tong, Kowloon, Hong Kong",Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Tianhong-Stationery-Co-Ltd/1X0518FX,Manufacturer,"Zhejiang, Chinese Mainland",,Stationery,Mr Yong Ren Zhang,,"2/F, 63 Lianfeng Rd, 315 000 Ningbo, Ningbo City, Zhejiang Province, China.",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Oriental-Power-H-K-Limited/1X00DQ9L,"Exporter, Manufacturer",Hong Kong,2006,"Clothing/ Garments, Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Gifts, Toys & Sports Supplies, Jewellery & Watch",Ms Wei Yuan,Director,"Suite 1611, 16/F, Wealth Commercial Centre, 42-56 Kwong Wa Street, Mongkok, Kowloon, Hong Kong.",Hong Kong,"Central & South America, Western Europe",1 - 5,"US$ 50,000 - 99,999",equilibrium ODM OEM
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-New-Tawa-Enterprise-Co-Ltd/1S00O7IDF,,Chinese Mainland,,"Bags, Handbags & Accessories, Sports Supplies Certificate Name Issued By Certificate Type Valid Date ISO9001 - - -",Dr Helen Xu,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Chung-Jen-International-Co-Limited/1X08YZW7,Manufacturer,Hong Kong,1986,"Art & Collectibles, Automobile Parts & Accessories, Bags, Handbags & Accessories, Clothing/ Garments, Consumer Electronics, Educational Toys, Fashion Accessories, Fidget Spinners, Gifts / Souvenirs, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery & Watch, Personal Care, Shoes & Accessories, Sports Supplies, Stationery",Mr Director Chen,,"Room 3106, 31F MinHang Plaza, No.6088 Humin Road MinHang District, Shanghai, 201199",Hong Kong,"Australasia, Central & South America, Chinese Mainland, Worldwide",201 - 500,,Jeliku ODM OEM Manufacturer Original Design Patented Product Customized Gift
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Green-Packaging-Industries-Pvt-Ltd-/1X06DSZP,"Exporter, Manufacturer","West Bengal, India",1996,"Bags, Handbags & Accessories, Food & Beverage, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Packaging Materials",Mr Ashish Jhawar,Director & COO,"Vardaan, Suite #406, 25A, Camac Street, Kolkata 700016, India India.",India,"Australasia, Central & South America, Eastern Europe, Hong Kong, Middle East, North America, Scandinavia, Southeast Asia, Western Europe, Worldwide",51 - 100,"US$ 50,000 - 99,999 Certificate Name Issued By Certificate Type Valid Date Sedex SGS SEDEX 22 Oct 2022 - 31 Dec 2024 Organic IDFL Others 30 May 2022 - 30 May 2023 ISO 9001 SGS ISO 9001 23 Jul 2022 - 23 Jul 2023 Fairtrade Flocert Others 15 Jan 2023 - 26 Nov 2026 Oekotex Hohnestein Others 30 Aug 2022 - 31 Aug 2023",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Reflects-Limited/1X09YSG8,"Buying Office, Exporter, Importer",Hong Kong,2016,"Consumer Electronics, Gifts / Souvenirs, Homeware & Lifestyle Essentials, Watches & Clocks",Miss Cecile Ducreux,Managing Director,"Unit 07-08, 16TH Floor, Tower 1, Ever Gain Plaza, 88 Container Port Road, Kwai Chung, New Territories, Hong Kong",Hong Kong,"Australasia, Middle East, North America, Western Europe, Worldwide",16 - 25,"US$ 10,000,000 - 49,999,999","Reflects, Retumbler, Reeves, Retime, Re98 Unique Design Products Quality Compliance Reliable Competitive Sustainable Certificate Name Issued By Certificate Type Valid Date BSCI BSCI BSCI 03 Feb 2023 - 31 Dec 2023 View details Research & Development Quality Control"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tonglu-Ido-Imp-Exp-Co-Ltd/1S00OBUHR,,Chinese Mainland,,"Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Office Equipment, Stationery",Cathy Jia,Manager,"418 Yuanshi Road Fenshui, Tonglu Hangzhou, Zhejiang, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenzhou-Rebec-Stationery-Co-Ltd/1X08X9GT,"Exporter, Manufacturer","Wenzhou, Zhejiang, Chinese Mainland",2008,"Gifts, Toys & Sports Supplies, Stationery",Miss Mandy Zhou,,325000中國浙江省溫州市平陽 縣騰蛟工業區,Chinese Mainland,"Africa, Australasia, Central & South America, Eastern Europe, North America, Western Europe, Worldwide",201 - 500 ODM OEM Certificate Name Issued By Certificate Type Valid Date FSC - FSC - BSCI - BSCI - ISO9001 - ISO 9001 - SEDEX - SEDEX - View details Factory & Facility,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Beta-International-Corporation-Limited/1X03YLEV,"Exporter, Manufacturer",Hong Kong,2006,"Beauty Supplies, Clothing/ Garments, Consumer Electronics, Fashion Accessories, Fashion, Eyewear & Accessories, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials",Ms Teresa Tsai,Product Development,"Unit 5, 2/F, Block B, Proficient Industrial Centre, 6 Wang Kwun Road, Kowloon Bay, Kowloon, Hong Kong",Hong Kong,"Central & South America, North America, Western Europe",16 - 25,"US$ 50,000 - 99,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date Others - - - View details Factory & Facility",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ddiin-Concept-Ltd-/1X0B2DDK,"Exporter, Manufacturer, Retailer, Wholesaler",Hong Kong,2019,"Arts & Crafts, Stationery",Ms Sofia Lee,Manager,"01-03, 03-05, 25/F, CDW Building, 388 CastlePeakRoad, Tsuen Wan",Hong Kong,"Africa, Australasia, Central & South America, Eastern Europe, Korea, North America, Southeast Asia, Taiwan, Western Europe, Worldwide",1 - 5,"US$ 100,000 - 249,999",Ddiin European product design award Good Design Award Asia Design Prize 2023
https://sourcing.hktdc.com/en/Supplier-Store/Profile/EXHIBITION-/1S00O2V5Q,Others,Hong Kong,,"Business Research, Management, Consultancy & General Services, Packaging Services, Parts, Electrical Electronic Supplies, Real Estate, Watches & Clocks ODM OEM Toys loose diamonds Trendy led light",Prof Sourcing Genius,,HKCEC,Hong Kong,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gift-Concept-Products-Ltd/1X03YPEJ,"Distributor, Exporter, Manufacturer",Hong Kong,2008,"Clothing/ Garments, Consumer Electronics, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Telecommunication",Mr Stanley Cheung,General Manager,"Workshop D5, 33/Floor TML Tower No 3 Hoi Shing Road Tsuen Wan, N.T., Hong Kong",Hong Kong,"Australasia, Central & South America, Hong Kong, Japan, North America, Scandinavia, Western Europe",11 - 15,"US$ 1,000,000 - 4,999,999",Gift Concept ODM OEM View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Graphic-Guides-Design-Co/1X05F10X,Manufacturer,Hong Kong,1995,"Bags, Handbags & Accessories, Consumer Electronics",Mr Gray Leung,Creative Director,"Flat 5, 13/F., Hung Tat Industrial Building, 43 Hung To Road, Kwun Tong, Kowloon,",Hong Kong,"Japan, Korea, North America, Other Asian Countries, Scandinavia, Taiwan, Western Europe",1 - 5,"US$ 1,000,000 - 4,999,999","Escura Camera, Escura Acoustic ODM OEM Original Design Retro Design"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HSG-Product-Vision-Ltd/1X084LJQ,"Exporter, Import Agent, Importer, Manufacturer",Hong Kong,2002,"Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",Mr Victor Ting,International Sales Manager,"Unit 1, 25/F, Asia Trade Centre, 79 Lei Muk Road, Kwai Chung, Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong, Japan, Middle East, North America, Western Europe, Worldwide",16 - 25,"US$ 100,000,000 - 249,999,999","FOSA, Effeline ODM OEM"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Export-Credit-Insurance-Corp/1X003IWM,Service Company,Hong Kong,1966,"Accounting & Finance, Business Research, Management, Consultancy & General Services, Government Organizations, Professional Services",Ms Gina San,Assistant General Manager,"2/F., Tower 1, South Seas Centre, 75 Mody Road, Tsim Sha Tsui East, Kowloon,Hong Kong",Hong Kong,Hong Kong,101 - 200,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jeep-innovation-Limited/1X08YR3O,"Exporter, Retailer, Wholesaler",Hong Kong,2012,"Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",Mr Zec Chan,General Mangaer,"Unit 17, 2/F, Wah Hing Ind Mansions, 36 Tai Yau St, San Po Kong, KLN",Hong Kong,"Hong Kong, Japan, Korea, North America, Southeast Asia, Taiwan, Western Europe",1 - 5,"US$ 500,000 - 999,999","simple lab experience, Tea Lab, Wine Lab, Coffee Lab ODM product innovation industrial design branding Certificate Name Issued By Certificate Type Valid Date simple lab experience Trade Marks Registry Trademark 08 Jun 2022 - (N/A) FDA-certified-high borosilicate glass AGC Others 26 Aug 2019 - (N/A) FDA-certified-silicone rubber AGC Others 05 Jun 2019 - (N/A) FDA-certified-stainless steel AGC Others 26 Aug 2019 - (N/A) HK smart design award 2019 GOLD (corporate) HK smart design award 2018 GOLD (corporate) HK smart design award 2017 GOLD (corporate) HK smart design award JUDGE AWARD (corporate) SOLUTIONS AWARD 2019 (Frankfurt Ambiente)"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/K-Pro-International-Limited/1X00BKJT,Exporter,Hong Kong,1976,"Consumer Electronics, Costume & Fashion Jewellery, Fashion Accessories, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Jewellery & Watch, Stationery, Telecommunication",Miss Brooke Lau,Manager,"Flat B, 7/F, Parkes Commercial Building, 29-31 Parkes Street, Kowloon, Hong Kong.",Hong Kong,"Australasia, Japan, Middle East, North America, Scandinavia, Western Europe",501 - 1000,"US$ 10,000,000 - 49,999,999 View details Factory & Facility",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lexington-Ltd/1X00561H,"Exporter, Manufacturer",Hong Kong,1989,"Baby Care & Nursery, Bags, Handbags & Accessories, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials",Ms Jenny Chong,Business & Marketing Director,"Unit 5, G/F Hing Hon Building 26-36 King's Road Tin Hau, Hong Kong",Hong Kong,"Central & South America, Chinese Mainland, Hong Kong, Japan, Korea, Southeast Asia, Western Europe, Worldwide",101 - 200,"US$ 5,000,000 - 9,999,999","LexNgo, LexNfant, Lexliving, LexZ Design ODM OEM Certificate Name Issued By Certificate Type Valid Date FDA US / LFGB / VOM Foodgrade standard - - - View details Factory & Facility"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Marcus-Marcus-International-Limited/1S00O55X4,"Distributor, Exporter, e-tailer",Hong Kong,2017,"Baby Care & Nursery, Personal Care",Mr Stanley Cheung,Managing Director,"Unit D5, 33/F TML Tower 3 Hoi Shing Road Tsuen Wan, New Territories, Hong Kong",Hong Kong,"Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Southeast Asia, Taiwan, Western Europe, Worldwide",11 - 15,"US$ 5,000,000 - 9,999,999",Marcus & Marcus IF DESIGN AWARD SOLUTION 2020 BABY MATERNITY MAGAZONE - TOP CHOICE AWARD 2021 BABY MATERNITY MAGAZINE - PRODUCT OF THE YEAR AWARD 2021 CREATIVE CHILD AWARD 2021 - SEAL OF EXCELLENCE THE NATIONAL PARENTING CENTER - SEAL OF APPROVAL HONG KONG SMART DESIGN AWARD 2020 - SILVER HONG KONG SMART DESIGN AWARD 2020 - BRONZE
https://sourcing.hktdc.com/en/Supplier-Store/Profile/PP-Laboratory-Ltd/1S00P17RK,"Manufacturer, Retailer",Hong Kong,2024,"Homeware & Lifestyle Essentials, Plush & Stuffed Toys",Miss Mandy Luk,Marketing manager,"Rm 2 18/F Hang Wai Indl Ctr Blk A. TUEN MUN, New Territo",Hong Kong,"Chinese Mainland, Hong Kong",6 - 10,"US$ 50,000 - 99,999",PP Laboratory Pet products Pet toys Pet wellness
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Profit-Fine-Int-l-Ltd/1X006DR6,"Exporter, Manufacturer",Hong Kong,1992,"Awards, Bags, Handbags & Accessories, Consumer Electronics, Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Gift Sets, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery & Watch, Sports Supplies, Stationery, Wedding Gifts & Accessories",Ms Cindy Huang,Sales Manager,"Flat B, 7/F, Parkes Commercial Bldg., 29-31 Parkes St., Jordan, Kowloon HK",Hong Kong,"Japan, North America",2001 - 3000,"US$ 50,000,000 - 99,999,999 View details Factory & Facility Quality Control Factory Plating color Process Process",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Vanpr-Industrial-Company-Limited/1X05D5MZ,Manufacturer,Hong Kong,2009,"Consumer Electronics, Gift Sets, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Stationery, Telecommunication",Mr - Johnson,Sales Manager,"Room 3, 21/F, Far East Consortium Building, 121 Des Voeux Road Central, Hong Kong",Hong Kong,Worldwide,6 - 10,"US$ 250,000 - 499,999",Vanpr ODM OEM
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shanghai-Sidaixue-Stationery-Co-Ltd/1S00OM62O,Manufacturer,"Shanghai Shi, Shanghai, Chinese Mainland",2016,Stationery,Ms Shirely Shen,Manager,"5th Floor 5, Complex Building NO.258 Jiamei Rode, Nanxiang Town, Jiading District Shanghai China",Chinese Mainland,Worldwide,51 - 100,"US$ 1,000,000 - 4,999,999","SIDAIXUE Certificate Name Issued By Certificate Type Valid Date Quality Management System Shanghai Liyang Certification Co., Ltd ISO 9001 28 May 2022 - 27 Jun 2025 FSC HXC (Beijing) Certification Center FSC 23 Jul 2021 - 22 Jul 2025 View details Factory & Facility"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cangnan-Color-Bag-Co-Ltd/1X06FR1Q,"Exporter, Manufacturer","Wenzhou, Zhejiang, Chinese Mainland",2004,"Bags, Handbags & Accessories, Food & Beverage, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Packaging Materials",Mr Qinyun Lin,General Manager,"Wenzhou Furniture Industry District S1-3 Plots, Jingyi Road, Lingxi Town, Cangnan County, Zhejiang Province, China.",Chinese Mainland,Eastern Europe,,,color bag
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Hongbang-Leather-Co-Ltd-/1X09FLYB,"Exporter, Manufacturer","Guangzhou, Guangdong, Chinese Mainland",,,Ms Saila He,Manager,"3rd Floor, No.5 Room, Nanling Middle Road, Longgui Town, Baiyun District, Guangzhou City, Guangdong Province, China",Chinese Mainland,"Eastern Europe, Hong Kong, Korea, Middle East",101 - 200,"US$ 100,000 - 249,999",BESDEL ODM OEM production line 1 production line 2 production line 3 production line 4
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangxi-Gift-In-Industrial-Trade-Co-Ltd-/1X0ACQBJ,"Exporter, Manufacturer","Nanchang, Jiangxi, Chinese Mainland",,Gifts / Souvenirs,Ms Aubrey Nie,Manager,"4th Floor, 1st Bldg., Haoyahao E-Commerce Industrial Park, 555 Dongsheng Road, Changdong Industrial Park, Qingshanhu District, Nanchang, Jiangxi Province, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/JINGDEZHEN-MANYE-CERAMICS-CO-LTD-/1S00P0AAW,,Chinese Mainland,,Homeware & Lifestyle Essentials,Mr FENG YUAN,,,Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/MR-DORI-STUDIO/1S00OYKBJ,,"Korea, Republic Of",,"Gifts / Souvenirs, Homeware & Lifestyle Essentials",Mrs mina kim,,,"Korea, Republic Of",,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Biofriendly-International-Trading-Co-Ltd/1S00NTLML,"Exporter, Manufacturer, Wholesaler","Ningbo, Zhejiang, Chinese Mainland",1997,"Beauty Supplies, Environmental Protection, Gifts / Souvenirs, Personal Care",Miss Lecky Li,Sales,"Room 1901, Ningxing Huiya International Building, No.1107, Tiantong North Road, Yinzhou District, Ningbo, Zhejiang, China",Chinese Mainland,"Africa, Australasia, Central & South America, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Taiwan, Worldwide",51 - 100,"US$ < 50,000",Biofriendly Certificate Name Issued By Certificate Type Valid Date Certifacte of design patent IPO(intellectual property office) - - Certificate of Unility Model Patent IPO(intellectual property office) - - Certificate of Invention Patent IPO(intellectual property office) - - USA patent IPO(intellectual property office) - - Patent IPO(intellectual property office) - - Show More View details Factory & Facility Research & Development Quality Control
