company_name,description,exhibit loc,url,full_url
"Kaichi Infant Products Co.,Ltd",,"11, L43",/shenzhen/en/exhibitor-search.detail.html/kaichi-infant-products-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/kaichi-infant-products-coltd.html#exhibitorheadline
Kaiju Toy Factory,"Our factory is a specialist manufacturer based in Chenghai, the ‘Toy Capital’, specialising in the research, development...","13, R26",/shenzhen/en/exhibitor-search.detail.html/kaiju-toy-factory.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/kaiju-toy-factory.html#exhibitorheadline
"Kasi Toys Co.,Ltd.",,"13, L23",/shenzhen/en/exhibitor-search.detail.html/kasi-toys-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/kasi-toys-coltd.html#exhibitorheadline
"Guangdong Jianyuan Toys Industrial Co.,Ltd.","Jianyuan Car Models (MINIAUTO) has been established for 12 years, wholeheartedly dedicated to crafting superior automotive...","13, K21",/shenzhen/en/exhibitor-search.detail.html/guangdong-jianyuan-toys-industrial-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/guangdong-jianyuan-toys-industrial-coltd.html#exhibitorheadline
KEXIAO Toys,,"12, G02",/shenzhen/en/exhibitor-search.detail.html/kexiao-toys.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/kexiao-toys.html#exhibitorheadline
"KIDCHO Cultural & Creative (Shenzhen) Co.,Ltd.","Quchao Creative Culture (Shenzhen) Co., Ltd., known as “Quchao Toys,” is a comprehensive enterprise dedicated to bringing...","11, F11",/shenzhen/en/exhibitor-search.detail.html/kidcho-cultural--creative-shenzhen-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/kidcho-cultural--creative-shenzhen-coltd.html#exhibitorheadline
"Kizcastle Co., Ltd.",,"16, E23g",/shenzhen/en/exhibitor-search.detail.html/kizcastle-co-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/kizcastle-co-ltd.html#exhibitorheadline
Korea Character Culture Industry Association,,"16, F23g",/shenzhen/en/exhibitor-search.detail.html/korea-character-culture-industry-association.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/korea-character-culture-industry-association.html#exhibitorheadline
Korea Culture Contents Licensing Association (Kocla),,"16, F23h",/shenzhen/en/exhibitor-search.detail.html/korea-culture-contents-licensing-association-kocla.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/korea-culture-contents-licensing-association-kocla.html#exhibitorheadline
Korea Toy Industry Cooperative,"The Korea Toy Industry Cooperative (KTIC) was incorporated in 9th March, 1967, based on the small and medium enterprise law...","15, S05",/shenzhen/en/exhibitor-search.detail.html/korea-toy-industry-cooperative.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/korea-toy-industry-cooperative.html#exhibitorheadline
Korea Women's Association in Characters and Contents,,"16, F23i",/shenzhen/en/exhibitor-search.detail.html/korea-womens-association-in-characters-and-contents.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/korea-womens-association-in-characters-and-contents.html#exhibitorheadline
KoTaGrad,,"15, B14",/shenzhen/en/exhibitor-search.detail.html/kotagrad.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/kotagrad.html#exhibitorheadline
Kvision Inc.,,"16, E23h",/shenzhen/en/exhibitor-search.detail.html/kvision-inc.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/kvision-inc.html#exhibitorheadline
Lanling Xingxing Toy Factory,Xingxing Toys,"15, L43",/shenzhen/en/exhibitor-search.detail.html/lanling-xingxing-toy-factory.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/lanling-xingxing-toy-factory.html#exhibitorheadline
"Lanxi Bozhong Arts&Crafts Co.,Ltd.","Lanxi Bozhong Arts & Crafts Co., Ltd., established in 2014, specialises in slow-rebound pressure-relieving toys. As an integrated...","15, K21",/shenzhen/en/exhibitor-search.detail.html/lanxi-bozhong-artscrafts-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/lanxi-bozhong-artscrafts-coltd.html#exhibitorheadline
"LDMAX Battery (Dongguan) Co., Ltd.",,"11, S37",/shenzhen/en/exhibitor-search.detail.html/ldmax-battery-dongguan-co-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/ldmax-battery-dongguan-co-ltd.html#exhibitorheadline
"LEGENDARY EAST FILM & TV CONSULTING (BEIJING) CO., LTD.",,"16, C29",/shenzhen/en/exhibitor-search.detail.html/legendary-east-film--tv-consulting-beijing-co-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/legendary-east-film--tv-consulting-beijing-co-ltd.html#exhibitorheadline
LEIZHUANG TOYS,,"12, G10",/shenzhen/en/exhibitor-search.detail.html/leizhuang-toys.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/leizhuang-toys.html#exhibitorheadline
"Lelia Animation And Culture Co.,Ltd.",,"15, A23",/shenzhen/en/exhibitor-search.detail.html/lelia-animation-and-culture-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/lelia-animation-and-culture-coltd.html#exhibitorheadline
LE QUAN TOYS FACTORY,,"15, H11",/shenzhen/en/exhibitor-search.detail.html/le-quan-toys-factory.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/le-quan-toys-factory.html#exhibitorheadline
"Leshi New Generation (Beijing) Culture Media Co.,Ltd.","LeTV, established in 2004, has built a diversified ecosystem centred on the film and television industry, encompassing ‘platform...","16, E01",/shenzhen/en/exhibitor-search.detail.html/leshi-new-generation-beijing-culture-media-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/leshi-new-generation-beijing-culture-media-coltd.html#exhibitorheadline
"Linyi Lezuan Toys Co.,Ltd.",,"13, P21",/shenzhen/en/exhibitor-search.detail.html/linyi-lezuan-toys-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/linyi-lezuan-toys-coltd.html#exhibitorheadline
Licensing & Animation Media Services SL,,"16, T05",/shenzhen/en/exhibitor-search.detail.html/licensing--animation-media-services-sl.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/licensing--animation-media-services-sl.html#exhibitorheadline
Licensing Magazine,,"16, T05",/shenzhen/en/exhibitor-search.detail.html/licensing-magazine.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/licensing-magazine.html#exhibitorheadline
"Lierda Science & Technology Group Co., Ltd","Headquartered in Hangzhou, Lierda Technology Group officially listed on the Beijing Stock Exchange in 2023 under stock code...","11, B01-1",/shenzhen/en/exhibitor-search.detail.html/lierda-science--technology-group-co-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/lierda-science--technology-group-co-ltd.html#exhibitorheadline
"Lingshou Taoleyuan New Material Technology Co.,Ltd.","Our factory specialises in toy sand (Magic Sand, Space Toy Sand, washable sand, etc.). Guided by our philosophy of ‘strict...","12, N30",/shenzhen/en/exhibitor-search.detail.html/lingshou-taoleyuan-new-material-technology-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/lingshou-taoleyuan-new-material-technology-coltd.html#exhibitorheadline
"Linkgo Toys Industrial Co.,Ltd.",,"12, D23",/shenzhen/en/exhibitor-search.detail.html/linkgo-toys-industrial-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/linkgo-toys-industrial-coltd.html#exhibitorheadline
Linyi Changjie Tos Firm,,"15, J35",/shenzhen/en/exhibitor-search.detail.html/linyi-changjie-tos-firm.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/linyi-changjie-tos-firm.html#exhibitorheadline
Linyi Deyi Toys Ltd.,,,/shenzhen/en/exhibitor-search.detail.html/linyi-deyi-toys-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/linyi-deyi-toys-ltd.html#exhibitorheadline
"Linyi Haocheng Arts And Crafts Co.,Ltd.",,,/shenzhen/en/exhibitor-search.detail.html/linyi-haocheng-arts-and-crafts-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/linyi-haocheng-arts-and-crafts-coltd.html#exhibitorheadline
Linyi Lanshan Jiajie Toy Factory,,"12, K09",/shenzhen/en/exhibitor-search.detail.html/linyi-lanshan-jiajie-toy-factory.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/linyi-lanshan-jiajie-toy-factory.html#exhibitorheadline
Linyi Lanshan Yousheng Toy Factory,,"12, T13",/shenzhen/en/exhibitor-search.detail.html/linyi-lanshan-yousheng-toy-factory.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/linyi-lanshan-yousheng-toy-factory.html#exhibitorheadline
"Linyi Xinqile Toys Co.,Ltd",,"12, F23",/shenzhen/en/exhibitor-search.detail.html/linyi-xinqile-toys-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/linyi-xinqile-toys-coltd.html#exhibitorheadline
"Linyi Yi Lida Toys Co.,Ltd",,"15, R30",/shenzhen/en/exhibitor-search.detail.html/linyi-yi-lida-toys-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/linyi-yi-lida-toys-coltd.html#exhibitorheadline
"Linyi Yuhua Toy Co.,Ltd.",,"13, J29",/shenzhen/en/exhibitor-search.detail.html/linyi-yuhua-toy-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/linyi-yuhua-toy-coltd.html#exhibitorheadline
Lishui Wenqing Toys,,"15, K43",/shenzhen/en/exhibitor-search.detail.html/lishui-wenqing-toys.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/lishui-wenqing-toys.html#exhibitorheadline
"Longgang Wayshine Arts and Crafts Co.,Ltd",,"13, H16",/shenzhen/en/exhibitor-search.detail.html/longgang-wayshine-arts-and-crafts-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/longgang-wayshine-arts-and-crafts-coltd.html#exhibitorheadline
"Longxiang Toys Industry Co.,Ltd.","Longxiang, established in 1991, ranks among China's most influential and promising toy manufacturers. Its exceptional expertise...","13, F01",/shenzhen/en/exhibitor-search.detail.html/longxiang-toys-industry-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/longxiang-toys-industry-coltd.html#exhibitorheadline
"LUOHE LOUFOR STATIONERY MANUFACTURING CO., LTD",,"15, C35",/shenzhen/en/exhibitor-search.detail.html/luohe-loufor-stationery-manufacturing-co-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/luohe-loufor-stationery-manufacturing-co-ltd.html#exhibitorheadline
"Luohe Mixcolor Toys Co.,Ltd","The Mikatale brand was established in 2019 and specialises in the design, development, production and service of eco-friendly...","15, P30",/shenzhen/en/exhibitor-search.detail.html/luohe-mixcolor-toys-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/luohe-mixcolor-toys-coltd.html#exhibitorheadline
Manmiao,,"16, L35",/shenzhen/en/exhibitor-search.detail.html/manmiao.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/manmiao.html#exhibitorheadline
Matrixmiji International Company Limited,,"16, T29F",/shenzhen/en/exhibitor-search.detail.html/matrixmiji-international-company-limited.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/matrixmiji-international-company-limited.html#exhibitorheadline
May Cheong Group,,"15, A21",/shenzhen/en/exhibitor-search.detail.html/may-cheong-group---dongguan-tai-tat-premier-commerce-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/may-cheong-group---dongguan-tai-tat-premier-commerce-ltd.html#exhibitorheadline
Megafun Toys Industrial Ltd.,,"15, D44",/shenzhen/en/exhibitor-search.detail.html/megafun-toys-industrial-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/megafun-toys-industrial-ltd.html#exhibitorheadline
"Megaze Industry Co.,Limited","Ningbo Megaze is a manufacturing factory specializing in children's DIY craft toys, primarily exporting to Europe and America...","12, N28",/shenzhen/en/exhibitor-search.detail.html/megaze-industry-colimited.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/megaze-industry-colimited.html#exhibitorheadline
"MERRYVERSE STUDIO CO., LTD",,2 Booths,/shenzhen/en/exhibitor-search.detail.html/merryverse-studio-co-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/merryverse-studio-co-ltd.html#exhibitorheadline
metazoos Inc.,,"14, N41",/shenzhen/en/exhibitor-search.detail.html/metazoos-inc.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/metazoos-inc.html#exhibitorheadline
MIC O MIC HK LTD.,,"15, S01",/shenzhen/en/exhibitor-search.detail.html/mic-o-mic-hk-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/mic-o-mic-hk-ltd.html#exhibitorheadline
Ming Shing Plastic & Metal Factory Ltd,,"15, B11",/shenzhen/en/exhibitor-search.detail.html/ming-shing-plastic--metal-factory-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/ming-shing-plastic--metal-factory-ltd.html#exhibitorheadline
"Mirrorego Technology Co.,Ltd",,"11, G01",/shenzhen/en/exhibitor-search.detail.html/mirrorego-technology-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/mirrorego-technology-coltd.html#exhibitorheadline
MOMOTOY,,"14, D21",/shenzhen/en/exhibitor-search.detail.html/momotoy.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/momotoy.html#exhibitorheadline
"nangong huahaofur products co.,ltd.","Established in 2014 and headquartered on Tengfei Road in the Economic Development Zone of Nangong City, Hebei Province, Nangong...","16, L09",/shenzhen/en/exhibitor-search.detail.html/nangong-huahaofur-products-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/nangong-huahaofur-products-coltd.html#exhibitorheadline
"Nanjing Chuangxiang Paradise Toys Co.,Ltd.","We firmly believe that the joy of creation should never be compromised —Say goodbye to pungent, substandard materials and...","13, H23",/shenzhen/en/exhibitor-search.detail.html/nanjing-chuangxiang-paradise-toys-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/nanjing-chuangxiang-paradise-toys-coltd.html#exhibitorheadline
"NanJing DeBoRui Technology Co.,Ltd.",,"11, F01-8",/shenzhen/en/exhibitor-search.detail.html/nanjing-deborui-technology-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/nanjing-deborui-technology-coltd.html#exhibitorheadline
Nanjing Ningduoduo Advertising Co. Ltd,,"16, T09",/shenzhen/en/exhibitor-search.detail.html/nanjing-ningduoduo-advertising-co-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/nanjing-ningduoduo-advertising-co-ltd.html#exhibitorheadline
"Nanjing Toi Toys Co.,Ltd",,"14, F43",/shenzhen/en/exhibitor-search.detail.html/nanjing-toi-toys-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/nanjing-toi-toys-coltd.html#exhibitorheadline
"Nanning Ambor Arts and Crafts Co., Ltd",,"12, S39",/shenzhen/en/exhibitor-search.detail.html/nanning-ambor-arts-and-crafts-co-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/nanning-ambor-arts-and-crafts-co-ltd.html#exhibitorheadline
"Nanning Titigood Education Technology Co., Ltd.",,"12, S34",/shenzhen/en/exhibitor-search.detail.html/nanning-titigood-education-technology-co-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/nanning-titigood-education-technology-co-ltd.html#exhibitorheadline
"Nanyang Mingdi Toy Co.,Ltd.",,"13, D11",/shenzhen/en/exhibitor-search.detail.html/nanyang-mingdi-toy-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/nanyang-mingdi-toy-coltd.html#exhibitorheadline
NB,,"16, T17",/shenzhen/en/exhibitor-search.detail.html/nb.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/nb.html#exhibitorheadline
neez.n Corp.,,"16, G35",/shenzhen/en/exhibitor-search.detail.html/neezn-corp.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/neezn-corp.html#exhibitorheadline
"Neon Creation, Inc.",,"16, F23a",/shenzhen/en/exhibitor-search.detail.html/neon-creation-inc.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/neon-creation-inc.html#exhibitorheadline
"New Canna Education Toy Co.,Ltd.",,"12, J23",/shenzhen/en/exhibitor-search.detail.html/new-canna-education-toy-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/new-canna-education-toy-coltd.html#exhibitorheadline
灵优智学（深圳）科技有限公司,"As a leading provider of AI-enabled hardware and software solutions for toys in China, Lingyou Zhixue is a cutting-edge technology...","11, F01-11",/shenzhen/en/exhibitor-search.detail.html/nextclassai.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/nextclassai.html#exhibitorheadline
"NINGBO HTZ SHENSHILE PAPER PRODUCT CO.,LTD",,"15, M27",/shenzhen/en/exhibitor-search.detail.html/ningbo-htz-shenshile-paper-product-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/ningbo-htz-shenshile-paper-product-coltd.html#exhibitorheadline
"Ningbo Lingguang Toys Co.,Ltd.",,"15, N16",/shenzhen/en/exhibitor-search.detail.html/ningbo-lingguang-toys-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/ningbo-lingguang-toys-coltd.html#exhibitorheadline
"Ningbo World Culture Media Co.,Ltd.",,"14, D11",/shenzhen/en/exhibitor-search.detail.html/ningbo-world-culture-media-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/ningbo-world-culture-media-coltd.html#exhibitorheadline
"Ningbo Xinming Toy Manufacturing Co.,Ltd","Blue Cod Smart Technology (Shanghai) Co., Ltd. commenced preparations for its inaugural smart pushchair in 2018, formally...","15, H46",/shenzhen/en/exhibitor-search.detail.html/ningbo-xinming-toy-manufacturing-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/ningbo-xinming-toy-manufacturing-coltd.html#exhibitorheadline
"Pierrot（Shanghai）Co.,Ltd",,"16, F29",/shenzhen/en/exhibitor-search.detail.html/pierrotshanghaicoltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/pierrotshanghaicoltd.html#exhibitorheadline
Pilage Toys Factory,,"12, L43",/shenzhen/en/exhibitor-search.detail.html/pilage-toys-factory.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/pilage-toys-factory.html#exhibitorheadline
"Pingo Entertainment CO.,Ltd",,"16, F23b",/shenzhen/en/exhibitor-search.detail.html/pingo-entertainment-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/pingo-entertainment-coltd.html#exhibitorheadline
"Pingxiang County Dino Tong Children's Toys Co.,Ltd.",,,/shenzhen/en/exhibitor-search.detail.html/pingxiang-county-dino-tong-childrens-toys-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/pingxiang-county-dino-tong-childrens-toys-coltd.html#exhibitorheadline
PKN INTER HOLDING PUBLIC COMPANY LIMITED,,"16, F27",/shenzhen/en/exhibitor-search.detail.html/pkn-inter-holding-public-company-limited.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/pkn-inter-holding-public-company-limited.html#exhibitorheadline
"Placom (Qingdao) Arts & Crafts Co., Ltd",,"14, M29",/shenzhen/en/exhibitor-search.detail.html/placom-qingdao-arts--crafts-co-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/placom-qingdao-arts--crafts-co-ltd.html#exhibitorheadline
"Popular Play Culture (Guangzhou) Co.,Ltd.",,"14, N11",/shenzhen/en/exhibitor-search.detail.html/popular-play-culture-guangzhou-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/popular-play-culture-guangzhou-coltd.html#exhibitorheadline
"Precise Testing & Certification Co.,Ltd.",,"15, P27",/shenzhen/en/exhibitor-search.detail.html/precise-testing--certification-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/precise-testing--certification-coltd.html#exhibitorheadline
Propagate Intellectual Property Ltd.,,"16, T27",/shenzhen/en/exhibitor-search.detail.html/propagate-intellectual-property-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/propagate-intellectual-property-ltd.html#exhibitorheadline
PT EKSPRESI GENERASI KREAITF,,"15, S03",/shenzhen/en/exhibitor-search.detail.html/pt-ekspresi-generasi-kreaitf.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/pt-ekspresi-generasi-kreaitf.html#exhibitorheadline
"Pujiang County Xiaonitong Toy Co.,Ltd.",,"15, T40",/shenzhen/en/exhibitor-search.detail.html/pujiang-county-xiaonitong-toy-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/pujiang-county-xiaonitong-toy-coltd.html#exhibitorheadline
"Pujiang Xingwu Toys Co., Ltd.",,"15, B02",/shenzhen/en/exhibitor-search.detail.html/pujiang-xingwu-toys-co-ltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/pujiang-xingwu-toys-co-ltd.html#exhibitorheadline
"Pyi Pyi Family Gifts Co.,Ltd",,"16, T29A",/shenzhen/en/exhibitor-search.detail.html/pyi-pyi-family-gifts-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/pyi-pyi-family-gifts-coltd.html#exhibitorheadline
Qianchen Cultural Industry (Dongguan) Co.Ltd,"Qianchen Cultural Industry (Dongguan) Co., Ltd., established in 2019 with an investment of 10 million yuan, is a company...","14, C23",/shenzhen/en/exhibitor-search.detail.html/qianchen-cultural-industry-dongguan-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/qianchen-cultural-industry-dongguan-coltd.html#exhibitorheadline
"Qianshi Cultural Creativity (Shenzhen) Co.,Ltd",,"14, M02",/shenzhen/en/exhibitor-search.detail.html/qianshi-cultural-creativity-shenzhen-coltd.html#exhibitorheadline,https://shenzhen-international-toy-and-hobby-fair.hk.messefrankfurt.com/shenzhen/en/exhibitor-search.detail.html/qianshi-cultural-creativity-shenzhen-coltd.html#exhibitorheadline
