exhibitor_id,application_id,company_name,brand_name,products,booth,detail_url,source_page,source_position
0C11C18A9D2E37FF4A62A51AB5B27ED8,250022,Taiwan (TW) Power Company,台電/TPC,,TWTC Exhibition Hall 1 Domestic Inventions Area B0405a,https://www.inventaipei.com.tw/en/exhibitor/0C11C18A9D2E37FFC3D2BED3E0F64BF92605680E9E44D119/info.html?lt=data&vt=company-name&cr=132,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,132
4D21E5846754213D7E7A9661C157C1C5,250055,Taiwan (TW) Sugar Corporation,台灣糖業股份有限公司,,TWTC Exhibition Hall 1 Domestic Inventions Area B0325,https://www.inventaipei.com.tw/en/exhibitor/4D21E5846754213DC3C09C727B9FDAAE2605680E9E44D119/info.html?lt=data&vt=company-name&cr=133,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,133
7F888FB39D0F4B733720CC11CBD335B8,250059,"Taiwan (TW) Super Power Distribution Systems Co., Ltd.",,,TWTC Exhibition Hall 1 Domestic Inventions Area B0318,https://www.inventaipei.com.tw/en/exhibitor/7F888FB39D0F4B7304BE99630E8042A42605680E9E44D119/info.html?lt=data&vt=company-name&cr=134,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,134
1DD61E0092ADF11919533FCA53E36132,250036,Taiwan (TW) TOBACCO & LIQUOR CORPORATION BIOTECHNOLOGY RESEARCH & DEVELOPMENT CENTER,台酒生技 TTL BIO-TECH,,TWTC Exhibition Hall 1 Domestic Inventions Area B0335,https://www.inventaipei.com.tw/en/exhibitor/1DD61E0092ADF11949FDE06EFFD815482605680E9E44D119/info.html?lt=data&vt=company-name&cr=135,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,135
1BED623F44BED36CF59956B9A42E39A5,250045,Taiwan (TW) Textile Research Institute,,,TWTC Exhibition Hall 1 Domestic Inventions Area B0231,https://www.inventaipei.com.tw/en/exhibitor/1BED623F44BED36CD81BFF1117A43DA52605680E9E44D119/info.html?lt=data&vt=company-name&cr=136,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,136
3B13C322B4ECD1F32E6655D35AC65594,250615,Taiwan Invention Association,Taiwan Invention Association,,TWTC Exhibition Hall 1 Domestic Inventions Area B0306,https://www.inventaipei.com.tw/en/exhibitor/3B13C322B4ECD1F31050567FCF36573A2605680E9E44D119/info.html?lt=data&vt=company-name&cr=137,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,137
1C944C6E332D5C213286D6BAC563B0C3,250156,"Taiwan Mitochondrion Applied Technology Co.,Ltd",,,TWTC Exhibition Hall 1 Domestic Inventions Area B0119,https://www.inventaipei.com.tw/en/exhibitor/1C944C6E332D5C217534C2F0A43F90682605680E9E44D119/info.html?lt=data&vt=company-name&cr=138,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,138
FB0910A40D41CC7E76CD3AFC0C30939F,175377,Taiwan Patent GO,,.,,https://www.inventaipei.com.tw/en/exhibitor/FB0910A40D41CC7EB8BB00B9248B24ACD0636733C6861689/info.html?lt=data&vt=company-name&cr=139,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,139
9755F21618B81C898DC0BCD147FC17B2,250153,Taiwan Water Corporation,,,TWTC Exhibition Hall 1 Domestic Inventions Area B0118,https://www.inventaipei.com.tw/en/exhibitor/9755F21618B81C89DBD70E3A7D17EE702605680E9E44D119/info.html?lt=data&vt=company-name&cr=140,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,140
662805FC455858A23A94FEDBCB0CBBB1,250072,Tamkang University,韋翰,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0624,https://www.inventaipei.com.tw/en/exhibitor/662805FC455858A24C7CCF53848B68D42605680E9E44D119/info.html?lt=data&vt=company-name&cr=141,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,141
60874EDE7D7EE6EAFD6C5222040CA9D8,250160,Taoyuan General Hospital,,,TWTC Exhibition Hall 1 Domestic Inventions Area B0130,https://www.inventaipei.com.tw/en/exhibitor/60874EDE7D7EE6EA9B58B5861514B7092605680E9E44D119/info.html?lt=data&vt=company-name&cr=142,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,142
9887F164AF7F21E52F859D09172C3D74,250019,"Telecom Laboratories, Chunghwa Telecom Co., Ltd.",中華電信/CHT、中華電信研究院/CHTTL,,,https://www.inventaipei.com.tw/en/exhibitor/9887F164AF7F21E5016AE56063B927C92605680E9E44D119/info.html?lt=data&vt=company-name&cr=143,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,143
6ACABA732BF1086622AC29C42E6B180D,250062,"Transverse Industries Co., Ltd.",TRANS,,TWTC Exhibition Hall 1 Domestic Inventions Area B0115,https://www.inventaipei.com.tw/en/exhibitor/6ACABA732BF108666C38C8170FE650212605680E9E44D119/info.html?lt=data&vt=company-name&cr=144,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,144
45D89C26F8CC9B90305EC6F3E8FC2221,250065,Tunghai University,東海大學/Tunghai University,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0913a,https://www.inventaipei.com.tw/en/exhibitor/45D89C26F8CC9B908035CC82C5E136EA2605680E9E44D119/info.html?lt=data&vt=company-name&cr=145,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,145
487202B447F25E959B660299036F32C9,250181,VANUNG UNIVERSITY,萬能學校財團法人萬能科技大學 / VANUNG UNIVERSITY,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B1033a,https://www.inventaipei.com.tw/en/exhibitor/487202B447F25E9589D6E5AE3B8091A72605680E9E44D119/info.html?lt=data&vt=company-name&cr=146,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,146
B7919595ADE2E691932122184F8AEB02,250206,"WELCOME CO., LTD.",摩肯 / MODCON,,TWTC Exhibition Hall 1 Patented Merchandise Area B0501a,https://www.inventaipei.com.tw/en/exhibitor/B7919595ADE2E691C5330156FA83A4DC2605680E9E44D119/info.html?lt=data&vt=company-name&cr=147,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,147
A11C241D787C7CBD53FAA6DE9D18B48F,250208,Wispro International Patent & Trademark Office,世博/WISPRO,,TWTC Exhibition Hall 1 Peripheral Services Area B0107,https://www.inventaipei.com.tw/en/exhibitor/A11C241D787C7CBD0D2D3004697359442605680E9E44D119/info.html?lt=data&vt=company-name&cr=148,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,148
023F244C8EE505A2FEBC2D1AF1A25E90,250032,"YHUTENG BIOTECH CO., LTD.",LOGO圖底部英文名YTB,,TWTC Exhibition Hall 1 Domestic Inventions Area B0207,https://www.inventaipei.com.tw/en/exhibitor/023F244C8EE505A245E74080E8EEA9C92605680E9E44D119/info.html?lt=data&vt=company-name&cr=149,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,149
150766FB5204A7DF9D18CBE180D3CE7A,250163,YU-YAN LIU,,,TWTC Exhibition Hall 1 Domestic Inventions Area B0128,https://www.inventaipei.com.tw/en/exhibitor/150766FB5204A7DF8FF426368334AAA0BFB422A6A801970E/info.html?lt=data&vt=company-name&cr=150,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,150
6A6AB84FB23ECC13BA0297119CE847E5,250064,YUAN ZE UNIVERSITY,,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B0817a,https://www.inventaipei.com.tw/en/exhibitor/6A6AB84FB23ECC1320EC0A56651350552605680E9E44D119/info.html?lt=data&vt=company-name&cr=151,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,151
45686C4076474BD2EA8638F663213C5E,250023,"Yi-Shin Long-Term Care Service Co., Ltd.",雄賀銀髮健身 / Shiung-He Senior Fitness,,TWTC Exhibition Hall 1 Domestic Inventions Area B0525a,https://www.inventaipei.com.tw/en/exhibitor/45686C4076474BD203A97D9DE534E7A32605680E9E44D119/info.html?lt=data&vt=company-name&cr=152,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,152
D51E0A78C02E0D913B86507608E472CD,250195,Yuanpei University of Medical Technology,,,TWTC Exhibition Hall 1 Educational Institution Inventions Area B1030,https://www.inventaipei.com.tw/en/exhibitor/D51E0A78C02E0D91C5BDD97604305CFB2605680E9E44D119/info.html?lt=data&vt=company-name&cr=153,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,153
FB8A9574B32D506FF913FDD9E151DF48,250202,"ZenFlux co.,",仕能生技 / ZenFlux,,TWTC Exhibition Hall 1 Patented Merchandise Area B0401a,https://www.inventaipei.com.tw/en/exhibitor/FB8A9574B32D506FFF467FDDC5535F592605680E9E44D119/info.html?lt=data&vt=company-name&cr=154,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,154
CBAFEFCD9F0545903EBFA58ABF909618,250057,cskuo16,郭智賢/ cskuo16,,TWTC Exhibition Hall 1 Domestic Inventions Area B0222,https://www.inventaipei.com.tw/en/exhibitor/CBAFEFCD9F0545904814CF30BA7A6CFDBFB422A6A801970E/info.html?lt=data&vt=company-name&cr=155,https://www.inventaipei.com.tw/en/exhibitor/company-name-data/index.html?tags=&pageSize=40&currentPage=4,155
