,url,Nature of Business,Location,Main Categories,Contact Person,Position,Office Address,Country/Region,Major Markets,Total Employees,Year of Establishment,Annual Turnover,Brands
825,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Masaki-Coral-Co-Ltd/1X08Y2WY,,Japan,"Fine Jewellery, Jewellery & Watch",Hiroyasu Masaki,,3114 Fukui-cho Kochi-city Japan,Japan,,,,,
826,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Nagahori-Corporation/1S00O8FWX,,Japan,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Masayuki Sanada,,1-15-3 Ueno Taito-Ku Tokyo 110-8546 Japan,Japan,,,,,
827,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Okuda-Pearl-Trading-Co-Ltd-/1X07QZ7W,Wholesaler,"Hyogo, Japan",,Mr Takuro Okuda,,"6-13 1-Chome, yamamoto-dori, Chuo-Ku, Kobe Japan",Japan,,11 - 15,1949,,
828,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Poe-Black-Pearl/1X073AWA,Wholesaler,French Polynesia,,Mr Loic Wiart,Owner-Manager,"PO Box 41619, Fare Tony, Tahiti, 98713, French Polynesia",French Polynesia,Worldwide,,,,
829,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Pellegrino-Francesco/1X09XC3X,,Italy,,Montanaro Ciro,Consultant,V Traversa Tcatro N08,Italy,,,,,
830,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Rahi-Impex/1S00OMELV,,India,,Hiren Patel,Owner,"410 to 418, 4/F, Shree Hari Building, Opp. Shryu Buildi, Surat, Gujarat, India",India,,,,,
831,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenyang-Moonlight-Jewelry-Manufacturing-Co-Ltd/1S00OKQP7,,Chinese Mainland,"Costume & Fashion Jewellery, Jewellery Parts & Tools",Che Dan,Sales Manager,"14C, No.15-11 Hunnan East Road, Hunnan District, Shenyang, LiaoNing, Mainland China",Chinese Mainland,,,,,
832,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shimada-Trading-Co-Ltd/1S00O8FXU,,Japan,"Jewellery & Watch, Loose Stones & Raw Materials",Masaki Shimada,President,19-7 Kashiodai Kita-Ku Kobe Japan,Japan,,,,,
833,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shimizu-Trading-Co-Ltd/1X041OJH,"Exporter, Manufacturer","Yamanashi, Japan",,Mr Masahiro Shimizau,-,"3-7-16 Ikeda, Kofu Ikeda, Kofu Yamansahi Japan.",Japan,"Southeast Asia, Worldwide",,,,
834,https://sourcing.hktdc.com/en/Supplier-Store/Profile/SHIVANTA-GEMS-LLP/1S00OM1JE,,India View details Factory & Facility,,Mr RUSHABH SURANI,,,India,,,,,
835,https://sourcing.hktdc.com/en/Supplier-Store/Profile/SimplexDiam-Inc-/1X073SCC,"Manufacturer, Others","New York, USA","Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch",Mr Shail Madhvani,Manager,"49 West 45th Street, Suite# 1201, New York, 10036, USA",USA,Worldwide,,,,
836,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Spica-Co-Ltd/1X03Y6VN,Manufacturer,"Hyogo, Japan","Jewellery & Watch, Loose Stones & Raw Materials",Ms K Okumoto,General Manager,"1034-139 Minami-Rokko, Rokkosan-cho, Nada-ku, Kobe, Japan",Japan,"Japan, Worldwide",,,,
837,https://sourcing.hktdc.com/en/Supplier-Store/Profile/SUKAINAGEMS-CO-LTD/1S00OFMBH,,Thailand View details Factory & Facility,,Mr Mansour Ali,,,Thailand,,,,,
838,https://sourcing.hktdc.com/en/Supplier-Store/Profile/The-Best-Emeralds-Ltda-/1S00O8GPH,,Colombia,,MICHAEL ANGARITA,PRESIDENTE,AV JIMENEZ # 5 - 43 OFICINA 1001,Colombia,,,,,
839,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Toetsu-Trading-CO-LTD/1S00OFEEG,,Japan,,Mr XIAOFEI WANG,,,Japan,,,,,
840,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zahran-International/1X08YPT4,,Sri Lanka,"Jewellery & Watch, Loose Stones & Raw Materials",Mohamed Nooran,Owner,"16/2 Buriary Thakiya Road Beruwala, Kaluthra 1270, Sri Lanka",Sri Lanka,,,,,
841,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-QingZhiYuan-Pearl-co-LTD/1S00NNEAS,,Chinese Mainland View details Factory & Facility,,Mr xiachi zhan,,,Chinese Mainland,,,,,
842,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhuji-BaoDi-Jewelry-co-Ltd/1S00P7NE7,,Chinese Mainland,,Mr MUFENG LIAO,,,Chinese Mainland,,,,,
843,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Chuan-Jia-Jewelry-Co-Ltd/1S00O96CU,,Chinese Mainland,,Lifang Shou,,"Santang Natural Village, Jiangfeng Village, Jiangzao Town, Zhuji City, Zhejiang Province",Chinese Mainland,,,,,
844,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhuji-Rongcan-Jewelry-Co-Ltd-/1S00P9BLY,,Chinese Mainland,,Chen Shuying,,"Unit A040121, Building A04, Phase 1 Market East China Intern, Shaoxing, Zhejiang, Chinese Mainland",Chinese Mainland,,,,,
845,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhuji-Weiyi-jewelry-co-ltd/1S00O9693,,Chinese Mainland,,Chunzhong Wei,,"East China International Jewelry City B0317, Shanxiahu Town, Zhuji City, Zhejiang Province",Chinese Mainland,,,,,
846,https://sourcing.hktdc.com/en/Supplier-Store/Profile/A-K-Export/1X009VA5,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Pradip N Shah,Partner,"6/F, Tung Fai Building, 27 Cameron Road, Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,,,,,
847,https://sourcing.hktdc.com/en/Supplier-Store/Profile/A2R-HK-/1S00P7YVH,,Hong Kong,,Mr Ankush Doshi,,,Hong Kong,,,,,
848,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Aagam-Jewels-Ltd/1S00O3RC9,,Hong Kong,,Abhishek Prakash Jain,Director,"flat 24 , 12/f, beverley commercial centre 87-105 chatham road sou tsim sha tsui",Hong Kong,,,,,
849,https://sourcing.hktdc.com/en/Supplier-Store/Profile/AAPS-Diam-H-K-Limited/1X07QW75,"Importer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Jay Shah,,"Flat E, 4/F, Luna Court, 55 Kimberley Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
850,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Aashi-Diamonds-Limited/1S00OQ6EO,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Manan Kuvadia,,,Hong Kong,,,,,
851,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Aehan-Exports-Limited/1X0AANRC,,Hong Kong,,Tejas Shah,Sales Executive,"20/F, Champon Building, 287-291 Des Voeux Road Central, Sheung Wan, Hong Kong",Hong Kong,,,,,
852,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Andiamex-Asia-Ltd-/1S00P7BHA,,Hong Kong View details Factory & Facility,,Mr Raphael Rubin,,,Hong Kong,,,,,
853,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Archit-Enterprise-HK-Ltd/1X09DCY2,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Purvik Dakhra,Owner,"Unit 504, Hart Avenue Plaza, 5-9 Hart Avenue, Tsim Sha Tsui Hong Kong",Hong Kong,"Hong Kong, Japan, Korea, Other Asian Countries, Worldwide",,2015,,
854,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Arihant-Gems-Limited/1X08Y7XI,"Exporter, Importer, Manufacturer, Retailer, Wholesaler",Hong Kong,Loose Stones & Raw Materials,Mr Nihit Sheth,Director,"Rm. 1208, Rise Commercial Building 5-11 Granville Circuit Tsim Sha Tsu. Kowloon. Hong Kong",Hong Kong,,1 - 5,2012,,
855,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Art-Grace-Asia-Pacific-Limited/1S00OYOAI,,Hong Kong,,Wing Cheung,,"Flat K5, 2/F, Kaiser Estate Phase 2, 47-53 Man Yue Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,,,,,
856,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Aura-Exim-HK-Ltd/1S00OJLS3,"Exporter, Importer",Hong Kong,,Mr Ankit Patel,DIRECTOR,"Unit 05, 14/F Winfield Commercial Building 6-8 Prat Avenue Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
857,https://sourcing.hktdc.com/en/Supplier-Store/Profile/B-M-Gems-HK-Limited/1X08X66C,,Hong Kong,,Saurabh Dhupiya,Managing Director,"Flat Q8, 6/F, Kaiser Estate Phase 3, 9 -11 Hok Yuen Street,",Hong Kong,,,,,
858,https://sourcing.hktdc.com/en/Supplier-Store/Profile/BGC-Asia-Limited/1X0ABQ9L,,Hong Kong,"Fine Jewellery, Jewellery & Watch",Vicky Hon,Assistant,"E1/Room 21, 3rd Floor, Phase 1, Hang Fung Ind Bldg, 2G Hok Yuen Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,,,,,
859,https://sourcing.hktdc.com/en/Supplier-Store/Profile/BLING-O-BLING-LIMITED/1S00OS0O0,,Hong Kong View details Factory & Facility,,Mr SIDDHARTH MEHTA,,,Hong Kong,,,,,
860,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Bright-Elite-International-Trading-Limited/1X0ARZV8,,Hong Kong,,Gilad Dayani,,"ROOM 1004 YU TO SANG BUILDING, 37 QUEEN'S ROAD CENTRAL, HONG KONG",Hong Kong,,,,,
861,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Bright-Future/1S00OY990,,Hong Kong,,Bindi Gosalia,,"Flat G, 8th Floor, Star Mansion, 3-5 Minden Row, T.S.T, Kowloon",Hong Kong,,,,,
862,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Bright-Gemstone/1X09XQ5P,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Arshad Ali,,"Room 371, Conic Investment Bldg, 13 Hok Yuen Street, Hung Hom Kowloon, Hong Kong",Hong Kong,,,,,
863,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Bright-Moon-Impex-Limited-/1X09006U,"Exporter, Importer, Retailer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Prashant Radadiya,Director,"Unit 1104, 11/F, Rise Comm. Bldg., 5-11 Granville Circuit, Tsimshatsui,",Hong Kong,Worldwide,,,,
864,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Brilliance-trading-company/1S00P94W8,,Hong Kong,,Mr Darshan Jhaveri,,,Hong Kong,,,,,
865,https://sourcing.hktdc.com/en/Supplier-Store/Profile/C-M-Energy-Company-Limited/1S00P99QL,,Hong Kong,,Macy Chiu,,"Rm Ob, 3/F, Kaiser Estate Phase 3, 11 Hok Yuen Street, Hung Hom, Hong Kong",Hong Kong,,,,,
866,https://sourcing.hktdc.com/en/Supplier-Store/Profile/C-Dinesh-HK-Limited/1X0B1XAZ,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Serul Shah,DIRECTOR,"Unit 6, 8/F, Creative Mansion, 6-8 Chatham Crt, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
867,https://sourcing.hktdc.com/en/Supplier-Store/Profile/C-A-Creation-H-K-Co-/1X073BTA,"Exporter, Mail Order Co., Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Surendra Shamar,Managing Director,Flat / RM 602 6/F THE L.PLAZA 367-375 QUEEN'S ROAD CENTRAL CENTRAL Hong Kong,Hong Kong,"Australasia, North America, Southeast Asia, Worldwide",6 - 10,2001,"US$ 50,000 - 99,999",
868,https://sourcing.hktdc.com/en/Supplier-Store/Profile/CCX-Jewelry-Limited/1S00OLK37,,Hong Kong,,CHEN JUNPENG,MANAGER,"Room D07, 8/F, Phase 2, Kai Tak Factory Building, 99 King Fook Street, San Po Kong, Kowloon, Hong Kong",Hong Kong,,,,,
869,https://sourcing.hktdc.com/en/Supplier-Store/Profile/CAI-BAO-LIMITED/1X0AMT1K,"Exporter, Importer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr SHALABH BHARGAVA,DIRECTOR,"Unit E1/ Room 13A, 3/F, Phase 1, HANG FUNG IND BUILDING , 2G HOK YUEN STREET HUNG HOM, KOWLOON, HONG KONG",Hong Kong,"Chinese Mainland, Hong Kong",1 - 5,2016,"US$ 250,000 - 499,999",
870,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Casun-HK-Advanced-Technology-Group-Limited/1S00ORAZT,,Hong Kong,,Ms Monic Liu,,,Hong Kong,,,,,
871,https://sourcing.hktdc.com/en/Supplier-Store/Profile/CHIARA-HK-LIMITED/1S00OKSIQ,,Hong Kong,,ERIC YAU,MANAGER,"Flat 1, 10/F, Winfield Commercial Building, 6-8 Prat Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
872,https://sourcing.hktdc.com/en/Supplier-Store/Profile/China-Diamond-Corporation-Ltd/1X009FUX,"Manufacturer, Wholesaler",Hong Kong,,Ms Ceicludia Yip,Marketing Director,"Rm 606, 6/F, Chevalier House, 45-51 Chatham Road South, Tsui Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong, Southeast Asia, Worldwide",16 - 25,2000,"US$ 50,000,000 - 99,999,999",
873,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Chun-Sing-Jewellery/1X0ASADT,,Hong Kong,,Chun Sing Lam,owner,"Shop 9, G/F, 532 Canton Rd, Yau Ma Tei, Kowloon, Hong Kong",Hong Kong,,,,,
874,https://sourcing.hktdc.com/en/Supplier-Store/Profile/CLASSYY-CARATS-LIMITED/1S00OW6A0,,Hong Kong View details Factory & Facility,,Mr KUSH RAJKISHORE SONKHIA,,,Hong Kong,,,,,
875,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Clear-Diamonds-HK-Ltd/1X06BPHG,"Exporter, Importer, Retailer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Mitul Shah,Director,"ROOM1405,14/F, HART AVENUE PLAZA,5-9HART AVENUE, TSIM SHA TSUI, HONG KONG",Hong Kong,"Chinese Mainland, Hong Kong, North America, Western Europe, Worldwide",1 - 5,2006,,Clear Diamonds (HK) Ltd
876,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Color-Diam-Private-Limited/1S00OD17E,"Exporter, Importer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Jayesh Rakholiya,,"4 Floor, Hai-Xin Mansion, 15-17 Hart Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
877,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Color-Rays-Limited/1S00O56TF,,Hong Kong View details Factory & Facility,,Mr nirav sheth,,,Hong Kong,,,,,
878,https://sourcing.hktdc.com/en/Supplier-Store/Profile/CREATION-DIAMONDS-LIMITED/1X0AMTF6,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Aakash Mangukia,Director,"UNIT 1103, 11/F, HART AVENUE PLAZA, 5-9, HART AVENUE TSIM SHA TSUI, KOWLOON, HONG KONG",Hong Kong,"Chinese Mainland, Hong Kong",1 - 5,2016,"US$ 10,000,000 - 49,999,999",
879,https://sourcing.hktdc.com/en/Supplier-Store/Profile/D-ORIGIN-LIMITED/1X0B1YAW,,Hong Kong,,NAKUL MEHTA,,"Unit-1706, 17/F, Winfield Commercial Building, 6-8A Prat Avenue, Tsim Sha Tsui, Kowloon,Hong Kong",Hong Kong,,,,,
880,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Daesyn-Company-Limited/1S00OI3VC,,Hong Kong View details Factory & Facility,,Ayush Mantri,,,Hong Kong,,,,,
881,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dani-s-Diam/1X057ITP,"Exporter, Importer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Ketan Dani,Prop,"33J, Blk 2, Royal Peninsula, Hunghom Bay, KL, Hong Kong",Hong Kong,Worldwide,,,,
882,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dhruv-International-HK-Limited/1X07QVOR,Manufacturer,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Keyur Pavasiya,Director,"1305, 13/F Multifield plaza 3/7A Prat Avenue, Tsim Sha Tsui Kowloon, Hong Kong",Hong Kong,,,,,
883,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Diagems-Trading-Limited/1X08E40O,"Exporter, Importer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Sheth Amish,Manager,"Flat 706, Hart Avenue Plaza, 5-9A Hart Avenue,",Hong Kong,Worldwide,,,,
884,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Diamond-ICQ-Ltd/1S00P9BTA,,Hong Kong View details Factory & Facility,,Mr Kin Man Chan,,,Hong Kong,,,,,
885,https://sourcing.hktdc.com/en/Supplier-Store/Profile/DIVINE-GEMS/1X06AVMT,,Hong Kong,,May Tang,,"10 D, Windsor Mansion, 29-31 Chatham Road, TST, Kowloo, Hong Kong",Hong Kong,,,,,
886,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ellen-s-Collection/1X009GQY,"Export Agent, Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Miss Ellen Li,Manager,"Room 315, 3/F, Beverley Comm Centre, 87-105 Chatham Rd South, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Africa, Australasia, Japan, Korea, North America, Taiwan, Western Europe",1 - 5,2002,"US$ 500,000 - 999,999 ODM OEM",
887,https://sourcing.hktdc.com/en/Supplier-Store/Profile/FANCY-COLLECTION-HK-LIMITED/1S00OTL9O,,Hong Kong,,Ms SNEHA SANJAY NAWALKHA,,,Hong Kong,,,,,
888,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fancy-Creation-HK-Limited/1S00OJN8P,,Hong Kong,,Arvind Nasit,Marketing,"Unit 9, 18/F, Multifield Plaza, 3 Prat Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
889,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fancy-Gem-House/1X009H3I,"Exporter, Importer, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr A. Jaburulla (or) Mr. Mohamed,Director,"ALPHA HOUSE 6TH Floor, Flat-E, 27-33 Nathan Road, Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,"Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",1 - 5,1991,"US$ 500,000 - 999,999",FANCY GEM HOUSE
890,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fancy-Impex-HK-Limited/1X08X32P,"Exporter, Importer, Manufacturer, Retailer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Patel Bharat Kumar,Director / Sales Manager,"Unit A1, 8/F, Prat Mansion, 26-36 Prat Avenue,",Hong Kong,,,,,
891,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ferrari-Logistics-Asia-Ltd/1X08ZV0F,,Hong Kong,,Pency Chan,,"16/F, Block A, Hong Kong Worsted Mills Industrial Building, 31-39 Wo Tong Tsui Street,",Hong Kong,,,,,
892,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fukui-Shell-Nucleus-Fty/1X0021LC,Manufacturer,Hong Kong,"Decoration & Crafts, Jewellery & Watch, Loose Stones & Raw Materials",Mr Arthur Wong,Manager,"Room 10, 2/F., Technology Park,18 On Lai Street, Shatin, New Territories, Hong Kong.",Hong Kong,"Australasia, Chinese Mainland, Japan, Worldwide",11 - 15,1990,,
893,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GP-Global-Trading/1X08X6B7,"Importer, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Himanshu Gandhi,Co Owner,"Rm 1406, 14/F, Lee Wai Commercial Building, 1-3 Hart Avenue,",Hong Kong,,,,,
894,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gem-N-Gems-Limited/1S00OVQHV,,Hong Kong,,Dinesh Gupta,Director,"Unit 804A, 8/F, Lee Wai Commercial Building, 1-3A Hart Aveune, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
895,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GemFari-Precious-Limited/1S00P94PT,,Hong Kong View details Factory & Facility,,Mr Rameez Raza,,,Hong Kong,,,,,
896,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gempro-HK-Ltd/1X03D3XU,,Hong Kong,,Mohamed Uvais,Operation Manager,"Unit 4, 7/F, Hankow Ctr, 1-1E Middle Rd, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
897,https://sourcing.hktdc.com/en/Supplier-Store/Profile/GEMS-BEADS/1X0ANZKJ,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",SARANSH AGARWAL,,"12E FAR EAST MANSION, 5-6 MIDDLE ROAD, TSIM SHA TSUI, KOWLOON, HONG KONG",Hong Kong,,,,,
898,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gleam-Co/1X009ZOF,Manufacturer,Hong Kong,"Decoration & Crafts, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mrs Windy Leung,Secretary,"Rm.1106, Cheuk Nang Centre, 9 Hillwood Road, Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,"Central & South America, Eastern Europe, North America, Scandinavia, Western Europe",,1975,,
899,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Godego-Trading-Company/1X057VOR,Manufacturer,Hong Kong,,Ms Betty Lam,,"Unit H1 12/F, Summit Bldg, 30 Man Yue St, Hunghom, KL, Hong Kong",Hong Kong,,,,,
900,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Graceful-Jewellery-Co/1X007ZOF,"Exporter, Importer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Joey C.K. Shek,Propietor,"Room 1206, 12/F., Winfield Commercial Building,6-8A Prat Avenue., Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,"Australasia, Chinese Mainland, Hong Kong, Japan, North America, Other Asian Countries, Taiwan",1 - 5,1998,"US$ 1,000,000 - 4,999,999",
901,https://sourcing.hktdc.com/en/Supplier-Store/Profile/H-Diam-HK-Ltd/1X06BOR9,"Buying Cooperative, Exporter, Import Agent",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Pritesh Mistry,Director,"Unit 4, 17/F Winfield Commercial Building 6-8 Prat Avenue Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong",,,,
902,https://sourcing.hktdc.com/en/Supplier-Store/Profile/HRK-Star-HK-Limited/1X08X5C9,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Chintankumar Savani,Director,"Rm F2, Unit 11, 4/F, Phase 2, Hang Fung Industrial Building, 2G Hok Yuen Street, Hunghom, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong",,,"US$ 1,000,000 - 4,999,999",
903,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Happy-Diamonds/1S00OGLKR,,Hong Kong,,Mr Nirav Parekh,,,Hong Kong,,,,,
904,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Harshstar-company-limited/1X0B1XJQ,,Hong Kong,,Harshit Jhaveri,Director,"Unit F, Union Mansion, 33-35 Chatham Rd S, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
905,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hayley-s-Trade-Limited/1S00OGLNI,,Hong Kong,Loose Stones & Raw Materials View details Factory & Facility,Mr Jeremy Wong,,,Hong Kong,,,,,
906,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hbstar-HK-Limited/1S00OKWN7,,Hong Kong,,HARSHIL BELADIYA,,"1201-B LEE WAI COMMERCIAL, 1-3 HART AVENUE,TSIM SHA TSUI, HONG KONG",Hong Kong,,,,,
907,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Chuzhu-Gem-Arts-Crafts-Co-Limited/1S00OW03R,,Hong Kong,,ChuZhu Lin,MANAGER,"Unit D, 16/F, One Capital Place, 18 Luard Rd, Wan Chai, Hong Kong",Hong Kong,,,,,
908,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Gem-Comprehensive-Research-Technology-Co-Limited/1S00P7XXC,,Hong Kong,,Chi Keong Chan,General Manager,"Unit B53, 2/F, Kwai Shing Ind Bldg, 36-46 Tai Lin Pai Rd, Kwai Chung, New Territories, Hong Kong",Hong Kong,,,,,
909,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Pearl-Association/1X00A16R,Trade/Industrial Organisation,Hong Kong,"Government Organizations, Jewellery & Watch, Loose Stones & Raw Materials, Organizations & Trade Associations, Professional Services",Ms Angel Ngai,-,"Flat F, 12/F, 8 Hart Avenue, T.S.T, Kowloon, Hong Kong",Hong Kong,,,2001,,
910,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Theone-Trade-Co-limited/1X0AB7XI,,Hong Kong,,zhu binjun,,"UNIT 04 7/F, BRIGHT WAY TOWER, NO.33 MONG KOK ROAD KOWLOON, HONGKONG",Hong Kong,,,,,
911,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Wanjin-Jewelry-Co-Limited/1S00OX0Y6,,Hong Kong,,bolin Cai,,"Uni A, 22/F, Wing Cheong Commercial Building, 23 Suhang Street, Sheung Wan, Hong Kong",Hong Kong,,,,,
912,https://sourcing.hktdc.com/en/Supplier-Store/Profile/HONG-KONG-ZERAN-TRADING-LIMITED/1S00OT64I,,Hong Kong,Fine Jewellery,Mr Zhiyuan SUN,,,Hong Kong,,,,,
913,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Huamei-Pearls-Ornaments-Co/1X00A1EJ,Manufacturer,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mei Ngok Ng Yao,Director,"Room 707, Multifield Plaza, 3-7A Prat Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,Worldwide,101 - 200,1986,"US$ 250,000 - 499,999",
914,https://sourcing.hktdc.com/en/Supplier-Store/Profile/IG-Corporation-HK-Limited/1X0AC2BJ,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,Loose Stones & Raw Materials,Mr Rishabh Shrimal,DIRECTOR,"1504 15/F LEE WAI COMMERCIAL BUILDING 1-3A HART AVENUE Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,1 - 5,2015,,
915,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Image-Link-HK/1S00P9B81,,Hong Kong,,Sunil Vijay,Director,"Flat I, 6/F, Universal Mansion, 52 Hillwood Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
